0.09498 1:0.12293 2:0.0589784 3:0.466888592599144 4:0.030 5:0.565612050457507 6:0.13982 7:0.431376625445069 8:0.0164818 9:0.0340269 10:0.0460085 11:0.0329553 12:0.0571 13:0.5850701563519 14:0.757090200721911 15:0.5 16:0.485549132947977 17:0.763660618471096 18:0.932292993606688 19:0.732658959537572 20:1.40239835399 21:0.0435 22:0 23:0.029 30:0.091143 #T0886:ACOMPMOD_TS1
0.09498 1:0.21507 2:0.0711888 3:0.525624835136696 4:0.043 5:0.59673115682732 6:0.19217 7:0.557039971364641 8:0.231831 9:0.15893 10:0.237085 11:0.100187 12:0.0624 13:0.74597590186433 14:0.722484291743855 15:0.632947976878613 16:0.563583815028902 17:0.737295690658704 18:0.924486717582563 19:0.786127167630058 20:1.3692073926 21:0.1159 22:0.058 23:0 30:0.113679 #T0886:myprotein-me_TS4
0.09825 1:0.15356 2:0.0741612 3:0.521903530778511 4:0.045 5:0.682656161710545 6:0.204959 7:0.632669696065635 8:0.226771 9:0.198197 10:0.22911 11:0.18628 12:0.0611 13:0.76287122795178 14:0.783560283417047 15:0.57514450867052 16:0.53757225433526 17:0.790383183633753 18:0.940304140058447 19:0.760115606936416 20:1.44139896881 21:0.1884 22:0.087 23:0 30:0.112288 #T0886:myprotein-me_TS5
0.07314 1:0.17466 2:0.0548209 3:0.586475784312264 4:0.032 5:0.296073245008673 6:0.0986927 7:0.285206013292134 8:0.0225356 9:0.167863 10:0.188924 11:0.10408 12:0.0280 13:0.587496841337548 14:0.467848207635454 15:0.549132947976879 16:0.615606936416185 17:0.495255516951376 18:0.743925439198365 19:0.774566473988439 20:1.41442522695 21:0.087 22:0.0725 23:0 30:0.119355 #T0886:slbio_TS1
0.07424 1:0.16577 2:0.0570082 3:0.583090591132321 4:0.031 5:0.317453637530505 6:0.0982094 7:0.303959489535885 8:0.0381954 9:0.123377 10:0.176591 11:0.0883861 12:0.0332 13:0.592342721306862 14:0.48520845667577 15:0.540462427745665 16:0.601156069364162 17:0.512642859615814 18:0.79702915948043 19:0.770231213872832 20:1.38574753621 21:0.1014 22:0.058 23:0 30:0.115882 #T0886:slbio_TS2
0.07205 1:0.17016 2:0.0555433 3:0.582499354258611 4:0.032 5:0.323188514157625 6:0.0977099 7:0.309154764235547 8:0.0297341 9:0.150755 10:0.171308 11:0.0896633 12:0.0342 13:0.593867050195118 14:0.486869998663127 15:0.549132947976879 16:0.609826589595376 17:0.514509233341556 18:0.793356660665321 19:0.774566473988439 20:1.42253409518 21:0.1014 22:0.087 23:0 30:0.118693 #T0886:slbio_TS3
0.07314 1:0.15709 2:0.0555187 3:0.562227530984874 4:0.033 5:0.315386487880158 6:0.0797469 7:0.296663083251201 8:-0.0228854 9:0.119572 10:0.154584 11:0.0573652 12:0.0316 13:0.579705877457515 14:0.493764443001471 15:0.520231213872832 16:0.583815028901734 17:0.519820759774876 18:0.808255153011568 19:0.760115606936416 20:1.42300655986 21:0.087 22:0.0725 23:0 30:0.115709 #T0886:slbio_TS4
0.07751 1:0.15960 2:0.0558604 3:0.564005355154336 4:0.032 5:0.316593476147993 6:0.0930221 7:0.296571668442503 8:-0.000325807 9:0.137488 10:0.154485 11:0.0637118 12:0.0321 13:0.583502551896635 14:0.490689635415672 15:0.53757225433526 16:0.598265895953757 17:0.516055514663873 18:0.790763681469545 19:0.767341040462428 20:1.41163227736 21:0.087 22:0.1304 23:0 30:0.116489 #T0886:slbio_TS5
0.09061 1:0.15595 2:0.0602799 3:0.572881106969568 4:0.033 5:0.378767603318108 6:0.0913271 7:0.320852673299415 8:0.0880101 9:0.151041 10:0.229126 11:0.100354 12:0.0523 13:0.579684617956939 14:0.613128091518497 15:0.53757225433526 16:0.595375722543353 17:0.628583138932381 18:0.90407788943948 19:0.76878612716763 20:1.30884947802 21:0.1594 22:0.2319 23:0 30:0.116059 #T0886:tsspred2_TS1
0.09498 1:0.15928 2:0.0648194 3:0.527305305328982 4:0.040 5:0.383944286763354 6:0.0672306 7:0.352191868312867 8:0.0710408 9:0.0885239 10:0.129049 11:0.0559924 12:0.0411 13:0.621375103838664 14:0.604228337885067 15:0.546242774566474 16:0.543352601156069 17:0.626018473265925 18:0.834399711489559 19:0.76878612716763 20:1.32368682914 21:0.058 22:0.029 23:0 30:0.111828 #T0886:tsspred2_TS2
0.07533 1:0.15595 2:0.0591724 3:0.544575181008981 4:0.034 5:0.377452497900089 6:0.0733224 7:0.338871124170906 8:0.0417952 9:0.0802101 10:0.170192 11:0.0516216 12:0.0542 13:0.607677025062001 14:0.594564656901129 15:0.53757225433526 16:0.57514450867052 17:0.615206394370658 18:0.906599439712883 19:0.765895953757225 20:1.30592480246 21:0 22:0.0435 23:0 30:0.106589 #T0886:tsspred2_TS3
0.1048 1:0.16890 2:0.0573806 3:0.596712563582174 4:0.033 5:0.347634916575132 6:0.0937902 7:0.320765225508999 8:0.0597739 9:0.0937485 10:0.208228 11:0.0751545 12:0.0446 13:0.599525254924866 14:0.554668551020798 15:0.580924855491329 16:0.595375722543353 17:0.57690101270862 18:0.893154415049314 19:0.790462427745665 20:1.36346662116 21:0.1884 22:0.2609 23:0 30:0.122728 #T0886:tsspred2_TS4
0.10371 1:0.17506 2:0.0672634 3:0.587807631283466 4:0.042 5:0.35411662411344 6:0.0748893 7:0.338384091548796 8:0.128963 9:0.138177 10:0.193376 11:0.1212 12:0.0423 13:0.620210975954824 14:0.551861118007677 15:0.592485549132948 16:0.569364161849711 17:0.576927782937594 18:0.863675961712213 19:0.793352601156069 20:1.40753600073 21:0.058 22:0.1014 23:0 30:0.125692 #T0886:tsspred2_TS5
