0.12063 1:0.12570 2:0.0741877 3:0.45028164818936 4:0.043 5:0.633142100516969 6:0.124336 7:0.525647530342683 8:0.0149188 9:0.00236005 10:-0.0233621 11:0.00631182 12:0.0645 13:0.643892505856993 14:0.784019266162823 15:0.398148148148148 16:0.503086419753086 17:0.790158971284697 18:0.934607967112374 19:0.685185185185185 20:1.30655516389 21:0.2154 22:0.0769 23:0 30:0.106236 #T0894:ACOMPMOD_TS1
0.12238 1:0.17539 2:0.107036 3:0.444205187529643 4:0.071 5:0.547526809270936 6:0.112163 7:0.48362368338833 8:0.115405 9:0.168724 10:0.211959 11:0.10262 12:0.0778 13:0.656031220656545 14:0.728002506167522 15:0.682098765432099 16:0.54320987654321 17:0.741581118221716 18:0.906304718062776 19:0.822530864197531 20:1.43620091488 21:0.1231 22:0.1231 23:0.0154 30:0.150773 #T0894:chuo-u-server_TS1
0.16084 1:0.19238 2:0.112517 3:0.465923388509833 4:0.075 5:0.568231469287072 6:0.133875 7:0.487238081394246 8:0.167066 9:0.241927 10:0.235391 11:0.156419 12:0.0918 13:0.646736461846099 14:0.740572502643223 15:0.654320987654321 16:0.614197530864197 17:0.754229299234523 18:0.919875812678112 19:0.819444444444444 20:1.46040442919 21:0.0769 22:0.0769 23:0.0923 30:0.163999 #T0894:chuo-u-server_TS2
0.13986 1:0.15713 2:0.110985 3:0.483111486880345 4:0.076 5:0.530920960850504 6:0.0969816 7:0.466388274781438 8:0.12612 9:0.190916 10:0.241767 11:0.12663 12:0.0876 13:0.643847662038265 14:0.727826291263657 15:0.70679012345679 16:0.552469135802469 17:0.737174884738909 18:0.90239092917564 19:0.837962962962963 20:1.40020419007 21:0.0923 22:0.0154 23:0.0308 30:0.154084 #T0894:chuo-u-server_TS3
0.16084 1:0.19238 2:0.112517 3:0.465923388509833 4:0.075 5:0.568231469287072 6:0.133875 7:0.487238081394246 8:0.167066 9:0.241927 10:0.235391 11:0.156419 12:0.0918 13:0.646736461846099 14:0.740572502643223 15:0.654320987654321 16:0.614197530864197 17:0.754229299234523 18:0.919875812678112 19:0.819444444444444 20:1.46040442919 21:0.0769 22:0.0769 23:0.0923 30:0.163999 #T0894:chuo-u-server_TS4
0.13986 1:0.15713 2:0.110985 3:0.483111486880345 4:0.076 5:0.530920960850504 6:0.0969816 7:0.466388274781438 8:0.12612 9:0.190916 10:0.241767 11:0.12663 12:0.0876 13:0.643847662038265 14:0.727826291263657 15:0.70679012345679 16:0.552469135802469 17:0.737174884738909 18:0.90239092917564 19:0.837962962962963 20:1.40020419007 21:0.0923 22:0.0154 23:0.0308 30:0.154084 #T0894:chuo-u-server_TS5
0.12238 1:0.17539 2:0.107036 3:0.444205187529643 4:0.071 5:0.547526809270936 6:0.112163 7:0.48362368338833 8:0.115405 9:0.168724 10:0.211959 11:0.10262 12:0.0778 13:0.656031220656545 14:0.728002506167522 15:0.682098765432099 16:0.54320987654321 17:0.741581118221716 18:0.906304718062776 19:0.822530864197531 20:1.43620091488 21:0.1231 22:0.1231 23:0.0154 30:0.150773 #T0894:chuo-u2_TS1
0.16084 1:0.19238 2:0.112517 3:0.465923388509833 4:0.075 5:0.568231469287072 6:0.133875 7:0.487238081394246 8:0.167066 9:0.241927 10:0.235391 11:0.156419 12:0.0918 13:0.646736461846099 14:0.740572502643223 15:0.654320987654321 16:0.614197530864197 17:0.754229299234523 18:0.919875812678112 19:0.819444444444444 20:1.46040442919 21:0.0769 22:0.0769 23:0.0923 30:0.163999 #T0894:chuo-u2_TS2
0.13986 1:0.15713 2:0.110985 3:0.483111486880345 4:0.076 5:0.530920960850504 6:0.0969816 7:0.466388274781438 8:0.12612 9:0.190916 10:0.241767 11:0.12663 12:0.0876 13:0.643847662038265 14:0.727826291263657 15:0.70679012345679 16:0.552469135802469 17:0.737174884738909 18:0.90239092917564 19:0.837962962962963 20:1.40020419007 21:0.0923 22:0.0154 23:0.0308 30:0.154084 #T0894:chuo-u2_TS3
0.16084 1:0.19238 2:0.112517 3:0.465923388509833 4:0.075 5:0.568231469287072 6:0.133875 7:0.487238081394246 8:0.167066 9:0.241927 10:0.235391 11:0.156419 12:0.0918 13:0.646736461846099 14:0.740572502643223 15:0.654320987654321 16:0.614197530864197 17:0.754229299234523 18:0.919875812678112 19:0.819444444444444 20:1.46040442919 21:0.0769 22:0.0769 23:0.0923 30:0.163999 #T0894:chuo-u2_TS4
0.13986 1:0.15713 2:0.110985 3:0.483111486880345 4:0.076 5:0.530920960850504 6:0.0969816 7:0.466388274781438 8:0.12612 9:0.190916 10:0.241767 11:0.12663 12:0.0876 13:0.643847662038265 14:0.727826291263657 15:0.70679012345679 16:0.552469135802469 17:0.737174884738909 18:0.90239092917564 19:0.837962962962963 20:1.40020419007 21:0.0923 22:0.0154 23:0.0308 30:0.154084 #T0894:chuo-u2_TS5
0.19406 1:0.21361 2:0.114732 3:0.536931492878969 4:0.077 5:0.672761189638334 6:0.189606 7:0.636543423958393 8:0.249315 9:0.219792 10:0.276685 11:0.161925 12:0.0906 13:0.781349416796389 14:0.759270861886674 15:0.731481481481482 16:0.515432098765432 17:0.767421669383427 18:0.910005668519057 19:0.865740740740741 20:1.45270156033 21:0.2 22:0.2615 23:0.1077 30:0.176521 #T0894:myprotein-me_TS1
0.18357 1:0.20011 2:0.108809 3:0.54011692127377 4:0.068 5:0.586713477649332 6:0.134694 7:0.532044791607404 8:0.180818 9:0.228505 10:0.276029 11:0.177803 12:0.0897 13:0.681731876078201 14:0.714610173473783 15:0.700617283950617 16:0.558641975308642 17:0.726579580414001 18:0.910057773261451 19:0.850308641975309 20:1.45821669053 21:0.2308 22:0.2615 23:0.1538 30:0.179735 #T0894:myprotein-me_TS2
0.17308 1:0.18142 2:0.125953 3:0.49744383900856 4:0.086 5:0.618170400159761 6:0.145826 7:0.553989205306177 8:0.241943 9:0.231457 10:0.325225 11:0.199415 12:0.1006 13:0.688187592222288 14:0.729020636723186 15:0.722222222222222 16:0.546296296296296 17:0.742567556275779 18:0.909437448759245 19:0.858024691358025 20:1.48409773734 21:0.2615 22:0.2769 23:0.0462 30:0.185501 #T0894:myprotein-me_TS3
0.13636 1:0.13985 2:0.0795342 3:0.384036464990903 4:0.043 5:0.649837383018588 6:0.140853 7:0.567883659374941 8:0.0686667 9:0.00543629 10:0.0172547 11:0.0108171 12:0.0704 13:0.726168356953678 14:0.758037357559619 15:0.558641975308642 16:0.5 17:0.767896812383075 18:0.921573842511033 19:0.762345679012346 20:1.27131190112 21:0.1385 22:0.0615 23:0 30:0.106627 #T0894:myprotein-me_TS4
0.16608 1:0.23251 2:0.11222 3:0.518687235419694 4:0.076 5:0.666445937563029 6:0.20638 7:0.621517369716106 8:0.253668 9:0.212106 10:0.264205 11:0.15044 12:0.0880 13:0.780790935777413 14:0.756608058894937 15:0.743827160493827 16:0.580246913580247 17:0.767181257621278 18:0.906826884677281 19:0.868827160493827 20:1.43104076992 21:0.2923 22:0.2769 23:0.0308 30:0.170591 #T0894:myprotein-me_TS5
0.15734 1:0.20124 2:0.0697068 3:0.560548479708634 4:0.046 5:0.349444405353333 6:0.0848389 7:0.336089426381066 8:0.0761332 9:0.103171 10:0.133726 11:0.0833458 12:0.0295 13:0.627584875700733 14:0.536828914907781 15:0.546296296296296 16:0.546296296296296 17:0.558927348700218 18:0.690222040260974 19:0.773148148148148 20:1.39996379984 21:0.1846 22:0.0923 23:0.0462 30:0.141994 #T0894:slbio_TS1
0.1049 1:0.21088 2:0.0617096 3:0.572539413968353 4:0.040 5:0.307681943701368 6:0.0766516 7:0.296933587074017 8:0.0329535 9:0.0832948 10:0.0937544 11:0.047569 12:0.0253 13:0.610237336885484 14:0.503328503739672 15:0.487654320987654 16:0.555555555555556 17:0.52918504931425 18:0.561214373934391 19:0.743827160493827 20:1.35563689898 21:0 22:0 23:0 30:0.125217 #T0894:slbio_TS2
0.09615 1:0.20411 2:0.0641404 3:0.54851784867347 4:0.039 5:0.315478422343237 6:0.0783608 7:0.302860702527925 8:0.0324331 9:0.0643418 10:0.0704511 11:0.0488065 12:0.0254 13:0.61242805491691 14:0.510044249520304 15:0.481481481481481 16:0.530864197530864 17:0.537007965469135 18:0.556278040018624 19:0.740740740740741 20:1.30875755686 21:0.0154 22:0.0154 23:0 30:0.122990 #T0894:slbio_TS3
0.1014 1:0.21448 2:0.067187 3:0.566123065884885 4:0.040 5:0.305073446997442 6:0.0769786 7:0.296648661437295 8:0.0280048 9:0.0858902 10:0.101625 11:0.0666547 12:0.0255 13:0.611298536609714 14:0.496730234561616 15:0.481481481481481 16:0.549382716049383 17:0.522983288265504 18:0.52917116391478 19:0.740740740740741 20:1.34061864624 21:0.0154 22:0 23:0 30:0.129852 #T0894:slbio_TS4
0.08916 1:0.20599 2:0.0691445 3:0.566723360696145 4:0.038 5:0.3087882067052 6:0.0819869 7:0.302901144938461 8:-0.00519373 9:0.0604229 10:0.0832026 11:0.039812 12:0.0248 13:0.607814912792421 14:0.495849160042292 15:0.478395061728395 16:0.546296296296296 17:0.52076943148855 18:0.549021600413165 19:0.739197530864197 20:1.34176969729 21:0.0154 22:0.0154 23:0 30:0.127353 #T0894:slbio_TS5
0.16958 1:0.17365 2:0.0772527 3:0.513111524933899 4:0.046 5:0.452937157893061 6:0.106031 7:0.404748311287478 8:0.0632529 9:0.115514 10:0.187223 11:0.0585772 12:0.0645 13:0.649159431863912 14:0.66323373928026 15:0.58641975308642 16:0.549382716049383 17:0.678938087949891 18:0.900628642701942 19:0.790123456790123 20:1.35457740634 21:0.2769 22:0.2923 23:0 30:0.138463 #T0894:tsspred2_TS1
0.15909 1:0.18790 2:0.0745178 3:0.535336184121082 4:0.047 5:0.396700413853593 6:0.0689019 7:0.371272326240731 8:0.0151178 9:0.0696997 10:0.0951449 11:0.00373155 12:0.0500 13:0.654769042635163 14:0.618494733132318 15:0.592592592592593 16:0.570987654320988 17:0.633357691423029 18:0.857961969841143 19:0.790123456790123 20:1.34922209752 21:0.1385 22:0.0462 23:0 30:0.128491 #T0894:tsspred2_TS2
0.15385 1:0.18133 2:0.0743336 3:0.532650122134611 4:0.044 5:0.404766787496152 6:0.0784696 7:0.360231758548103 8:-0.0239346 9:0.040284 10:0.129052 11:-0.0128978 12:0.0540 13:0.642413283752967 14:0.629596272075812 15:0.614197530864197 16:0.54320987654321 17:0.644621698567486 18:0.869366513843802 19:0.800925925925926 20:1.32363395285 21:0.2769 22:0.1231 23:0 30:0.133000 #T0894:tsspred2_TS3
0.16608 1:0.19634 2:0.0790137 3:0.535641736861059 4:0.050 5:0.464835088200482 6:0.0955532 7:0.410431267612979 8:0.11324 9:0.147786 10:0.216806 11:0.089944 12:0.0530 13:0.666478192645926 14:0.666111916043388 15:0.719135802469136 16:0.558641975308642 17:0.683089562288293 18:0.834372708146172 19:0.858024691358025 20:1.36321957794 21:0.3846 22:0.2923 23:0 30:0.146044 #T0894:tsspred2_TS4
0.15035 1:0.20159 2:0.0822171 3:0.579362675621475 4:0.053 5:0.437125137654852 6:0.0799162 7:0.424541337306328 8:0.131679 9:0.160227 10:0.167318 11:0.0847174 12:0.0607 13:0.693161980552601 14:0.622332302149822 15:0.70679012345679 16:0.561728395061728 17:0.640933893423156 18:0.882747726071916 19:0.851851851851852 20:1.40238325376 21:0.2308 22:0.0615 23:0 30:0.144769 #T0894:tsspred2_TS5
