0.04444 1:0.11347 2:0.0438514 3:0.358580235400799 4:0.024 5:0.683567029340705 6:0.151122 7:0.553529087833452 8:0.00330698 9:-0.112829 10:-0.063819 11:-0.0612371 12:0.0535 13:0.535850841752407 14:0.793391350443963 15:0.341549295774648 16:0.515845070422535 17:0.802618464258812 18:0.955816872177904 19:0.654049295774648 20:1.26353752138 21:0.1404 22:0 23:0 30:0.061585 #T0920:ACOMPMOD_TS1
0.39167 1:0.23727 2:0.35959 3:0.573123249141408 4:0.312 5:0.721869715426047 6:0.26176 7:0.638048035781896 8:0.341367 9:0.301922 10:0.3222 11:0.273959 12:0.3397 13:0.605802768182177 14:0.797621151212617 15:0.602112676056338 16:0.661971830985915 17:0.806024453303526 18:0.94523498903181 19:0.793133802816901 20:1.56629109495 21:0.4912 22:0.7895 23:0.9298 30:0.439946 #T0920:chuo-u-server_TS3
0.39167 1:0.22218 2:0.348336 3:0.545047703733846 4:0.300 5:0.710454726431461 6:0.257595 7:0.63528373914184 8:0.312699 9:0.287541 10:0.327938 11:0.273626 12:0.3281 13:0.57726164296308 14:0.786577284975924 15:0.588028169014085 16:0.654929577464789 17:0.793497646598673 18:0.947367876526276 19:0.789612676056338 20:1.59923336293 21:0.5088 22:0.7368 23:0.9123 30:0.431898 #T0920:chuo-u-server_TS4
0.27963 1:0.21841 2:0.258328 3:0.586220110987401 4:0.190 5:0.640841551460526 6:0.237657 7:0.579463212406157 8:0.260603 9:0.25585 10:0.290035 11:0.237829 12:0.2348 13:0.564875492242674 14:0.749944780668817 15:0.595070422535211 16:0.595070422535211 17:0.759780350817374 18:0.933468551815094 19:0.794894366197183 20:1.56187507413 21:0.4649 22:0.7281 23:0.8947 30:0.370957 #T0920:chuo-u-server_TS5
0.30602 1:0.21697 2:0.283024 3:0.538338583161741 4:0.219 5:0.727226879692817 6:0.268156 7:0.655026798479046 8:0.340048 9:0.290749 10:0.298425 11:0.284312 12:0.2646 13:0.604343998010108 14:0.794816009188497 15:0.612676056338028 16:0.653169014084507 17:0.805524041206707 18:0.942627909933108 19:0.80193661971831 20:1.58315208114 21:0.5263 22:0.7632 23:0.9561 30:0.391640 #T0920:chuo-u2_TS1
0.40278 1:0.21271 2:0.325225 3:0.511069382510913 4:0.270 5:0.734169078746988 6:0.253464 7:0.608442214956405 8:0.319445 9:0.229986 10:0.25224 11:0.213526 12:0.3086 13:0.51834397243906 14:0.817489066572426 15:0.568661971830986 16:0.651408450704225 17:0.826194927663908 18:0.939222680486874 19:0.779929577464789 20:1.60081908508 21:0.5439 22:0.7368 23:0.9649 30:0.412383 #T0920:chuo-u2_TS2
0.39167 1:0.23727 2:0.35959 3:0.573123249141408 4:0.312 5:0.721869715426047 6:0.26176 7:0.638048035781896 8:0.341367 9:0.301922 10:0.3222 11:0.273959 12:0.3397 13:0.605802768182177 14:0.797621151212617 15:0.602112676056338 16:0.661971830985915 17:0.806024453303526 18:0.94523498903181 19:0.793133802816901 20:1.56629109495 21:0.4912 22:0.7895 23:0.9298 30:0.439946 #T0920:chuo-u2_TS3
0.39167 1:0.22217 2:0.348336 3:0.545047703733846 4:0.300 5:0.710492631731922 6:0.257904 7:0.635372371581641 8:0.310858 9:0.28508 10:0.325318 11:0.271743 12:0.3281 13:0.576917247439408 14:0.786621460440871 15:0.588028169014085 16:0.654929577464789 17:0.793539130059294 18:0.947367876526276 19:0.789612676056338 20:1.59923336293 21:0.5088 22:0.7368 23:0.9123 30:0.431759 #T0920:chuo-u2_TS4
0.27963 1:0.21841 2:0.258328 3:0.586220110987401 4:0.190 5:0.640841551460526 6:0.237657 7:0.579463212406157 8:0.260603 9:0.25585 10:0.290035 11:0.237829 12:0.2348 13:0.564875492242674 14:0.749944780668817 15:0.595070422535211 16:0.595070422535211 17:0.759780350817374 18:0.933468551815094 19:0.794894366197183 20:1.56187507413 21:0.4649 22:0.7281 23:0.8947 30:0.370957 #T0920:chuo-u2_TS5
0.41065 1:0.26222 2:0.348876 3:0.686707070250365 4:0.300 5:0.625255330487871 6:0.314597 7:0.598532601861167 8:0.370216 9:0.316887 10:0.358642 11:0.362345 12:0.3080 13:0.638746588589734 14:0.667546494676856 15:0.602112676056338 16:0.589788732394366 17:0.682350347888495 18:0.687036994926296 19:0.799295774647887 20:1.63876748124 21:0.5439 22:0.8246 23:0.9474 30:0.472264 #T0920:myprotein-me_TS1
0.38565 1:0.22978 2:0.308481 3:0.648825570683351 4:0.255 5:0.687664571121916 6:0.295329 7:0.641486636134008 8:0.316848 9:0.263194 10:0.305745 11:0.308061 12:0.2799 13:0.651000815948895 14:0.724831028846579 15:0.607394366197183 16:0.577464788732394 17:0.735599231308013 18:0.878786932249381 19:0.802816901408451 20:1.59534122806 21:0.4561 22:0.6667 23:0.9211 30:0.418207 #T0920:myprotein-me_TS2
0.32731 1:0.23190 2:0.279909 3:0.611101927051248 4:0.209 5:0.719459246840674 6:0.29602 7:0.660424820008762 8:0.302342 9:0.287389 10:0.286401 11:0.304769 12:0.2463 13:0.645728995708713 14:0.743837522639926 15:0.602112676056338 16:0.586267605633803 17:0.753911454153925 18:0.881109247474621 19:0.798415492957746 20:1.6018808276 21:0.4649 22:0.7368 23:0.8509 30:0.387847 #T0920:myprotein-me_TS3
0.41528 1:0.27271 2:0.334353 3:0.698465021762297 4:0.285 5:0.632804780043113 6:0.317152 7:0.612341989179702 8:0.361749 9:0.311234 10:0.3386 11:0.352912 12:0.2971 13:0.657552699605276 14:0.668374784644608 15:0.619718309859155 16:0.575704225352113 17:0.683098328980318 18:0.686059340106086 19:0.806338028169014 20:1.67760441786 21:0.5439 22:0.7719 23:0.9561 30:0.468600 #T0920:myprotein-me_TS4
0.41481 1:0.28068 2:0.356885 3:0.69553161734277 4:0.309 5:0.63702930614426 6:0.324334 7:0.611179520415504 8:0.376342 9:0.321319 10:0.37552 11:0.392895 12:0.3163 13:0.661267126790555 14:0.675034235985334 15:0.607394366197183 16:0.579225352112676 17:0.689611480112727 18:0.696368589083975 19:0.803697183098592 20:1.69078646049 21:0.5263 22:0.7544 23:0.9386 30:0.483756 #T0920:myprotein-me_TS5
0.3463 1:0.37288 2:0.305047 3:0.683560156063081 4:0.229 5:0.800990908726218 6:0.366603 7:0.728778437587893 8:0.476155 9:0.408667 10:0.48295 11:0.421931 12:0.3014 13:0.684256719374021 14:0.781960948888987 15:0.753521126760563 16:0.677816901408451 17:0.790837165225893 18:0.941593144150056 19:0.872359154929577 20:1.79935705497 21:0.6754 22:0.7368 23:0.9123 30:0.441698 #T0920:slbio_TS1
0.34491 1:0.32931 2:0.299045 3:0.666649711479227 4:0.231 5:0.796643454980744 6:0.358606 7:0.728691495410636 8:0.464161 9:0.429949 10:0.472181 11:0.427333 12:0.2994 13:0.688115622980468 14:0.786113442593983 15:0.735915492957746 16:0.695422535211268 17:0.794339326321899 18:0.944672646585165 19:0.865316901408451 20:1.79694561481 21:0.6316 22:0.7105 23:0.9035 30:0.435195 #T0920:slbio_TS2
0.34398 1:0.34085 2:0.299137 3:0.675057443547075 4:0.224 5:0.791667167279256 6:0.353235 7:0.738962187939465 8:0.482876 9:0.421219 10:0.48387 11:0.436377 12:0.2973 13:0.705475865579975 14:0.780337500552193 15:0.737676056338028 16:0.683098591549296 17:0.78770724294592 18:0.947947755656466 19:0.865316901408451 20:1.77382036847 21:0.6491 22:0.7018 23:0.9035 30:0.435017 #T0920:slbio_TS3
0.37731 1:0.38181 2:0.316591 3:0.68243844481997 4:0.255 5:0.783408338144733 6:0.373582 7:0.747032387537591 8:0.546531 9:0.466859 10:0.565615 11:0.499408 12:0.3169 13:0.716863060064067 14:0.759232672173875 15:0.734154929577465 16:0.688380281690141 17:0.768417634279169 18:0.941769972032761 19:0.862676056338028 20:1.85700899564 21:0.7018 22:0.7895 23:0.9211 30:0.470577 #T0920:slbio_TS4
0.31157 1:0.36568 2:0.273453 3:0.715079535528339 4:0.195 5:0.758949188188028 6:0.353496 7:0.722900279702408 8:0.485539 9:0.400821 10:0.465119 11:0.416822 12:0.2687 13:0.689353436051458 14:0.751259000750983 15:0.748239436619718 16:0.653169014084507 17:0.761069465104713 18:0.937574875320351 19:0.869718309859155 20:1.82550901613 21:0.6579 22:0.6579 23:0.8246 30:0.419810 #T0920:slbio_TS5
0.38611 1:0.21983 2:0.346944 3:0.649599543591473 4:0.297 5:0.716913235402311 6:0.315945 7:0.650017534224162 8:0.326728 9:0.309607 10:0.337469 11:0.312388 12:0.3241 13:0.649154470051654 14:0.753158545743694 15:0.665492957746479 16:0.577464788732394 17:0.763132773059557 18:0.941576940566623 19:0.832746478873239 20:1.68652064504 21:0.5439 22:0.7719 23:0.9386 30:0.449485 #T0920:tsspred2_TS1
0.0463 1:0.12927 2:0.0445729 3:0.502714792396289 4:0.026 5:0.453241406202693 6:0.0679182 7:0.422246442783042 8:-0.102269 9:-0.0848901 10:-0.093535 11:-0.0900241 12:0.0390 13:0.582738496515364 14:0.640047267747493 15:0.48943661971831 16:0.359154929577465 17:0.658413810353102 18:0.923277029176119 19:0.742077464788732 20:1.19657639868 21:0.1228 22:0.0175 23:0.0175 30:0.082749 #T0920:tsspred2_TS2
0.38565 1:0.22919 2:0.346893 3:0.650353892440059 4:0.297 5:0.710405038518947 6:0.323619 7:0.644430733000152 8:0.344181 9:0.287145 10:0.326605 11:0.304825 12:0.3250 13:0.644505362946157 14:0.752043115253788 15:0.670774647887324 16:0.577464788732394 17:0.7623802357675 18:0.933305012842869 19:0.834507042253521 20:1.67895166331 21:0.5351 22:0.7719 23:0.9386 30:0.449520 #T0920:tsspred2_TS3
0.39444 1:0.25488 2:0.352805 3:0.68959651677653 4:0.302 5:0.71200188989591 6:0.312204 7:0.665303670977478 8:0.328161 9:0.323321 10:0.4008 11:0.313015 12:0.3234 13:0.676656248401809 14:0.744378672085524 15:0.693661971830986 16:0.598591549295775 17:0.755844123920819 18:0.901018881452901 19:0.84419014084507 20:1.67925186632 21:0.5526 22:0.7807 23:0.9123 30:0.458091 #T0920:tsspred2_TS4
0.04769 1:0.14252 2:0.0459597 3:0.533012927388468 4:0.029 5:0.439325217390975 6:0.0651884 7:0.415394754278358 8:-0.0982155 9:-0.0660351 10:0.00474073 11:-0.0855658 12:0.0329 13:0.564483674048176 14:0.627876927154658 15:0.522887323943662 16:0.39612676056338 17:0.648667812405837 18:0.894345947988468 19:0.759683098591549 20:1.19047584167 21:0.2193 22:0.0175 23:0.0088 30:0.087144 #T0920:tsspred2_TS5
