0.13274 1:0.21453 2:0.115224 3:0.609119858470535 4:0.050 5:0.462851260675334 6:0.113535 7:0.400265400829262 8:0.02133 9:0.0289677 10:0.01071 11:0.0752831 12:0.0992 13:0.786647937542132 14:0.70197898851698 15:0.571428571428571 16:0.511278195488722 17:0.720004871222742 18:0.8734684858917 19:0.763157894736842 20:1.21871584235 21:0 22:0.037 23:0.1481 30:0.171179 #T0859:ACOMPMOD_TS1
0.24779 1:0.56818 2:0.216157 3:0.721887853911761 4:0.130 5:0.692228894678657 6:0.333802 7:0.693416559139785 8:0.420817 9:0.34284 10:0.422723 11:0.37507 12:0.2339 13:0.868007275817598 14:0.765697532372343 15:0.804511278195489 16:0.729323308270677 17:0.778633372603862 18:0.888582468816423 19:0.898496240601504 20:1.42728458311 21:0.2963 22:0.4444 23:0.037 30:0.312172 #T0859:Zhang-Server_TS1
0.20575 1:0.53326 2:0.206573 3:0.711162163007911 4:0.120 5:0.694004149205775 6:0.323428 7:0.692924967487844 8:0.44684 9:0.366075 10:0.361417 11:0.397487 12:0.2212 13:0.842249795261134 14:0.777180552162228 15:0.842105263157895 16:0.721804511278195 17:0.785486154969949 18:0.889855321983536 19:0.921052631578947 20:1.46308974249 21:0.3333 22:0.4815 23:0.3704 30:0.326885 #T0859:Zhang-Server_TS2
0.20796 1:0.45541 2:0.204985 3:0.71619690495448 4:0.123 5:0.672347636395374 6:0.273032 7:0.662382110518231 8:0.479536 9:0.41339 10:0.403775 11:0.431492 12:0.2067 13:0.849991746547661 14:0.771170290740288 15:0.714285714285714 16:0.721804511278195 17:0.783879280429743 18:0.891269572333976 19:0.842105263157895 20:1.40338617238 21:0.4074 22:0.4444 23:0.2963 30:0.315792 #T0859:Zhang-Server_TS3
0.1969 1:0.44476 2:0.206407 3:0.692290878534607 4:0.120 5:0.670019506009219 6:0.307739 7:0.652102392444244 8:0.37016 9:0.330821 10:0.329243 11:0.317234 12:0.2211 13:0.845741484833349 14:0.775665770828243 15:0.714285714285714 16:0.699248120300752 17:0.791060881175132 18:0.891045403843421 19:0.857142857142857 20:1.44679762823 21:0.3704 22:0.5556 23:0.037 30:0.296755 #T0859:Zhang-Server_TS4
0.20796 1:0.43492 2:0.196646 3:0.684754693881732 4:0.113 5:0.649646767887043 6:0.248421 7:0.603810410761928 8:0.465292 9:0.401201 10:0.508675 11:0.418829 12:0.2080 13:0.82006217245775 14:0.777229416076228 15:0.744360902255639 16:0.774436090225564 17:0.788664291638327 18:0.894386177362489 19:0.87218045112782 20:1.36501144601 21:0.2963 22:0.4815 23:0.1481 30:0.292121 #T0859:Zhang-Server_TS5
0.19248 1:0.28565 2:0.175786 3:0.644084800777788 4:0.100 5:0.486473379482671 6:0.169578 7:0.473732461741912 8:0.197806 9:0.132177 10:0.260618 11:0.204138 12:0.1520 13:0.807504677843794 14:0.694258490105057 15:0.699248120300752 16:0.593984962406015 17:0.709813271240787 18:0.866141004039743 19:0.849624060150376 20:1.33996082462 21:0.3333 22:0.4815 23:0 30:0.250571 #T0859:chuo-u-server_TS1
0.18805 1:0.29727 2:0.209271 3:0.639540311154702 4:0.140 5:0.434754265381855 6:0.153214 7:0.426320292031923 8:0.0654606 9:0.148782 10:0.166504 11:0.0883143 12:0.1802 13:0.790967208767616 14:0.64700708526753 15:0.789473684210526 16:0.56390977443609 17:0.667597654352262 18:0.831038447816576 19:0.894736842105263 20:1.3977947839 21:0.2963 22:0.3333 23:0 30:0.285412 #T0859:chuo-u-server_TS2
0.19027 1:0.30382 2:0.212433 3:0.651157590326665 4:0.147 5:0.454307335449544 6:0.16334 7:0.44807509597727 8:0.163873 9:0.184002 10:0.211127 11:0.162202 12:0.1868 13:0.81894566672453 14:0.64700708526753 15:0.774436090225564 16:0.56390977443609 17:0.671536256992352 18:0.842829736723972 19:0.883458646616541 20:1.38598594533 21:0.3333 22:0.3333 23:0 30:0.294435 #T0859:chuo-u-server_TS3
0.18142 1:0.30418 2:0.193218 3:0.644002105350403 4:0.129 5:0.383631101539317 6:0.106959 7:0.364916907302819 8:0.104154 9:0.140299 10:0.108369 11:0.117188 12:0.1572 13:0.768637094103201 14:0.636794527241632 15:0.834586466165414 16:0.601503759398496 17:0.658373415009092 18:0.826526579872349 19:0.917293233082707 20:1.26944265144 21:0.1852 22:0.3333 23:0 30:0.263363 #T0859:chuo-u-server_TS4
0.19027 1:0.30382 2:0.212433 3:0.651157590326665 4:0.146 5:0.454307335449544 6:0.16334 7:0.44807509597727 8:0.163873 9:0.184002 10:0.211127 11:0.162202 12:0.1868 13:0.81894566672453 14:0.64700708526753 15:0.774436090225564 16:0.56390977443609 17:0.671536256992352 18:0.842829736723972 19:0.883458646616541 20:1.38598594533 21:0.3333 22:0.3333 23:0 30:0.294089 #T0859:chuo-u-server_TS5
0.19248 1:0.28565 2:0.175786 3:0.644084800777788 4:0.099 5:0.486473379482671 6:0.169578 7:0.473732461741912 8:0.197806 9:0.132177 10:0.260618 11:0.204138 12:0.1520 13:0.807504677843794 14:0.694258490105057 15:0.699248120300752 16:0.593984962406015 17:0.709813271240787 18:0.866141004039743 19:0.849624060150376 20:1.33996082462 21:0.3333 22:0.4815 23:0 30:0.250193 #T0859:chuo-u2_TS1
0.18805 1:0.29727 2:0.209271 3:0.639540311154702 4:0.140 5:0.434754265381855 6:0.153214 7:0.426320292031923 8:0.0654606 9:0.148782 10:0.166504 11:0.0883143 12:0.1802 13:0.790967208767616 14:0.64700708526753 15:0.789473684210526 16:0.56390977443609 17:0.667597654352262 18:0.831038447816576 19:0.894736842105263 20:1.3977947839 21:0.2963 22:0.3333 23:0 30:0.285412 #T0859:chuo-u2_TS2
0.19027 1:0.30382 2:0.212433 3:0.651157590326665 4:0.146 5:0.454307335449544 6:0.16334 7:0.44807509597727 8:0.163873 9:0.184002 10:0.211127 11:0.162202 12:0.1868 13:0.81894566672453 14:0.64700708526753 15:0.774436090225564 16:0.56390977443609 17:0.671536256992352 18:0.842829736723972 19:0.883458646616541 20:1.38598594533 21:0.3333 22:0.3333 23:0 30:0.294089 #T0859:chuo-u2_TS3
0.18142 1:0.30418 2:0.193218 3:0.644002105350403 4:0.129 5:0.383631101539317 6:0.106959 7:0.364916907302819 8:0.104154 9:0.140299 10:0.108369 11:0.117188 12:0.1572 13:0.768637094103201 14:0.636794527241632 15:0.834586466165414 16:0.601503759398496 17:0.658373415009092 18:0.826526579872349 19:0.917293233082707 20:1.26944265144 21:0.1852 22:0.3333 23:0 30:0.263363 #T0859:chuo-u2_TS4
0.19027 1:0.30382 2:0.212433 3:0.651157590326665 4:0.146 5:0.454307335449544 6:0.16334 7:0.44807509597727 8:0.163873 9:0.184002 10:0.211127 11:0.162202 12:0.1868 13:0.81894566672453 14:0.64700708526753 15:0.774436090225564 16:0.56390977443609 17:0.671536256992352 18:0.842829736723972 19:0.883458646616541 20:1.38598594533 21:0.3333 22:0.3333 23:0 30:0.294089 #T0859:chuo-u2_TS5
0.17478 1:0.38091 2:0.197911 3:0.647946677236646 4:0.122 5:0.612076055767105 6:0.24399 7:0.611228611101487 8:0.355841 9:0.254283 10:0.292224 11:0.326384 12:0.2007 13:0.850996750802182 14:0.744930368922551 15:0.721804511278195 16:0.593984962406015 17:0.760723183550102 18:0.885280272874442 19:0.860902255639098 20:1.35175348181 21:0.1481 22:0.4815 23:0 30:0.273671 #T0859:myprotein-me_TS1
0.18805 1:0.31793 2:0.199003 3:0.647945643543804 4:0.124 5:0.600637014914759 6:0.22439 7:0.594562995622697 8:0.25037 9:0.171956 10:0.227363 11:0.196061 12:0.1988 13:0.864893860602917 14:0.738187148790618 15:0.669172932330827 16:0.616541353383459 17:0.75481599097067 18:0.880998236810283 19:0.827067669172932 20:1.34600886524 21:0.1852 22:0.4074 23:0 30:0.267019 #T0859:myprotein-me_TS2
0.17257 1:0.33235 2:0.197325 3:0.656253414123007 4:0.119 5:0.600634734320755 6:0.227512 7:0.603650983276163 8:0.248468 9:0.136815 10:0.178733 11:0.202554 12:0.1955 13:0.855487161355526 14:0.725335939408747 15:0.699248120300752 16:0.646616541353383 17:0.738981827693183 18:0.882178897720959 19:0.842105263157895 20:1.38143805885 21:0.1852 22:0.5556 23:0 30:0.269543 #T0859:myprotein-me_TS3
0.16814 1:0.32311 2:0.194924 3:0.651022298728022 4:0.120 5:0.616749440551077 6:0.257388 7:0.613985009297437 8:0.205634 9:0.162516 10:0.247576 11:0.216509 12:0.1928 13:0.856282155184073 14:0.752406547764476 15:0.714285714285714 16:0.578947368421053 17:0.765587105964493 18:0.885135141177109 19:0.857142857142857 20:1.34793717546 21:0.1481 22:0.4815 23:0.037 30:0.264205 #T0859:myprotein-me_TS4
0.17478 1:0.29540 2:0.19721 3:0.637460427183904 4:0.123 5:0.59230128427259 6:0.224499 7:0.59017493283901 8:0.215434 9:0.151705 10:0.184672 11:0.210494 12:0.1997 13:0.851153193660071 14:0.728365502076716 15:0.699248120300752 16:0.56390977443609 17:0.746241563198368 18:0.882907772949591 19:0.849624060150376 20:1.32912628814 21:0.2963 22:0.4074 23:0 30:0.268194 #T0859:myprotein-me_TS5
0.14602 1:0.27249 2:0.173303 3:0.659714396305995 4:0.104 5:0.528935680409105 6:0.204208 7:0.50049299019438 8:0.211816 9:0.144395 10:0.183702 11:0.163556 12:0.1561 13:0.807827574198536 14:0.700855118494991 15:0.661654135338346 16:0.586466165413534 17:0.715320212407868 18:0.873277736091458 19:0.800751879699248 20:1.35192942596 21:0.0741 22:0.3704 23:0.1852 30:0.249717 #T0859:slbio_TS1
0.15044 1:0.33068 2:0.167408 3:0.682984917763626 4:0.104 5:0.535788935214218 6:0.239843 7:0.537658150733978 8:0.263544 9:0.182965 10:0.218838 11:0.258025 12:0.1460 13:0.836060238487499 14:0.670217444417298 15:0.676691729323308 16:0.654135338345865 17:0.690357473141041 18:0.861394350758135 19:0.823308270676692 20:1.37700375983 21:0 22:0.2593 23:0 30:0.233424 #T0859:slbio_TS2
0.14602 1:0.31951 2:0.172821 3:0.656482574428939 4:0.104 5:0.5327213222868 6:0.215863 7:0.531714443250985 8:0.349438 9:0.25161 10:0.269929 11:0.284444 12:0.1488 13:0.824125320420319 14:0.690398240899096 15:0.616541353383459 16:0.631578947368421 17:0.702220288577655 18:0.855447881476431 19:0.774436090225564 20:1.36634430996 21:0.0741 22:0 23:0 30:0.231547 #T0859:slbio_TS3
0.15487 1:0.31514 2:0.165862 3:0.676304254895875 4:0.100 5:0.502164265123255 6:0.203504 7:0.505292395100655 8:0.320264 9:0.163729 10:0.241145 11:0.254977 12:0.1402 13:0.817952803032159 14:0.644466161739555 15:0.669172932330827 16:0.646616541353383 17:0.66395314690532 18:0.851044154986278 19:0.819548872180451 20:1.38243257709 21:0 22:0.2593 23:0.0741 30:0.238816 #T0859:slbio_TS4
0.14823 1:0.30149 2:0.172652 3:0.653611032096257 4:0.104 5:0.514758721998461 6:0.222555 7:0.509111774886525 8:0.210271 9:0.149606 10:0.175245 11:0.188374 12:0.1523 13:0.823112222457697 14:0.670754947471292 15:0.616541353383459 16:0.646616541353383 17:0.685179779784295 18:0.857495064173343 19:0.774436090225564 20:1.33570700628 21:0.0741 22:0.037 23:0 30:0.229286 #T0859:slbio_TS5
0.14602 1:0.27406 2:0.164396 3:0.650379905612567 4:0.101 5:0.428218703217631 6:0.101355 7:0.417339341325664 8:-0.0608926 9:0.050149 10:0.135313 11:0.016288 12:0.1316 13:0.79617071760307 14:0.622721720009773 15:0.721804511278195 16:0.571428571428571 17:0.643972974473578 18:0.83790262303905 19:0.857142857142857 20:1.24674856346 21:0.037 22:0.1481 23:0.0741 30:0.226271 #T0859:tsspred2_TS1
0.13274 1:0.27225 2:0.143728 3:0.647169622135461 4:0.081 5:0.378942777655661 6:0.0732006 7:0.390540887472137 8:-0.0851112 9:-0.0306218 10:-0.0228702 11:-0.0516495 12:0.1001 13:0.80592257090248 14:0.589591986318104 15:0.646616541353383 16:0.541353383458647 17:0.610178712713241 18:0.813883276708437 19:0.819548872180451 20:1.22770670751 21:0.037 22:0 23:0 30:0.195398 #T0859:tsspred2_TS2
0.13717 1:0.26658 2:0.143486 3:0.648310443145061 4:0.082 5:0.387978479431597 6:0.0703069 7:0.396543752872966 8:-0.117785 9:-0.054976 10:0.0108229 11:-0.064018 12:0.1001 13:0.806219482194375 14:0.595846567310041 15:0.646616541353383 16:0.526315789473684 17:0.61424759778882 18:0.812382794707891 19:0.819548872180451 20:1.2207952876 21:0.037 22:0 23:0 30:0.194529 #T0859:tsspred2_TS3
0.15487 1:0.29141 2:0.152688 3:0.634586009305679 4:0.092 5:0.396072484209233 6:0.0887211 7:0.373035472032616 8:-0.121243 9:0.000937916 10:0.0833523 11:-0.0275996 12:0.1020 13:0.789104484446768 14:0.628438797947716 15:0.669172932330827 16:0.593984962406015 17:0.651846666227114 18:0.77727904044588 19:0.834586466165414 20:1.20546167337 21:0.037 22:0.1852 23:0.0741 30:0.212855 #T0859:tsspred2_TS4
0.17035 1:0.27142 2:0.147948 3:0.660253683259034 4:0.091 5:0.378066007376567 6:0.0831966 7:0.37828628737743 8:-0.0415279 9:-0.036533 10:0.007397 11:-0.0468733 12:0.1014 13:0.805509152812404 14:0.601807964817982 15:0.661654135338346 16:0.511278195488722 17:0.622079370133115 18:0.824158387906171 19:0.830827067669173 20:1.24903949086 21:0.2593 22:0.1111 23:0 30:0.213312 #T0859:tsspred2_TS5
