0.06917 1:0.14522 2:0.0641365 3:0.493901228222973 4:0.033 5:0.546505785485688 6:0.129966 7:0.427868944972189 8:0.000544865 9:0.0336597 10:-0.0275212 11:0.00282157 12:0.0706 13:0.681421709862252 14:0.718504795117698 15:0.555956678700361 16:0.469314079422383 17:0.726461255380301 18:0.916437567362129 19:0.776173285198556 20:1.29201845051 21:0.1091 22:0 23:0 30:0.104109 #T0944:ACOMPMOD_TS1
0.58498 1:0.58919 2:0.495489 3:0.659637626101902 4:0.415 5:0.819281376683605 6:0.386338 7:0.738503545808448 8:0.537381 9:0.563429 10:0.512331 11:0.560388 12:0.5020 13:0.803672744911582 14:0.809590235396687 15:0.736462093862816 16:0.703971119133574 17:0.816449246840385 18:0.931774510353619 19:0.868231046931408 20:1.5954757505 21:0.5636 22:0.8909 23:0.8545 30:0.556684 #T0944:Zhang-Server_TS5
0.54051 1:0.45104 2:0.462064 3:0.618148604120459 4:0.389 5:0.70900645095002 6:0.308421 7:0.619658466813067 8:0.475383 9:0.591438 10:0.483288 11:0.507568 12:0.4676 13:0.731894797744807 14:0.780427201394943 15:0.732851985559567 16:0.700361010830325 17:0.789020494809078 18:0.927751503088501 19:0.866425992779783 20:1.53612554733 21:0.5091 22:0.8545 23:0.8727 30:0.527594 #T0944:chuo-u-server_TS1
0.54051 1:0.45104 2:0.462064 3:0.618148604120459 4:0.389 5:0.70900645095002 6:0.308421 7:0.619658466813067 8:0.475383 9:0.591438 10:0.483288 11:0.507568 12:0.4676 13:0.731894797744807 14:0.780427201394943 15:0.732851985559567 16:0.700361010830325 17:0.789020494809078 18:0.927751503088501 19:0.866425992779783 20:1.53612554733 21:0.5091 22:0.8545 23:0.8727 30:0.527594 #T0944:chuo-u-server_TS2
0.66107 1:0.54234 2:0.541465 3:0.626170665044926 4:0.464 5:0.759501739898371 6:0.33896 7:0.666809408657606 8:0.556753 9:0.610875 10:0.494271 11:0.524424 12:0.5373 13:0.763679641066015 14:0.793984306887533 15:0.747292418772563 16:0.740072202166065 17:0.801517842939616 18:0.928177192753973 19:0.873646209386282 20:1.62424393212 21:0.6545 22:0.8364 23:0.7455 30:0.577562 #T0944:chuo-u-server_TS3
0.50494 1:0.43758 2:0.406143 3:0.583669982924268 4:0.331 5:0.667175309482199 6:0.264448 7:0.580165650457225 8:0.445372 9:0.54076 10:0.445831 11:0.455193 12:0.4029 13:0.73029999941558 14:0.766848299912816 15:0.787003610108303 16:0.696750902527076 17:0.7756291851664 18:0.918051570997874 19:0.891696750902527 20:1.57523266238 21:0.5636 22:0.8364 23:0.7818 30:0.497494 #T0944:chuo-u-server_TS4
0.60573 1:0.48209 2:0.500319 3:0.607300071603923 4:0.424 5:0.72688416388588 6:0.28368 7:0.659094799392215 8:0.493528 9:0.569795 10:0.465662 11:0.509037 12:0.4961 13:0.753947380504922 14:0.782911944202267 15:0.779783393501805 16:0.711191335740072 17:0.790357623333984 18:0.928012261215754 19:0.886281588447653 20:1.6066327597 21:0.6364 22:0.9273 23:0.8182 30:0.555716 #T0944:chuo-u-server_TS5
0.54051 1:0.45104 2:0.462064 3:0.618148604120459 4:0.389 5:0.70900645095002 6:0.308421 7:0.619658466813067 8:0.475383 9:0.591438 10:0.483288 11:0.507568 12:0.4676 13:0.731894797744807 14:0.780427201394943 15:0.732851985559567 16:0.700361010830325 17:0.789020494809078 18:0.927751503088501 19:0.866425992779783 20:1.53612554733 21:0.5091 22:0.8545 23:0.8727 30:0.527594 #T0944:chuo-u2_TS1
0.54051 1:0.45104 2:0.462064 3:0.618148604120459 4:0.389 5:0.70900645095002 6:0.308421 7:0.619658466813067 8:0.475383 9:0.591438 10:0.483288 11:0.507568 12:0.4676 13:0.731894797744807 14:0.780427201394943 15:0.732851985559567 16:0.700361010830325 17:0.789020494809078 18:0.927751503088501 19:0.866425992779783 20:1.53612554733 21:0.5091 22:0.8545 23:0.8727 30:0.527594 #T0944:chuo-u2_TS2
0.66107 1:0.54234 2:0.541465 3:0.626170665044926 4:0.464 5:0.759501739898371 6:0.33896 7:0.666809408657606 8:0.556753 9:0.610875 10:0.494271 11:0.524424 12:0.5373 13:0.763679641066015 14:0.793984306887533 15:0.747292418772563 16:0.740072202166065 17:0.801517842939616 18:0.928177192753973 19:0.873646209386282 20:1.62424393212 21:0.6545 22:0.8364 23:0.7455 30:0.577562 #T0944:chuo-u2_TS3
0.50494 1:0.43758 2:0.406143 3:0.583669982924268 4:0.331 5:0.667175309482199 6:0.264448 7:0.580165650457225 8:0.445372 9:0.54076 10:0.445831 11:0.455193 12:0.4029 13:0.73029999941558 14:0.766848299912816 15:0.787003610108303 16:0.696750902527076 17:0.7756291851664 18:0.918051570997874 19:0.891696750902527 20:1.57523266238 21:0.5636 22:0.8364 23:0.7818 30:0.497494 #T0944:chuo-u2_TS4
0.60573 1:0.48209 2:0.500319 3:0.607300071603923 4:0.424 5:0.72688416388588 6:0.28368 7:0.659094799392215 8:0.493528 9:0.569795 10:0.465662 11:0.509037 12:0.4961 13:0.753947380504922 14:0.782911944202267 15:0.779783393501805 16:0.711191335740072 17:0.790357623333984 18:0.928012261215754 19:0.886281588447653 20:1.6066327597 21:0.6364 22:0.9273 23:0.8182 30:0.555716 #T0944:chuo-u2_TS5
0.56522 1:0.51222 2:0.483613 3:0.602836051715376 4:0.410 5:0.744070701487812 6:0.286296 7:0.635210888164279 8:0.529527 9:0.572633 10:0.51252 11:0.519868 12:0.4823 13:0.754818834015574 14:0.783217088055798 15:0.743682310469314 16:0.71841155234657 17:0.788705200260432 18:0.927826915883957 19:0.870036101083033 20:1.56579191607 21:0.5818 22:0.8727 23:0.8182 30:0.544041 #T0944:myprotein-me_TS1
0.57115 1:0.48773 2:0.483672 3:0.609599477627457 4:0.407 5:0.745261024022896 6:0.294718 7:0.63924663380969 8:0.51735 9:0.600774 10:0.546436 11:0.545111 12:0.4840 13:0.755774193521455 14:0.783413251961639 15:0.736462093862816 16:0.711191335740072 17:0.789022095971641 18:0.927907515222496 19:0.866425992779783 20:1.57024355423 21:0.5455 22:0.8909 23:0.8 30:0.543403 #T0944:myprotein-me_TS2
0.57609 1:0.52063 2:0.486708 3:0.630423190038154 4:0.407 5:0.757677929961416 6:0.311357 7:0.668926710226422 8:0.545776 9:0.596644 10:0.574455 11:0.567516 12:0.4861 13:0.770817828813402 14:0.784546643417611 15:0.750902527075812 16:0.725631768953069 17:0.79140409333892 18:0.928867809472065 19:0.873646209386282 20:1.56583106877 21:0.5636 22:0.8545 23:0.8364 30:0.548589 #T0944:myprotein-me_TS3
0.57312 1:0.51438 2:0.486418 3:0.618669084456903 4:0.408 5:0.739646532650838 6:0.288013 7:0.639518059109285 8:0.527741 9:0.583254 10:0.528486 11:0.52385 12:0.4877 13:0.758516375027238 14:0.7743679163034 15:0.747292418772563 16:0.725631768953069 17:0.781121040072169 18:0.92850293552105 19:0.871841155234657 20:1.53033783513 21:0.6 22:0.9273 23:0.8 30:0.543956 #T0944:myprotein-me_TS4
0.56225 1:0.53512 2:0.483006 3:0.622377156751724 4:0.407 5:0.762880570074282 6:0.302779 7:0.670258708845597 8:0.534314 9:0.557203 10:0.540957 11:0.534305 12:0.4846 13:0.768767767407572 14:0.782911944202267 15:0.754512635379061 16:0.696750902527076 17:0.789674314211138 18:0.929178928522316 19:0.875451263537906 20:1.57639185775 21:0.5636 22:0.8545 23:0.8364 30:0.547258 #T0944:myprotein-me_TS5
0.68281 1:0.59310 2:0.560724 3:0.640573268933027 4:0.487 5:0.795000990280955 6:0.401788 7:0.720309709915875 8:0.615174 9:0.667656 10:0.647376 11:0.645314 12:0.5562 13:0.822077712814408 14:0.78140802092415 15:0.768953068592058 16:0.743682310469314 17:0.789282678454857 18:0.928145009837334 19:0.882671480144404 20:1.61705417053 21:0.6909 22:0.8909 23:0.8182 30:0.607190 #T0944:slbio_TS1
0.68083 1:0.58740 2:0.55916 3:0.644557135864233 4:0.486 5:0.809092179009222 6:0.396473 7:0.748146509535455 8:0.58537 9:0.637216 10:0.623406 11:0.632642 12:0.5546 13:0.830839836395833 14:0.791673931996513 15:0.772563176895307 16:0.725631768953069 17:0.797803038214031 18:0.927132511893271 19:0.884476534296029 20:1.59561896641 21:0.7091 22:0.8909 23:0.8727 30:0.602799 #T0944:slbio_TS2
0.69368 1:0.58248 2:0.563061 3:0.645877622657997 4:0.490 5:0.798207389034956 6:0.396375 7:0.735360330205682 8:0.613724 9:0.646448 10:0.637757 11:0.628744 12:0.5592 13:0.813985835332188 14:0.78256320836966 15:0.765342960288809 16:0.729241877256318 17:0.790079056908438 18:0.926601935910876 19:0.879061371841155 20:1.62920237354 21:0.7091 22:0.8727 23:0.8545 30:0.608785 #T0944:slbio_TS3
0.68676 1:0.61633 2:0.559382 3:0.633750562699922 4:0.485 5:0.811451010907928 6:0.396696 7:0.736819105874328 8:0.608645 9:0.644416 10:0.637331 11:0.655327 12:0.5562 13:0.817744740429916 14:0.789864864864865 15:0.783393501805054 16:0.750902527075812 17:0.795640527421873 18:0.929146302153892 19:0.889891696750903 20:1.6617966868 21:0.8 22:0.9273 23:0.8727 30:0.614627 #T0944:slbio_TS4
0.69071 1:0.60494 2:0.562435 3:0.652654192569829 4:0.489 5:0.794703779904455 6:0.40431 7:0.725668464456238 8:0.613589 9:0.642213 10:0.647281 11:0.647921 12:0.5567 13:0.820610568481903 14:0.781190061028771 15:0.768953068592058 16:0.747292418772563 17:0.78815295875477 18:0.928569370242228 19:0.882671480144404 20:1.63283768835 21:0.7636 22:0.8545 23:0.8364 30:0.611709 #T0944:slbio_TS5
0.71443 1:0.67137 2:0.557535 3:0.655955012587806 4:0.486 5:0.81987648166543 6:0.413298 7:0.73855856738037 8:0.601077 9:0.674287 10:0.626945 11:0.65863 12:0.5505 13:0.824789838441302 14:0.798648648648649 15:0.823104693140794 16:0.743682310469314 17:0.806549764347601 18:0.930243922124823 19:0.911552346570397 20:1.62962363842 21:0.7455 22:0.9636 23:0.8909 30:0.612938 #T0944:tsspred2_TS1
0.07213 1:0.17792 2:0.0655412 3:0.590106043849265 4:0.036 5:0.44279764666259 6:0.0984235 7:0.405737275837784 8:0.0569989 9:0.113746 10:0.0640061 11:0.0751249 12:0.0549 13:0.693946078083504 14:0.636159546643418 15:0.653429602888087 16:0.447653429602888 17:0.652604042575075 18:0.878531555452144 19:0.826714801444043 20:1.29922262858 21:0.0545 22:0 23:0 30:0.113403 #T0944:tsspred2_TS2
0.71047 1:0.64728 2:0.558636 3:0.62760843336667 4:0.487 5:0.812830088871368 6:0.385445 7:0.732661132193183 8:0.591056 9:0.672694 10:0.621932 11:0.658997 12:0.5505 13:0.829621320972575 14:0.79664341761116 15:0.819494584837545 16:0.725631768953069 17:0.803810644973383 18:0.930094319534461 19:0.909747292418773 20:1.62906487022 21:0.7455 22:0.9091 23:0.8727 30:0.611363 #T0944:tsspred2_TS3
0.70257 1:0.62582 2:0.554959 3:0.632575542051051 4:0.483 5:0.797582250047338 6:0.367193 7:0.697693515197392 8:0.577951 9:0.625115 10:0.58574 11:0.60967 12:0.5472 13:0.791085509810322 14:0.793243243243243 15:0.812274368231047 16:0.743682310469314 17:0.800589297750541 18:0.93036962521643 19:0.906137184115523 20:1.59541383718 21:0.7636 22:0.9273 23:0.8727 30:0.598741 #T0944:tsspred2_TS4
0.07708 1:0.17135 2:0.0706311 3:0.590389742528452 4:0.035 5:0.391102044910617 6:0.0721094 7:0.352330689968779 8:0.038475 9:0.104782 10:0.0391909 11:0.0540875 12:0.0503 13:0.674909268815606 14:0.61207497820401 15:0.682310469314079 16:0.436823104693141 17:0.627724762701613 18:0.858536832974581 19:0.84115523465704 20:1.29358136071 21:0.0727 22:0.1273 23:0 30:0.121015 #T0944:tsspred2_TS5
