0.0976 1:0.14824 2:0.0849458 3:0.65773276562696 4:0.047 5:0.678703440632745 6:0.211921 7:0.554448234684196 8:0.0303056 9:-0.0911962 10:-0.072438 11:-0.0109699 12:0.0843 13:0.677684709148881 14:0.772436257441312 15:0.541176470588235 16:0.588235294117647 17:0.784713675495872 18:0.934605584097618 19:0.763235294117647 20:1.35441736928 21:0.0588 22:0 23:0.0735 30:0.119411 #T0909:ACOMPMOD_TS1
0.09084 1:0.32565 2:0.0729203 3:0.621655145869953 4:0.037 5:0.770948271534065 6:0.307889 7:0.651486268659077 8:0.330251 9:0.307648 10:0.315022 11:0.355088 12:0.0835 13:0.686179728142306 14:0.804859785091168 15:0.691176470588235 16:0.673529411764706 17:0.814350423650492 18:0.941758254044602 19:0.839705882352941 20:1.60871380113 21:0.1618 22:0.0735 23:0.0735 30:0.136278 #T0909:ZHOU-SPARKS-X_TS4
0.07658 1:0.35661 2:0.0716248 3:0.619013953824028 4:0.039 5:0.769431656340094 6:0.25835 7:0.607169947117557 8:0.295109 9:0.190861 10:0.260069 11:0.249756 12:0.0815 13:0.636225266594456 14:0.829888801527575 15:0.629411764705882 16:0.723529411764706 17:0.839707703475217 18:0.94392858214324 19:0.811764705882353 20:1.49696905571 21:0.2059 22:0.0882 23:0.0882 30:0.134806 #T0909:ZHOU-SPARKS-X_TS5
0.47598 1:0.45174 2:0.362907 3:0.804927395784471 4:0.293 5:0.83799576628648 6:0.41221 7:0.752896067701274 8:0.418471 9:0.354426 10:0.336859 11:0.399266 12:0.3646 13:0.769410974995805 14:0.820547381032611 15:0.679411764705882 16:0.694117647058824 17:0.828123046653001 18:0.936876888345401 19:0.838235294117647 20:1.69209194249 21:0.3676 22:0.9265 23:0.5 30:0.453122 #T0909:Zhang-Server_TS1
0.48348 1:0.49061 2:0.339952 3:0.767657919108715 4:0.275 5:0.816215867798796 6:0.353258 7:0.682327536617873 8:0.39316 9:0.327653 10:0.273345 11:0.347299 12:0.3480 13:0.682942073868404 14:0.830899696731439 15:0.688235294117647 16:0.744117647058824 17:0.838040184161792 18:0.939043762726573 19:0.844117647058824 20:1.6150772714 21:0.5147 22:0.8529 23:0.5147 30:0.432659 #T0909:Zhang-Server_TS2
0.51502 1:0.38818 2:0.321741 3:0.74539640647364 4:0.254 5:0.818666132302362 6:0.354961 7:0.703514451387007 8:0.379758 9:0.353823 10:0.272584 11:0.328696 12:0.3295 13:0.710240049428672 14:0.816709723314239 15:0.641176470588235 16:0.708823529411765 17:0.828495332708158 18:0.937794752476752 19:0.820588235294118 20:1.59166540964 21:0.3529 22:0.7647 23:0.4559 30:0.405552 #T0909:Zhang-Server_TS3
0.46096 1:0.31932 2:0.301224 3:0.732387614241457 4:0.237 5:0.824108728111881 6:0.357142 7:0.703132368121442 8:0.341473 9:0.23216 10:0.211106 11:0.293054 12:0.3135 13:0.703838960167203 14:0.82708075929462 15:0.658823529411765 16:0.661764705882353 17:0.833470531385079 18:0.938927297733669 19:0.829411764705882 20:1.54240372379 21:0.2794 22:0.8382 23:0.3529 30:0.377028 #T0909:Zhang-Server_TS4
0.33934 1:0.24120 2:0.282963 3:0.689590560678773 4:0.204 5:0.776546107847352 6:0.304215 7:0.674730476868167 8:0.331113 9:0.170948 10:0.222245 11:0.271477 12:0.2925 13:0.715792918274878 14:0.808772323935752 15:0.655882352941176 16:0.638235294117647 17:0.818565728712043 18:0.934594370592486 19:0.827941176470588 20:1.55427326886 21:0.2206 22:0.4118 23:0.3235 30:0.347587 #T0909:Zhang-Server_TS5
0.09234 1:0.25866 2:0.0871993 3:0.623943841055961 4:0.049 5:0.734585852435385 6:0.265407 7:0.623642633708322 8:0.307221 9:0.207523 10:0.246402 11:0.262565 12:0.0980 13:0.675473615158126 14:0.796641581489386 15:0.620588235294118 16:0.670588235294118 17:0.811230673685514 18:0.941471525846308 19:0.804411764705882 20:1.52377257955 21:0.4853 22:0.0588 23:0.0588 30:0.156406 #T0909:chuo-u-server_TS1
0.37387 1:0.24328 2:0.268533 3:0.642163624523403 4:0.208 5:0.751251938963634 6:0.292895 7:0.648570126140779 8:0.254639 9:0.166759 10:0.172062 11:0.229427 12:0.2759 13:0.682438786251507 14:0.803624246508667 15:0.611764705882353 16:0.614705882352941 17:0.809107316969331 18:0.936557003772419 19:0.802941176470588 20:1.60191811506 21:0.1176 22:0.4853 23:0.5147 30:0.351685 #T0909:chuo-u-server_TS2
0.09535 1:0.24065 2:0.0821699 3:0.577543724902962 4:0.047 5:0.705580450280714 6:0.25563 7:0.607207317159122 8:0.208149 9:0.141279 10:0.131937 11:0.165162 12:0.0931 13:0.664052693404934 14:0.776255194878131 15:0.638235294117647 16:0.626470588235294 17:0.791252704577511 18:0.937273510119192 19:0.814705882352941 20:1.53317159806 21:0.3529 22:0.0441 23:0.0441 30:0.142610 #T0909:chuo-u-server_TS3
0.38739 1:0.23358 2:0.231832 3:0.655791498493963 4:0.156 5:0.764181647539325 6:0.305754 7:0.640513772296015 8:0.240434 9:0.251658 10:0.174901 11:0.239411 12:0.2339 13:0.662573952310485 14:0.814538170654087 15:0.647058823529412 16:0.655882352941176 17:0.82118878816181 18:0.940525987936265 19:0.822058823529412 20:1.54546238361 21:0.1912 22:0.1765 23:0.2794 30:0.290885 #T0909:chuo-u-server_TS4
0.08258 1:0.21322 2:0.0781974 3:0.595258998850498 4:0.043 5:0.655561429024834 6:0.231114 7:0.575796145070932 8:0.228702 9:0.168674 10:0.183078 11:0.197761 12:0.0881 13:0.688478085096645 14:0.75188138829608 15:0.670588235294118 16:0.591176470588235 17:0.766666360522385 18:0.934674899337966 19:0.832352941176471 20:1.54729509387 21:0.3529 22:0.1029 23:0.0588 30:0.146170 #T0909:chuo-u-server_TS5
0.09234 1:0.25866 2:0.0871993 3:0.623943841055961 4:0.050 5:0.734585852435385 6:0.265407 7:0.623642633708322 8:0.307221 9:0.207523 10:0.246402 11:0.262565 12:0.0980 13:0.675473615158126 14:0.796641581489386 15:0.620588235294118 16:0.670588235294118 17:0.811230673685514 18:0.941471525846308 19:0.804411764705882 20:1.52377257955 21:0.4853 22:0.0588 23:0.0588 30:0.156855 #T0909:chuo-u2_TS1
0.37387 1:0.24328 2:0.268533 3:0.642163624523403 4:0.208 5:0.751251938963634 6:0.292895 7:0.648570126140779 8:0.254639 9:0.166759 10:0.172062 11:0.229427 12:0.2759 13:0.682438786251507 14:0.803624246508667 15:0.611764705882353 16:0.614705882352941 17:0.809107316969331 18:0.936557003772419 19:0.802941176470588 20:1.60191811506 21:0.1176 22:0.4853 23:0.5147 30:0.351685 #T0909:chuo-u2_TS2
0.09535 1:0.24065 2:0.0821699 3:0.577543724902962 4:0.047 5:0.705580450280714 6:0.25563 7:0.607207317159122 8:0.208149 9:0.141279 10:0.131937 11:0.165162 12:0.0931 13:0.664052693404934 14:0.776255194878131 15:0.638235294117647 16:0.626470588235294 17:0.791252704577511 18:0.937273510119192 19:0.814705882352941 20:1.53317159806 21:0.3529 22:0.0441 23:0.0441 30:0.142610 #T0909:chuo-u2_TS3
0.38739 1:0.23358 2:0.231832 3:0.655791498493963 4:0.156 5:0.764181647539325 6:0.305754 7:0.640513772296015 8:0.240434 9:0.251658 10:0.174901 11:0.239411 12:0.2339 13:0.662573952310485 14:0.814538170654087 15:0.647058823529412 16:0.655882352941176 17:0.82118878816181 18:0.940525987936265 19:0.822058823529412 20:1.54546238361 21:0.1912 22:0.1765 23:0.2794 30:0.290885 #T0909:chuo-u2_TS4
0.08258 1:0.21322 2:0.0781974 3:0.595258998850498 4:0.043 5:0.655561429024834 6:0.231114 7:0.575796145070932 8:0.228702 9:0.168674 10:0.183078 11:0.197761 12:0.0881 13:0.688478085096645 14:0.75188138829608 15:0.670588235294118 16:0.591176470588235 17:0.766666360522385 18:0.934674899337966 19:0.832352941176471 20:1.54729509387 21:0.3529 22:0.1029 23:0.0588 30:0.146170 #T0909:chuo-u2_TS5
0.47823 1:0.37092 2:0.320286 3:0.688009780219969 4:0.255 5:0.842063415140863 6:0.375806 7:0.712822194158309 8:0.36534 9:0.313018 10:0.318185 11:0.345529 12:0.3281 13:0.746254557659156 14:0.827548766333446 15:0.738235294117647 16:0.661764705882353 17:0.833700873199393 18:0.937485600155443 19:0.866176470588235 20:1.7045308006 21:0.2941 22:0.8088 23:0.5147 30:0.415289 #T0909:myprotein-me_TS1
0.39865 1:0.39688 2:0.276942 3:0.614399793123949 4:0.207 5:0.815894073782307 6:0.340056 7:0.713504958434987 8:0.402857 9:0.325414 10:0.470625 11:0.43824 12:0.2950 13:0.782856870432806 14:0.810307387023101 15:0.670588235294118 16:0.670588235294118 17:0.820360885419949 18:0.936002314485694 19:0.833823529411765 20:1.63226830078 21:0.1765 22:0.7794 23:0.3824 30:0.379350 #T0909:myprotein-me_TS2
0.40841 1:0.32186 2:0.291502 3:0.661607052342734 4:0.221 5:0.794803120719741 6:0.355573 7:0.689384561782778 8:0.391417 9:0.260057 10:0.419618 11:0.394964 12:0.3004 13:0.749570092602481 14:0.808154554644502 15:0.658823529411765 16:0.644117647058824 17:0.81437942955088 18:0.935061391730014 19:0.826470588235294 20:1.64109948977 21:0.1765 22:0.6765 23:0.4118 30:0.381613 #T0909:myprotein-me_TS3
0.40315 1:0.30205 2:0.291822 3:0.668344785400461 4:0.229 5:0.783204400599363 6:0.379096 7:0.6730079695717 8:0.308399 9:0.200654 10:0.27763 11:0.291236 12:0.2892 13:0.728905322735663 14:0.785821258751732 15:0.661764705882353 16:0.661764705882353 17:0.797423029873182 18:0.92531804742111 19:0.826470588235294 20:1.67886402383 21:0.0882 22:0.8529 23:0.4706 30:0.381739 #T0909:myprotein-me_TS4
0.41066 1:0.47312 2:0.324766 3:0.723488851202166 4:0.253 5:0.838670770585706 6:0.397896 7:0.761638009532845 8:0.402222 9:0.294428 10:0.425755 11:0.41576 12:0.3278 13:0.792033745747456 14:0.813770639110412 15:0.75 16:0.647058823529412 17:0.81918960089866 18:0.934719795404629 19:0.872058823529412 20:1.72345660843 21:0.25 22:0.8676 23:0.5441 30:0.433039 #T0909:myprotein-me_TS5
0.40541 1:0.20234 2:0.281616 3:0.669770666556699 4:0.228 5:0.637395225886399 6:0.32417 7:0.581548572061083 8:0.184898 9:0.0545606 10:0.0890809 11:0.152182 12:0.2587 13:0.719481990571939 14:0.698846830656333 15:0.647058823529412 16:0.55 17:0.716767049757012 18:0.845574285555537 19:0.820588235294118 20:1.57458023855 21:0.0735 22:0.9118 23:0.4265 30:0.367524 #T0909:slbio_TS1
0.35586 1:0.20136 2:0.250571 3:0.67562041337409 4:0.192 5:0.639381385691164 6:0.281992 7:0.58143760906298 8:0.150799 9:0.0349521 10:0.086595 11:0.136252 12:0.2325 13:0.707372042288975 14:0.686322962297353 15:0.658823529411765 16:0.573529411764706 17:0.702180214759516 18:0.849172712156259 19:0.826470588235294 20:1.53383353589 21:0.1471 22:0.7647 23:0.4706 30:0.342550 #T0909:slbio_TS2
0.38664 1:0.18915 2:0.267767 3:0.688109438118459 4:0.216 5:0.627672722914875 6:0.284735 7:0.569249108407879 8:0.145702 9:0.0275672 10:0.100946 11:0.141733 12:0.2453 13:0.706673175792156 14:0.67939645812273 15:0.638235294117647 16:0.538235294117647 17:0.698538927050484 18:0.860027071949292 19:0.816176470588235 20:1.57167570645 21:0.1176 22:0.8235 23:0.4412 30:0.358243 #T0909:slbio_TS3
0.38889 1:0.18582 2:0.27663 3:0.657389976820947 4:0.223 5:0.617601528703657 6:0.288324 7:0.556541442170417 8:0.149185 9:0.0324654 10:0.073711 11:0.138964 12:0.2575 13:0.694645227234588 14:0.687240256093452 15:0.65 16:0.532352941176471 17:0.705643983245919 18:0.868487839825089 19:0.823529411764706 20:1.53314090111 21:0.0882 22:0.9265 23:0.4706 30:0.363570 #T0909:slbio_TS4
0.32658 1:0.16830 2:0.231718 3:0.680507516439258 4:0.181 5:0.650801979338425 6:0.261943 7:0.568127477816933 8:0.0399215 9:0.000124835 10:0.0210881 11:0.0396943 12:0.2227 13:0.654221498421029 14:0.696506795462204 15:0.664705882352941 16:0.55 17:0.714179663737918 18:0.870654262418877 19:0.827941176470588 20:1.51687454787 21:0.0882 22:0.6029 23:0.4412 30:0.313948 #T0909:slbio_TS5
0.46847 1:0.33562 2:0.33135 3:0.694644762547874 4:0.263 5:0.811260910019726 6:0.378004 7:0.693659923646878 8:0.342796 9:0.29637 10:0.297487 11:0.316527 12:0.3381 13:0.730229446673481 14:0.81455689093564 15:0.723529411764706 16:0.652941176470588 17:0.825518314575121 18:0.936617060855547 19:0.861764705882353 20:1.62073229557 21:0.3088 22:0.8529 23:0.4412 30:0.411012 #T0909:tsspred2_TS1
0.04955 1:0.13430 2:0.0467105 3:0.6189839705425 4:0.024 5:0.391818036227303 6:0.0718734 7:0.368017339884341 8:-0.225878 9:-0.232063 10:-0.29024 11:-0.145204 12:0.0406 13:0.650534943324841 14:0.589071099629338 15:0.514705882352941 16:0.35 17:0.614196069451042 18:0.888645475334201 19:0.752941176470588 20:1.1459898039 21:0.1176 22:0 23:0 30:0.092393 #T0909:tsspred2_TS2
0.46922 1:0.34912 2:0.330728 3:0.683142866470444 4:0.262 5:0.79907647353447 6:0.362713 7:0.682680323890847 8:0.345958 9:0.310792 10:0.31275 11:0.327257 12:0.3380 13:0.728491510167966 14:0.81012018420757 15:0.723529411764706 16:0.658823529411765 17:0.821458755653257 18:0.936341064013286 19:0.861764705882353 20:1.6129192843 21:0.2941 22:0.8529 23:0.4559 30:0.412710 #T0909:tsspred2_TS3
0.46772 1:0.35295 2:0.331891 3:0.712995561787038 4:0.264 5:0.813342185574832 6:0.371742 7:0.6934584695717 8:0.364296 9:0.309702 10:0.311442 11:0.331373 12:0.3395 13:0.724412805687348 14:0.816204275712307 15:0.723529411764706 16:0.65 17:0.827275230241857 18:0.936705747714746 19:0.861764705882353 20:1.62721017755 21:0.2941 22:0.8529 23:0.4265 30:0.412674 #T0909:tsspred2_TS4
0.05105 1:0.14474 2:0.0468399 3:0.620120586057173 4:0.023 5:0.370713182299833 6:0.0682964 7:0.343083758832565 8:-0.192729 9:-0.243188 10:-0.231556 11:-0.146525 12:0.0312 13:0.636169049108301 14:0.578700063648957 15:0.5 16:0.382352941176471 17:0.603950120598141 18:0.846151142784676 19:0.745588235294118 20:1.15803850189 21:0.0735 22:0.0588 23:0 30:0.091479 #T0909:tsspred2_TS5
