0.12148 1:0.23157 2:0.10981 3:0.636510556145486 4:0.053 5:0.496735650939169 6:0.108756 7:0.43908987992471 8:-0.0700443 9:-0.0392646 10:-0.0612758 11:-0.0206539 12:0.0918 13:0.796437403028139 14:0.691966807142547 15:0.535211267605634 16:0.507042253521127 17:0.701053818511693 18:0.862771857293023 19:0.757042253521127 20:1.16505692043 21:0 22:0 23:0 30:0.149673 #T0877:ACOMPMOD_TS1
0.65141 1:0.78269 2:0.61288 3:0.706606802556064 4:0.520 5:0.803227706695893 6:0.419323 7:0.826377007853573 8:0.588367 9:0.534533 10:0.548544 11:0.613871 12:0.6032 13:0.900305912849387 14:0.781031411565365 15:0.71830985915493 16:0.73943661971831 17:0.790842643346391 18:0.893895602012072 19:0.859154929577465 20:1.48398559529 21:0.5 22:0.25 23:0.5714 30:0.606637 #T0877:Seok-assembly_TS5
0.13556 1:0.36968 2:0.139814 3:0.652707446214113 4:0.084 5:0.43523796313565 6:0.0883106 7:0.433631748934467 8:-0.0617176 9:-0.0495875 10:0.00722289 11:-0.0184731 12:0.0851 13:0.80397843743653 14:0.600512664552287 15:0.640845070422535 16:0.457746478873239 17:0.612243287783838 18:0.630140684410012 19:0.816901408450704 20:1.22579285637 21:0 22:0 23:0 30:0.200372 #T0877:Seok-naive_assembly_TS1
0.1338 1:0.36567 2:0.135446 3:0.654706623368042 4:0.080 5:0.416948881353469 6:0.079261 7:0.41755526227256 8:-0.067234 9:-0.057466 10:-0.0108133 11:-0.0124102 12:0.0804 13:0.804776511923482 14:0.585523743320155 15:0.647887323943662 16:0.471830985915493 17:0.597915273398793 18:0.662483048451506 19:0.820422535211268 20:1.1903709112 21:0 22:0 23:0 30:0.194699 #T0877:Seok-naive_assembly_TS2
0.1338 1:0.33144 2:0.145279 3:0.639147744108349 4:0.089 5:0.425865373608807 6:0.0820635 7:0.407113484833734 8:-0.0897806 9:-0.0461135 10:-0.049086 11:-0.0710738 12:0.0873 13:0.792648459861763 14:0.609201894252074 15:0.661971830985915 16:0.464788732394366 17:0.621757211181968 18:0.690866544728026 19:0.827464788732394 20:1.18917695431 21:0 22:0 23:0 30:0.195869 #T0877:Seok-naive_assembly_TS3
0.16549 1:0.25253 2:0.155146 3:0.674122352119343 4:0.086 5:0.61485693886016 6:0.224356 7:0.566095613898445 8:0.0830757 9:0.04259 10:0.088753 11:0.0961252 12:0.1270 13:0.813024328551657 14:0.727462310466177 15:0.577464788732394 16:0.507042253521127 17:0.73479729292154 18:0.884370378368889 19:0.788732394366197 20:1.30429854947 21:0.0714 22:0.1071 23:0.0357 30:0.197411 #T0877:Seok-naive_assembly_TS4
0.12676 1:0.24913 2:0.125129 3:0.648205124893471 4:0.072 5:0.528729980956245 6:0.12501 7:0.465924220538284 8:-0.0142191 9:-0.0881449 10:-0.0218269 11:-0.0552083 12:0.0960 13:0.781234309141581 14:0.721770865012817 15:0.612676056338028 16:0.542253521126761 17:0.724837889499834 18:0.848207060812142 19:0.806338028169014 20:1.17777891924 21:0.0357 22:0 23:0 30:0.162421 #T0877:Seok-naive_assembly_TS5
0.67254 1:0.76029 2:0.623244 3:0.721873067944886 4:0.537 5:0.820755517420949 6:0.470652 7:0.849819018681984 8:0.613568 9:0.530585 10:0.549898 11:0.62128 12:0.6172 13:0.903621643805212 14:0.786244949385237 15:0.683098591549296 16:0.704225352112676 17:0.793222483630808 18:0.893989533308448 19:0.841549295774648 20:1.49419399841 21:0.5357 22:0.2857 23:0.4643 30:0.610357 #T0877:Seok-server_TS1
0.66901 1:0.78796 2:0.626116 3:0.721914341274846 4:0.540 5:0.813472297028084 6:0.468615 7:0.841608105893425 8:0.627642 9:0.536006 10:0.549876 11:0.643692 12:0.6186 13:0.900129609893067 14:0.783464395881305 15:0.711267605633803 16:0.71830985915493 17:0.790134291545719 18:0.893732646620631 19:0.855633802816901 20:1.50104120256 21:0.5357 22:0.2857 23:0.5714 30:0.620235 #T0877:Seok-server_TS2
0.67782 1:0.77882 2:0.625551 3:0.723567239869924 4:0.539 5:0.821740684697177 6:0.458004 7:0.849418271240345 8:0.62942 9:0.556744 10:0.57294 11:0.649656 12:0.6181 13:0.904115061758381 14:0.787287656949211 15:0.690140845070423 16:0.732394366197183 17:0.794787184009635 18:0.894067111775289 19:0.845070422535211 20:1.506562713 21:0.5 22:0.2857 23:0.5 30:0.616407 #T0877:Seok-server_TS3
0.6743 1:0.80359 2:0.626583 3:0.726274152619228 4:0.539 5:0.810811403122086 6:0.476719 7:0.841635097033816 8:0.62166 9:0.538321 10:0.567765 11:0.64573 12:0.6190 13:0.903820769828324 14:0.784333318851284 15:0.683098591549296 16:0.746478873239437 17:0.79090489482344 18:0.89379191981342 19:0.841549295774648 20:1.50975192815 21:0.5357 22:0.2857 23:0.5357 30:0.620784 #T0877:Seok-server_TS4
0.6743 1:0.81644 2:0.621591 3:0.727178515855978 4:0.535 5:0.8171408256028 6:0.475834 7:0.847539665087298 8:0.605669 9:0.534347 10:0.540236 11:0.616907 12:0.6156 13:0.920456377581467 14:0.779119781031412 15:0.704225352112676 16:0.732394366197183 17:0.785965658774183 18:0.894157502403195 19:0.852112676056338 20:1.49311971695 21:0.5 22:0.2857 23:0.5357 30:0.617360 #T0877:Seok-server_TS5
0.67606 1:0.90622 2:0.631674 3:0.748595068950795 4:0.543 5:0.822053176734526 6:0.503824 7:0.843981849321737 8:0.695414 9:0.686889 10:0.691248 11:0.778863 12:0.6230 13:0.913650287800966 14:0.779728027110397 15:0.746478873239437 16:0.704225352112676 17:0.787359308854939 18:0.895220777515079 19:0.873239436619718 20:1.54188138853 21:0.5357 22:0.3214 23:0.5357 30:0.647852 #T0877:ToyPred_email_TS1
0.6162 1:0.89578 2:0.546534 3:0.725329077594422 4:0.449 5:0.78375875080232 6:0.443587 7:0.811106505863136 8:0.601273 9:0.532856 10:0.504974 11:0.591776 12:0.5519 13:0.930258675382705 14:0.766650736412217 15:0.78169014084507 16:0.704225352112676 17:0.775864008195679 18:0.890880243136903 19:0.890845070422535 20:1.54046456075 21:0.4643 22:0.3571 23:0.5714 30:0.596951 #T0877:YASARA_TS1
0.61972 1:0.90650 2:0.558645 3:0.719564381995993 4:0.465 5:0.800913140433314 6:0.450272 7:0.82890535627745 8:0.615424 9:0.550443 10:0.557391 11:0.608917 12:0.5555 13:0.928932529570529 14:0.772211843420081 15:0.795774647887324 16:0.711267605633803 17:0.78195380682092 18:0.892078834719464 19:0.897887323943662 20:1.51943953117 21:0.5 22:0.3571 23:0.5357 30:0.598215 #T0877:YASARA_TS2
0.60915 1:0.85532 2:0.577768 3:0.711027821968006 4:0.484 5:0.764316631647149 6:0.405373 7:0.792486088844897 8:0.597822 9:0.57951 10:0.53728 11:0.628076 12:0.5672 13:0.911936882704094 14:0.750532215319112 15:0.795774647887324 16:0.683098591549296 17:0.761674116797905 18:0.888694074521749 19:0.897887323943662 20:1.50919829791 21:0.5357 22:0.25 23:0.5714 30:0.608911 #T0877:YASARA_TS3
0.60211 1:0.86900 2:0.569987 3:0.704569341346911 4:0.465 5:0.7377357590859 6:0.391676 7:0.761550570195366 8:0.556571 9:0.538974 10:0.517713 11:0.585794 12:0.5552 13:0.882063686825647 14:0.739149324412391 15:0.830985915492958 16:0.71830985915493 17:0.747093181478965 18:0.886190091215596 19:0.915492957746479 20:1.4692465238 21:0.5357 22:0.2857 23:0.4643 30:0.590127 #T0877:YASARA_TS4
0.39261 1:0.62224 2:0.327674 3:0.689501581021231 4:0.240 5:0.668545798445012 6:0.274653 7:0.674171087114082 8:0.336375 9:0.345752 10:0.339674 11:0.386538 12:0.3453 13:0.883550326956136 14:0.72407351088326 15:0.802816901408451 16:0.584507042253521 17:0.735864407110013 18:0.883829319030648 19:0.901408450704225 20:1.43206482976 21:0.3929 22:0.5714 23:0.4643 30:0.440269 #T0877:YASARA_TS5
0.62324 1:0.87749 2:0.609357 3:0.714330062726103 4:0.518 5:0.770309777560462 6:0.40965 7:0.76847002715216 8:0.587125 9:0.562843 10:0.569263 11:0.627427 12:0.6055 13:0.88050177245193 14:0.772820089499066 15:0.774647887323944 16:0.732394366197183 17:0.777221751583378 18:0.894073273065966 19:0.887323943661972 20:1.51621338148 21:0.5357 22:0.25 23:0.5357 30:0.620256 #T0877:ZHOU-SPARKS-X_TS1
0.64965 1:0.85387 2:0.627673 3:0.722882252337091 4:0.540 5:0.785909082266601 6:0.464308 7:0.786175755392571 8:0.576024 9:0.561403 10:0.576872 11:0.624852 12:0.6213 13:0.883307858044712 14:0.783768518920798 15:0.767605633802817 16:0.71830985915493 17:0.78948123443791 18:0.89421294527038 19:0.883802816901408 20:1.54235662524 21:0.5357 22:0.2857 23:0.5 30:0.629211 #T0877:ZHOU-SPARKS-X_TS2
0.42254 1:0.59496 2:0.349393 3:0.65989831786379 4:0.241 5:0.679424084870357 6:0.244307 7:0.639070847720733 8:0.304234 9:0.30032 10:0.315116 11:0.307093 12:0.3745 13:0.825254875028005 14:0.76000347569188 15:0.795774647887324 16:0.591549295774648 17:0.766454880532312 18:0.891171555214679 19:0.897887323943662 20:1.42207699564 21:0.4286 22:0.5357 23:0.3571 30:0.432872 #T0877:ZHOU-SPARKS-X_TS3
0.57923 1:0.71314 2:0.444403 3:0.689828304819171 4:0.340 5:0.734657443746745 6:0.348614 7:0.720558809415634 8:0.416472 9:0.369609 10:0.371864 11:0.424139 12:0.4478 13:0.856895497574264 14:0.77386279706304 15:0.816901408450704 16:0.598591549295775 17:0.782310595184515 18:0.891535462462483 19:0.908450704225352 20:1.40796411163 21:0.5714 22:0.4286 23:0.4643 30:0.499027 #T0877:ZHOU-SPARKS-X_TS4
0.21479 1:0.45400 2:0.19077 3:0.655541413434666 4:0.113 5:0.629689210577307 6:0.230636 7:0.58039781446745 8:0.31469 9:0.289987 10:0.290389 11:0.27325 12:0.2076 13:0.813127765202989 14:0.742668462440805 15:0.816901408450704 16:0.563380281690141 17:0.74505673334556 18:0.882277469205264 19:0.908450704225352 20:1.31418068207 21:0.1071 22:0.0357 23:0 30:0.258955 #T0877:ZHOU-SPARKS-X_TS5
0.65317 1:0.87491 2:0.630947 3:0.738380808893626 4:0.543 5:0.796469578615286 6:0.415092 7:0.812869752547543 8:0.622621 9:0.609867 10:0.552372 11:0.656908 12:0.6227 13:0.887985958579275 14:0.78285614980232 15:0.774647887323944 16:0.704225352112676 17:0.790703265496151 18:0.895186105591281 19:0.887323943661972 20:1.51953847608 21:0.5357 22:0.2857 23:0.5714 30:0.633763 #T0877:Zhang-Server_TS1
0.59859 1:0.78043 2:0.520559 3:0.724114743226541 4:0.412 5:0.747346316834801 6:0.383912 7:0.743885566409208 8:0.536794 9:0.571889 10:0.514835 11:0.596528 12:0.5245 13:0.868503016204377 14:0.776947473606465 15:0.767605633802817 16:0.661971830985915 17:0.784903842896029 18:0.891804757315887 19:0.883802816901408 20:1.51748088545 21:0.4286 22:0.25 23:0.6071 30:0.565786 #T0877:Zhang-Server_TS2
0.49648 1:0.77430 2:0.452117 3:0.720529578939034 4:0.332 5:0.736991200513485 6:0.358866 7:0.717071244672335 8:0.456422 9:0.425341 10:0.39912 11:0.492119 12:0.4696 13:0.851704715580617 14:0.779423904070904 15:0.71830985915493 16:0.640845070422535 17:0.787267656158652 18:0.893599841868333 19:0.859154929577465 20:1.48162750212 21:0.3214 22:0.1429 23:0.4643 30:0.505349 #T0877:Zhang-Server_TS3
0.42782 1:0.58423 2:0.36953 3:0.710464408257436 4:0.266 5:0.717481755113657 6:0.324602 7:0.709154540793146 8:0.38394 9:0.413908 10:0.391768 11:0.447868 12:0.3995 13:0.854913973789069 14:0.763870182908285 15:0.788732394366197 16:0.605633802816901 17:0.772157913511894 18:0.891330673275977 19:0.894366197183099 20:1.47719217544 21:0.2857 22:0.0714 23:0.5357 30:0.454032 #T0877:Zhang-Server_TS4
0.44014 1:0.60558 2:0.379544 3:0.689818852197117 4:0.272 5:0.73339184963608 6:0.327579 7:0.725380561703555 8:0.399335 9:0.435896 10:0.409518 11:0.485318 12:0.4028 13:0.873717144729651 14:0.772211843420081 15:0.802816901408451 16:0.605633802816901 17:0.782208074347534 18:0.892242934597617 19:0.901408450704225 20:1.43772404472 21:0.3929 22:0.0714 23:0.5357 30:0.459386 #T0877:Zhang-Server_TS5
0.63908 1:0.82160 2:0.612484 3:0.705824574683482 4:0.526 5:0.748480280902959 6:0.365848 7:0.751254999350945 8:0.58757 9:0.645356 10:0.555883 11:0.631659 12:0.6058 13:0.86051598975684 14:0.773689012469045 15:0.767605633802817 16:0.71830985915493 17:0.780956979635533 18:0.894174136565601 19:0.883802816901408 20:1.46947804064 21:0.5 22:0.2857 23:0.4643 30:0.609858 #T0877:chuo-u-server_TS1
0.63908 1:0.82160 2:0.612484 3:0.705824574683482 4:0.526 5:0.748480280902959 6:0.365848 7:0.751254999350945 8:0.58757 9:0.645356 10:0.555883 11:0.631659 12:0.6058 13:0.86051598975684 14:0.773689012469045 15:0.767605633802817 16:0.71830985915493 17:0.780956979635533 18:0.894174136565601 19:0.883802816901408 20:1.46947804064 21:0.5 22:0.2857 23:0.4643 30:0.609858 #T0877:chuo-u-server_TS2
0.63028 1:0.85566 2:0.609755 3:0.716982599501014 4:0.525 5:0.745848281762804 6:0.395334 7:0.767082279861968 8:0.575823 9:0.647055 10:0.572175 11:0.645292 12:0.6020 13:0.882032907093367 14:0.762175783116827 15:0.746478873239437 16:0.704225352112676 17:0.769925387535625 18:0.89121020586308 19:0.873239436619718 20:1.51884602266 21:0.5 22:0.2857 23:0.4643 30:0.622594 #T0877:chuo-u-server_TS3
0.63028 1:0.85566 2:0.609755 3:0.716982599501014 4:0.525 5:0.745848281762804 6:0.395334 7:0.767082279861968 8:0.575823 9:0.647055 10:0.572175 11:0.645292 12:0.6020 13:0.882032907093367 14:0.762175783116827 15:0.746478873239437 16:0.704225352112676 17:0.769925387535625 18:0.89121020586308 19:0.873239436619718 20:1.51884602266 21:0.5 22:0.2857 23:0.4643 30:0.622594 #T0877:chuo-u-server_TS4
0.20423 1:0.33354 2:0.190702 3:0.627188773354762 4:0.110 5:0.502981754387027 6:0.126919 7:0.478929894474373 8:-0.014965 9:0.0736297 10:0.0490996 11:0.0140093 12:0.1698 13:0.781690561091487 14:0.683538254333753 15:0.676056338028169 16:0.570422535211268 17:0.692176848146588 18:0.855479187462341 19:0.838028169014085 20:1.30188235353 21:0.4643 22:0.3929 23:0 30:0.261672 #T0877:chuo-u-server_TS5
0.63908 1:0.82160 2:0.612484 3:0.705824574683482 4:0.526 5:0.748480280902959 6:0.365848 7:0.751254999350945 8:0.58757 9:0.645356 10:0.555883 11:0.631659 12:0.6058 13:0.86051598975684 14:0.773689012469045 15:0.767605633802817 16:0.71830985915493 17:0.780956979635533 18:0.894174136565601 19:0.883802816901408 20:1.46947804064 21:0.5 22:0.2857 23:0.4643 30:0.609858 #T0877:chuo-u2_TS1
0.63908 1:0.82160 2:0.612484 3:0.705824574683482 4:0.526 5:0.748480280902959 6:0.365848 7:0.751254999350945 8:0.58757 9:0.645356 10:0.555883 11:0.631659 12:0.6058 13:0.86051598975684 14:0.773689012469045 15:0.767605633802817 16:0.71830985915493 17:0.780956979635533 18:0.894174136565601 19:0.883802816901408 20:1.46947804064 21:0.5 22:0.2857 23:0.4643 30:0.609858 #T0877:chuo-u2_TS2
0.63028 1:0.85566 2:0.609755 3:0.716982599501014 4:0.525 5:0.745848281762804 6:0.395334 7:0.767082279861968 8:0.575823 9:0.647055 10:0.572175 11:0.645292 12:0.6020 13:0.882032907093367 14:0.762175783116827 15:0.746478873239437 16:0.704225352112676 17:0.769925387535625 18:0.89121020586308 19:0.873239436619718 20:1.51884602266 21:0.5 22:0.2857 23:0.4643 30:0.622594 #T0877:chuo-u2_TS3
0.63028 1:0.85566 2:0.609755 3:0.716982599501014 4:0.525 5:0.745848281762804 6:0.395334 7:0.767082279861968 8:0.575823 9:0.647055 10:0.572175 11:0.645292 12:0.6020 13:0.882032907093367 14:0.762175783116827 15:0.746478873239437 16:0.704225352112676 17:0.769925387535625 18:0.89121020586308 19:0.873239436619718 20:1.51884602266 21:0.5 22:0.2857 23:0.4643 30:0.622594 #T0877:chuo-u2_TS4
0.20423 1:0.33354 2:0.190702 3:0.627188773354762 4:0.110 5:0.502981754387027 6:0.126919 7:0.478929894474373 8:-0.014965 9:0.0736297 10:0.0490996 11:0.0140093 12:0.1698 13:0.781690561091487 14:0.683538254333753 15:0.676056338028169 16:0.570422535211268 17:0.692176848146588 18:0.855479187462341 19:0.838028169014085 20:1.30188235353 21:0.4643 22:0.3929 23:0 30:0.261672 #T0877:chuo-u2_TS5
0.61092 1:0.86251 2:0.543993 3:0.690289798674125 4:0.446 5:0.819143078064258 6:0.438318 7:0.827507467493131 8:0.547798 9:0.473206 10:0.517602 11:0.52184 12:0.5553 13:0.929983961037466 14:0.795281748273016 15:0.73943661971831 16:0.704225352112676 17:0.802321392289692 18:0.895361244854649 19:0.869718309859155 20:1.47004099979 21:0.4643 22:0.4286 23:0.4286 30:0.568333 #T0877:myprotein-me_TS1
0.6338 1:0.87790 2:0.53669 3:0.714693941880039 4:0.442 5:0.821600808617829 6:0.440453 7:0.832501466703447 8:0.57826 9:0.506235 10:0.554132 11:0.566369 12:0.5483 13:0.923974584735347 14:0.786809749315723 15:0.725352112676056 16:0.711267605633803 17:0.793867189662242 18:0.894733931262015 19:0.862676056338028 20:1.47045462977 21:0.5357 22:0.4286 23:0.3929 30:0.569021 #T0877:myprotein-me_TS2
0.62852 1:0.91715 2:0.548698 3:0.712430272873801 4:0.446 5:0.828747639936783 6:0.476572 7:0.851721974968088 8:0.598403 9:0.51461 10:0.54094 11:0.590165 12:0.5549 13:0.930898035331783 14:0.781248642307859 15:0.788732394366197 16:0.71830985915493 17:0.788694681191385 18:0.895165517962537 19:0.894366197183099 20:1.49265916509 21:0.5 22:0.3929 23:0.5714 30:0.585683 #T0877:myprotein-me_TS3
0.59859 1:0.91624 2:0.535242 3:0.728337444755975 4:0.440 5:0.820810080080656 6:0.445091 7:0.836066624478051 8:0.606206 9:0.575552 10:0.549307 11:0.606468 12:0.5484 13:0.934008044607579 14:0.786679410870226 15:0.767605633802817 16:0.704225352112676 17:0.793742848152503 18:0.895069361163531 19:0.883802816901408 20:1.50015308489 21:0.5714 22:0.2857 23:0.4286 30:0.578852 #T0877:myprotein-me_TS4
0.24296 1:0.59699 2:0.226752 3:0.707534469781839 4:0.137 5:0.762072962439296 6:0.371473 7:0.78170795185089 8:0.410918 9:0.337872 10:0.320319 11:0.320571 12:0.2596 13:0.909613955153721 14:0.766694182560716 15:0.633802816901408 16:0.676056338028169 17:0.772295042148682 18:0.886693364730309 19:0.795774647887324 20:1.3681953181 21:0.7143 22:0.2143 23:0 30:0.324146 #T0877:myprotein-me_TS5
0.64613 1:0.89509 2:0.622909 3:0.700855771143971 4:0.534 5:0.79316702172623 6:0.43953 7:0.773199819292097 8:0.630608 9:0.589167 10:0.601242 11:0.658435 12:0.6137 13:0.876608031625651 14:0.792544640917583 15:0.732394366197183 16:0.753521126760563 17:0.798586916421481 18:0.896324760543127 19:0.866197183098592 20:1.4765211043 21:0.5357 22:0.25 23:0.5714 30:0.619134 #T0877:slbio_TS1
0.64789 1:0.88903 2:0.612656 3:0.733510181597037 4:0.522 5:0.810747675329708 6:0.470544 7:0.800683004262132 8:0.585256 9:0.610577 10:0.572195 11:0.655089 12:0.6025 13:0.8955275164525 14:0.796020332797498 15:0.697183098591549 16:0.73943661971831 17:0.803667357577584 18:0.896758236887472 19:0.848591549295775 20:1.48553761739 21:0.5357 22:0.2857 23:0.5714 30:0.613867 #T0877:slbio_TS2
0.65317 1:0.87510 2:0.615688 3:0.727815678736636 4:0.525 5:0.818088872300873 6:0.441301 7:0.804098152409078 8:0.566954 9:0.580405 10:0.502714 11:0.602828 12:0.6040 13:0.885956799494124 14:0.792501194769084 15:0.732394366197183 16:0.683098591549296 17:0.802142438556424 18:0.896925229996346 19:0.866197183098592 20:1.48068339716 21:0.5357 22:0.2857 23:0.5 30:0.607603 #T0877:slbio_TS3
0.64965 1:0.89581 2:0.626222 3:0.716510249169246 4:0.539 5:0.796295956820026 6:0.458586 7:0.784212583998615 8:0.59638 9:0.566492 10:0.546655 11:0.616023 12:0.6172 13:0.879155316204168 14:0.788764825998175 15:0.746478873239437 16:0.725352112676056 17:0.794798052150329 18:0.89592703132879 19:0.873239436619718 20:1.47372932377 21:0.5357 22:0.2143 23:0.5 30:0.615771 #T0877:slbio_TS4
0.59859 1:0.75957 2:0.587976 3:0.682789751411014 4:0.493 5:0.757446373269713 6:0.372924 7:0.744249920707038 8:0.476429 9:0.390352 10:0.391972 11:0.466382 12:0.5816 13:0.87280390797907 14:0.785028457227267 15:0.633802816901408 16:0.71830985915493 17:0.792309618519529 18:0.895861524516127 19:0.816901408450704 20:1.45131328322 21:0.5714 22:0.2857 23:0.3929 30:0.572566 #T0877:slbio_TS5
0.60563 1:0.73964 2:0.587763 3:0.654397514203734 4:0.497 5:0.748533500902232 6:0.330774 7:0.688868383364704 8:0.470601 9:0.409146 10:0.420027 11:0.458073 12:0.5765 13:0.845621844815709 14:0.796715471173481 15:0.690140845070423 16:0.71830985915493 17:0.803059310423151 18:0.898913473973504 19:0.845070422535211 20:1.39189779658 21:0.5714 22:0.2857 23:0.4643 30:0.564848 #T0877:tsspred2_TS1
0.13028 1:0.35293 2:0.134694 3:0.649109974799871 4:0.073 5:0.395249563991862 6:0.0682472 7:0.40289942991281 8:0.0348402 9:0.0117281 10:0.0232975 11:0.00430551 12:0.0731 13:0.813814655759055 14:0.579701959421297 15:0.626760563380282 16:0.47887323943662 17:0.597849349062583 18:0.749564187824974 19:0.813380281690141 20:1.18708670364 21:0.1786 22:0.2857 23:0 30:0.200897 #T0877:tsspred2_TS2
0.60387 1:0.77233 2:0.586652 3:0.659314220693081 4:0.497 5:0.756772792589588 6:0.350726 7:0.703573813959023 8:0.466258 9:0.402001 10:0.406632 11:0.442203 12:0.5755 13:0.854021570938908 14:0.796541686579485 15:0.704225352112676 16:0.71830985915493 17:0.803503700697305 18:0.898873250148704 19:0.852112676056338 20:1.39619467064 21:0.5714 22:0.2857 23:0.4643 30:0.565866 #T0877:tsspred2_TS3
0.60211 1:0.77733 2:0.586807 3:0.655211099605741 4:0.497 5:0.75861544911775 6:0.341202 7:0.704640361091279 8:0.480582 9:0.451128 10:0.453856 11:0.482373 12:0.5756 13:0.850190227120923 14:0.796932701915975 15:0.690140845070423 16:0.704225352112676 17:0.803838840840072 18:0.8988124557724 19:0.845070422535211 20:1.39108437028 21:0.5714 22:0.2857 23:0.4643 30:0.567676 #T0877:tsspred2_TS4
0.13732 1:0.35752 2:0.124453 3:0.670384167662936 4:0.083 5:0.385687254641348 6:0.0658709 7:0.391067581131953 8:-0.00364532 9:0.0274741 10:0.0412281 11:0.0259884 12:0.0709 13:0.812908747516159 14:0.58039709779728 15:0.676056338028169 16:0.443661971830986 17:0.598372535191366 18:0.735592505089458 19:0.838028169014085 20:1.18080143394 21:0.0714 22:0 23:0 30:0.192364 #T0877:tsspred2_TS5
