0.07468 1:0.13895 2:0.0620621 3:0.524902459034674 4:0.033 5:0.584766390123715 6:0.117325 7:0.482338915027219 8:-2.53133e-05 9:-0.0441635 10:0.0211635 11:-0.0133989 12:0.0702 13:0.621335700544314 14:0.739865351382488 15:0.484419263456091 16:0.538243626062323 17:0.747981070278275 18:0.934490514885673 19:0.736543909348442 20:1.31719048668 21:0.0141 22:0.0986 23:0 30:0.095769 #T0905:ACOMPMOD_TS1
0.33604 1:0.28473 2:0.284556 3:0.58368877674969 4:0.225 5:0.717999296705063 6:0.290889 7:0.625803677497683 8:0.263293 9:0.291733 10:0.316242 11:0.288823 12:0.2759 13:0.688992768715044 14:0.770521313364055 15:0.764872521246459 16:0.603399433427762 17:0.780515754492554 18:0.932345918492141 19:0.881019830028329 20:1.52599491902 21:0.169 22:0.1972 23:0.662 30:0.369549 #T0905:ZHOU-SPARKS-X_TS5
0.31656 1:0.33702 2:0.394916 3:0.601732806415439 4:0.329 5:0.784870424673417 6:0.32444 7:0.740402513239601 8:0.455213 9:0.475028 10:0.484079 11:0.456691 12:0.3843 13:0.757480134388436 14:0.805587557603687 15:0.696883852691218 16:0.580736543909348 17:0.814440145461363 18:0.935528093574254 19:0.844192634560907 20:1.53755351067 21:0.2113 22:0.1408 23:0.6479 30:0.448077 #T0905:Zhang-Server_TS1
0.35065 1:0.33588 2:0.38261 3:0.638621052441786 4:0.316 5:0.753397900370001 6:0.289601 7:0.691823837634844 8:0.418416 9:0.492026 10:0.481164 11:0.44865 12:0.3712 13:0.732105960920035 14:0.796712989631336 15:0.787535410764873 16:0.603399433427762 17:0.807911632821222 18:0.934691574924633 19:0.893767705382436 20:1.53290963904 21:0.1972 22:0.2254 23:0.6761 30:0.444510 #T0905:Zhang-Server_TS2
0.30601 1:0.32910 2:0.354508 3:0.615741790293184 4:0.293 5:0.753471392486463 6:0.305443 7:0.697508606545606 8:0.387452 9:0.434247 10:0.457388 11:0.420263 12:0.3442 13:0.745651448917481 14:0.803067396313364 15:0.71671388101983 16:0.623229461756374 17:0.813521365216449 18:0.935007208832109 19:0.856940509915014 20:1.56182826859 21:0.4085 22:0.2535 23:0.8451 30:0.441718 #T0905:Zhang-Server_TS3
0.34578 1:0.35481 2:0.360414 3:0.61090334482687 4:0.295 5:0.775350882181717 6:0.329214 7:0.722138313163884 8:0.413891 9:0.512619 10:0.484189 11:0.467977 12:0.3514 13:0.758181079649055 14:0.810627880184332 15:0.767705382436261 16:0.637393767705382 17:0.816735432330043 18:0.936465000178825 19:0.882436260623229 20:1.55375074117 21:0.4085 22:0.3521 23:0.7746 30:0.444827 #T0905:Zhang-Server_TS4
0.32792 1:0.30033 2:0.345388 3:0.608526847937611 4:0.287 5:0.731531830776126 6:0.285702 7:0.672105224366088 8:0.359515 9:0.445305 10:0.403273 11:0.3859 12:0.3337 13:0.709774712760831 14:0.783698156682028 15:0.75070821529745 16:0.628895184135977 17:0.793818649857618 18:0.932603324265579 19:0.875354107648725 20:1.54359194147 21:0.3521 22:0.2254 23:0.8592 30:0.431025 #T0905:Zhang-Server_TS5
0.30357 1:0.19713 2:0.214494 3:0.485536490049706 4:0.146 5:0.591909263565703 6:0.203137 7:0.5456554177056 8:0.229553 9:0.383884 10:0.348614 11:0.330929 12:0.2158 13:0.666130996499396 14:0.715779809907834 15:0.728045325779037 16:0.538243626062323 17:0.730749844864734 18:0.924255163349484 19:0.859773371104816 20:1.42600998902 21:0.1408 22:0.0845 23:0.6338 30:0.309115 #T0905:chuo-u-server_TS1
0.30032 1:0.20943 2:0.203958 3:0.483907780880339 4:0.152 5:0.675098693705105 6:0.223384 7:0.583212807208783 8:0.271048 9:0.347914 10:0.347812 11:0.330804 12:0.2155 13:0.640341636807982 14:0.776263680875576 15:0.73371104815864 16:0.575070821529745 17:0.787022879281174 18:0.934321591466937 19:0.86685552407932 20:1.46504587284 21:0.3521 22:0.0563 23:0.5775 30:0.304313 #T0905:chuo-u-server_TS2
0.28734 1:0.20689 2:0.20238 3:0.539862656920275 4:0.140 5:0.609126649782359 6:0.201751 7:0.556314598460421 8:0.198826 9:0.294496 10:0.296285 11:0.27379 12:0.2111 13:0.651435427675534 14:0.736805155529954 15:0.71671388101983 16:0.558073654390935 17:0.747636710651164 18:0.930444343411522 19:0.856940509915014 20:1.42141225622 21:0.1127 22:0.0845 23:0.6338 30:0.298255 #T0905:chuo-u-server_TS3
0.31088 1:0.25006 2:0.223141 3:0.578637727484142 4:0.168 5:0.650720908598209 6:0.247273 7:0.584209627376492 8:0.284917 9:0.376666 10:0.361164 11:0.328114 12:0.2278 13:0.680438208823682 14:0.752394153225806 15:0.745042492917847 16:0.577903682719547 17:0.766230812698448 18:0.928222830071673 19:0.872521246458923 20:1.45996173163 21:0.2817 22:0.1831 23:0.6479 30:0.330464 #T0905:chuo-u-server_TS4
0.31006 1:0.20788 2:0.231997 3:0.587092232022866 4:0.168 5:0.567737769200977 6:0.213979 7:0.513138095803797 8:0.213064 9:0.383447 10:0.385395 11:0.327551 12:0.2279 13:0.621991604844639 14:0.701576900921659 15:0.702549575070821 16:0.560906515580737 17:0.716500422937587 18:0.91496533796644 19:0.851274787535411 20:1.45462028944 21:0.1127 22:0.1127 23:0.662 30:0.328808 #T0905:chuo-u-server_TS5
0.30357 1:0.19713 2:0.214494 3:0.485536490049706 4:0.146 5:0.591909263565703 6:0.203137 7:0.5456554177056 8:0.229553 9:0.383884 10:0.348614 11:0.330929 12:0.2158 13:0.666130996499396 14:0.715779809907834 15:0.728045325779037 16:0.538243626062323 17:0.730749844864734 18:0.924255163349484 19:0.859773371104816 20:1.42600998902 21:0.1408 22:0.0845 23:0.6338 30:0.309115 #T0905:chuo-u2_TS1
0.30032 1:0.20943 2:0.203958 3:0.483907780880339 4:0.152 5:0.675098693705105 6:0.223384 7:0.583212807208783 8:0.271048 9:0.347914 10:0.347812 11:0.330804 12:0.2155 13:0.640341636807982 14:0.776263680875576 15:0.73371104815864 16:0.575070821529745 17:0.787022879281174 18:0.934321591466937 19:0.86685552407932 20:1.46504587284 21:0.3521 22:0.0563 23:0.5775 30:0.304313 #T0905:chuo-u2_TS2
0.28734 1:0.20689 2:0.20238 3:0.539862656920275 4:0.140 5:0.609126649782359 6:0.201751 7:0.556314598460421 8:0.198826 9:0.294496 10:0.296285 11:0.27379 12:0.2111 13:0.651435427675534 14:0.736805155529954 15:0.71671388101983 16:0.558073654390935 17:0.747636710651164 18:0.930444343411522 19:0.856940509915014 20:1.42141225622 21:0.1127 22:0.0845 23:0.6338 30:0.298255 #T0905:chuo-u2_TS3
0.31088 1:0.25006 2:0.223141 3:0.578637727484142 4:0.168 5:0.650720908598209 6:0.247273 7:0.584209627376492 8:0.284917 9:0.376666 10:0.361164 11:0.328114 12:0.2278 13:0.680438208823682 14:0.752394153225806 15:0.745042492917847 16:0.577903682719547 17:0.766230812698448 18:0.928222830071673 19:0.872521246458923 20:1.45996173163 21:0.2817 22:0.1831 23:0.6479 30:0.330464 #T0905:chuo-u2_TS4
0.31006 1:0.20788 2:0.231997 3:0.587092232022866 4:0.168 5:0.567737769200977 6:0.213979 7:0.513138095803797 8:0.213064 9:0.383447 10:0.385395 11:0.327551 12:0.2279 13:0.621991604844639 14:0.701576900921659 15:0.702549575070821 16:0.560906515580737 17:0.716500422937587 18:0.91496533796644 19:0.851274787535411 20:1.45462028944 21:0.1127 22:0.1127 23:0.662 30:0.328808 #T0905:chuo-u2_TS5
0.35308 1:0.28148 2:0.356608 3:0.573128400816952 4:0.295 5:0.730799030518416 6:0.257445 7:0.686550298995226 8:0.334679 9:0.387846 10:0.408015 11:0.384979 12:0.3472 13:0.74725636100517 14:0.763590869815668 15:0.719546742209632 16:0.597733711048159 17:0.772141529724907 18:0.933374025663927 19:0.859773371104816 20:1.51268989791 21:0.2254 22:0.1549 23:0.7324 30:0.427136 #T0905:myprotein-me_TS1
0.3474 1:0.25503 2:0.372452 3:0.539411386557031 4:0.309 5:0.734099090671045 6:0.25874 7:0.683174488039756 8:0.291042 9:0.324634 10:0.353542 11:0.347264 12:0.3621 13:0.753930067351599 14:0.774949596774194 15:0.694050991501416 16:0.623229461756374 17:0.78543448184909 18:0.93474349054811 19:0.844192634560907 20:1.46878538858 21:0.1972 22:0.1268 23:0.6901 30:0.424885 #T0905:myprotein-me_TS2
0.33604 1:0.24244 2:0.345976 3:0.586705734038971 4:0.289 5:0.66071704947642 6:0.263949 7:0.624139590823444 8:0.327919 9:0.368133 10:0.383667 11:0.371131 12:0.3163 13:0.727927868513371 14:0.707301267281106 15:0.696883852691218 16:0.560906515580737 17:0.722128844797727 18:0.886637076623857 19:0.848441926345609 20:1.46796268078 21:0.1408 22:0.0563 23:0.7042 30:0.414704 #T0905:myprotein-me_TS3
0.33604 1:0.25595 2:0.289011 3:0.611547650552843 4:0.227 5:0.6381286902097 6:0.278329 7:0.611880279326205 8:0.308467 9:0.386534 10:0.425356 11:0.391067 12:0.2686 13:0.726694675498992 14:0.682261664746544 15:0.722379603399433 16:0.606232294617564 17:0.699428857294395 18:0.881046981164605 19:0.861189801699717 20:1.51874483613 21:0.1408 22:0.0845 23:0.662 30:0.382225 #T0905:myprotein-me_TS4
0.30357 1:0.23903 2:0.331635 3:0.525025765820162 4:0.273 5:0.686296463636829 6:0.267163 7:0.630280720399647 8:0.391309 9:0.391466 10:0.452478 11:0.41783 12:0.3209 13:0.735110964888286 14:0.756660426267281 15:0.677053824362606 16:0.586402266288952 17:0.769647134870045 18:0.925831478496848 19:0.828611898016997 20:1.45097560109 21:0.1831 22:0.0986 23:0.6761 30:0.404022 #T0905:myprotein-me_TS5
0.24838 1:0.18341 2:0.243039 3:0.543925799223227 4:0.201 5:0.583466557062788 6:0.192393 7:0.542749948455851 8:0.228222 9:0.290421 10:0.32493 11:0.295037 12:0.2194 13:0.675168641299338 14:0.683215725806452 15:0.762039660056657 16:0.515580736543909 17:0.694622078467803 18:0.914295943237763 19:0.881019830028329 20:1.45807539616 21:0.1268 22:0.0845 23:0.8732 30:0.352927 #T0905:slbio_TS1
0.23295 1:0.17900 2:0.224587 3:0.522684560477962 4:0.179 5:0.595159195143458 6:0.165732 7:0.519506662032262 8:0.145733 9:0.218149 10:0.241803 11:0.214859 12:0.1964 13:0.644175439411665 14:0.701648905529954 15:0.736543909348442 16:0.560906515580737 17:0.71285218698775 18:0.915031657655474 19:0.868271954674221 20:1.48089348259 21:0.1268 22:0.0845 23:0.831 30:0.328706 #T0905:slbio_TS2
0.25081 1:0.19731 2:0.241635 3:0.577984278427576 4:0.200 5:0.577832428453813 6:0.189824 7:0.53000652665544 8:0.213525 9:0.268465 10:0.275831 11:0.269202 12:0.2132 13:0.672182523058199 14:0.684637816820276 15:0.73371104815864 16:0.541076487252125 17:0.697841732182971 18:0.905747194879162 19:0.86685552407932 20:1.45648464423 21:0.169 22:0.0845 23:0.8873 30:0.353532 #T0905:slbio_TS3
0.26136 1:0.20092 2:0.251565 3:0.589822080186326 4:0.208 5:0.590573894648255 6:0.19031 7:0.54437523661571 8:0.218564 9:0.298121 10:0.295156 11:0.311859 12:0.2280 13:0.686039925326435 14:0.683917770737327 15:0.739376770538244 16:0.541076487252125 17:0.694727563420527 18:0.915050034457563 19:0.869688385269122 20:1.47787413146 21:0.1408 22:0.0845 23:0.831 30:0.360353 #T0905:slbio_TS4
0.24594 1:0.19726 2:0.2354 3:0.53228471579495 4:0.190 5:0.583370594438044 6:0.178659 7:0.509399244613865 8:0.148988 9:0.262783 10:0.252931 11:0.2097 12:0.2118 13:0.648149011384646 14:0.699164746543779 15:0.745042492917847 16:0.560906515580737 17:0.709075380760236 18:0.924032978723503 19:0.871104815864023 20:1.44710725812 21:0.169 22:0.0986 23:0.9014 30:0.344062 #T0905:slbio_TS5
0.35795 1:0.27738 2:0.317997 3:0.556102152023851 4:0.258 5:0.700034810054587 6:0.272951 7:0.632811165628821 8:0.325337 9:0.392319 10:0.414372 11:0.387109 12:0.3028 13:0.713014214507386 14:0.746435771889401 15:0.824362606232295 16:0.597733711048159 17:0.762729401925451 18:0.932823213830074 19:0.912181303116147 20:1.55136170978 21:0.1831 22:0.0845 23:0.662 30:0.398633 #T0905:tsspred2_TS1
0.0763 1:0.16976 2:0.0649124 3:0.564036939397407 4:0.038 5:0.431376118894916 6:0.077884 7:0.40843258445277 8:0.0831984 9:0.0237393 10:0.0854828 11:0.0470744 12:0.0351 13:0.649435264299006 14:0.623829925115207 15:0.654390934844193 16:0.524079320113314 17:0.63825845199635 18:0.869196464914558 19:0.827195467422096 20:1.31784246325 21:0.0845 22:0 23:0 30:0.106011 #T0905:tsspred2_TS2
0.35795 1:0.26077 2:0.319502 3:0.559409217793195 4:0.259 5:0.670548831950192 6:0.278845 7:0.613523798100982 8:0.322275 9:0.383843 10:0.417356 11:0.358183 12:0.3045 13:0.709519006011207 14:0.726976526497696 15:0.821529745042493 16:0.586402266288952 17:0.744076763714748 18:0.921455519308667 19:0.910764872521246 20:1.54688933178 21:0.1972 22:0.0845 23:0.662 30:0.400797 #T0905:tsspred2_TS3
0.35714 1:0.26241 2:0.319325 3:0.570551605171502 4:0.260 5:0.674978938066785 6:0.281838 7:0.61669087048472 8:0.331706 9:0.401139 10:0.440177 11:0.382544 12:0.3062 13:0.723060072350321 14:0.732142857142857 15:0.821529745042493 16:0.580736543909348 17:0.748425155685299 18:0.926751950572845 19:0.910764872521246 20:1.5267900225 21:0.1831 22:0.0845 23:0.6761 30:0.402106 #T0905:tsspred2_TS4
0.07549 1:0.17931 2:0.0640922 3:0.584964997706904 4:0.041 5:0.415981230163273 6:0.0782849 7:0.404169379599048 8:0.0301476 9:0.0703457 10:0.10115 11:0.0343871 12:0.0458 13:0.671832387673016 14:0.60064444124424 15:0.708215297450425 16:0.481586402266289 17:0.616974420901448 18:0.873952970721319 19:0.852691218130312 20:1.34836715355 21:0.0423 22:0 23:0 30:0.114355 #T0905:tsspred2_TS5
