0.19471 1:0.27092 2:0.159669 3:0.646945483213534 4:0.100 5:0.456490420392663 6:0.112774 7:0.430181562852023 8:0.0043133 9:-0.100196 10:0.0265752 11:0.0121345 12:0.1137 13:0.810412607575029 14:0.636604774535809 15:0.491666666666667 16:0.541666666666667 17:0.646257308655658 18:0.761090954322736 19:0.733333333333333 20:1.26853547839 21:0.0833 22:0.0417 23:0.0417 30:0.218694 #T0869:ACOMPMOD_TS1
0.30288 1:0.35159 2:0.195085 3:0.680094358885162 4:0.114 5:0.653503945328174 6:0.324278 7:0.613896226830517 8:0.212356 9:0.218907 10:0.13123 11:0.230778 12:0.2028 13:0.851616901839151 14:0.758314629667415 15:0.525 16:0.641666666666667 17:0.758036710604116 18:0.870884902014153 19:0.75 20:1.39249288362 21:0.25 22:0.1667 23:0.125 30:0.270189 #T0869:ZHOU-SPARKS-X_TS4
0.24038 1:0.32787 2:0.198557 3:0.682238182925031 4:0.115 5:0.678226036722557 6:0.240506 7:0.647322803635433 8:0.317948 9:0.170954 10:0.261471 11:0.284344 12:0.2290 13:0.848906775588659 14:0.768414609263416 15:0.675 16:0.575 17:0.76974122620364 18:0.880267103937942 19:0.825 20:1.36975676397 21:0.4167 22:0.25 23:0.125 30:0.285935 #T0869:ZHOU-SPARKS-X_TS5
0.29808 1:0.27381 2:0.231744 3:0.697240980984539 4:0.140 5:0.797526544282029 6:0.352257 7:0.806006271889401 8:0.47349 9:0.40083 10:0.418347 11:0.485684 12:0.2739 13:0.884686994888821 14:0.797439298102428 15:0.641666666666667 16:0.666666666666667 17:0.804178943882169 18:0.882764268061273 19:0.816666666666667 20:1.38698979459 21:0.4583 22:0.2083 23:0.0417 30:0.302835 #T0869:Zhang-Server_TS1
0.40625 1:0.36541 2:0.232837 3:0.708591744211987 4:0.148 5:0.816941291272571 6:0.427564 7:0.832951808883769 8:0.53017 9:0.446171 10:0.509222 11:0.504685 12:0.2745 13:0.868661373465554 14:0.798204448071822 15:0.658333333333333 16:0.675 17:0.804747516618413 18:0.884279521964194 19:0.825 20:1.41008947983 21:0.5417 22:0.4583 23:0.2083 30:0.331377 #T0869:Zhang-Server_TS2
0.32212 1:0.35430 2:0.245323 3:0.692592326510858 4:0.144 5:0.794454157029235 6:0.372726 7:0.806018960189452 8:0.516914 9:0.399745 10:0.435012 11:0.490585 12:0.2882 13:0.88146203748198 14:0.798357478065701 15:0.733333333333333 16:0.641666666666667 17:0.805550098222363 18:0.883016754102544 19:0.8625 20:1.37440361648 21:0.5417 22:0.375 23:0.1667 30:0.332348 #T0869:Zhang-Server_TS3
0.30769 1:0.39515 2:0.230504 3:0.710268311219841 4:0.140 5:0.748446505624821 6:0.310278 7:0.733744834677419 8:0.551266 9:0.453885 10:0.48785 11:0.512355 12:0.2804 13:0.87630138482373 14:0.797847378086105 15:0.708333333333333 16:0.675 17:0.805475376731732 18:0.880553803918482 19:0.854166666666667 20:1.34971741545 21:0.4583 22:0.2917 23:0.25 30:0.334166 #T0869:Zhang-Server_TS4
0.41106 1:0.46756 2:0.24557 3:0.719744658164095 4:0.147 5:0.811786859666093 6:0.354962 7:0.832591785842294 8:0.458414 9:0.394746 10:0.443908 11:0.471099 12:0.2745 13:0.897174107727928 14:0.799173638033055 15:0.7 16:0.7 17:0.801136811473847 18:0.882902812260185 19:0.845833333333333 20:1.44386933711 21:0.5 22:0.25 23:0.125 30:0.334676 #T0869:Zhang-Server_TS5
0.23798 1:0.28668 2:0.220166 3:0.664062564988713 4:0.139 5:0.569873768343365 6:0.206132 7:0.543791302611367 8:0.237845 9:0.165043 10:0.22521 11:0.216394 12:0.2343 13:0.836234327901795 14:0.723015711079372 15:0.708333333333333 16:0.6 17:0.739397672419144 18:0.858174490687049 19:0.854166666666667 20:1.34259509417 21:0.375 22:0.2917 23:0.0417 30:0.297175 #T0869:chuo-u-server_TS1
0.22356 1:0.27893 2:0.235017 3:0.655797399695238 4:0.147 5:0.63131808935225 6:0.206348 7:0.587019756784434 8:0.257393 9:0.221111 10:0.270378 11:0.251885 12:0.2596 13:0.8252884321349 14:0.763925729442971 15:0.725 16:0.558333333333333 17:0.772056277828804 18:0.878267852102506 19:0.85 20:1.36531599349 21:0.125 22:0.0417 23:0.0833 30:0.295635 #T0869:chuo-u-server_TS2
0.22356 1:0.27893 2:0.235017 3:0.655797399695238 4:0.147 5:0.63131808935225 6:0.206348 7:0.587019756784434 8:0.257393 9:0.221111 10:0.270378 11:0.251885 12:0.2596 13:0.8252884321349 14:0.763925729442971 15:0.725 16:0.558333333333333 17:0.772056277828804 18:0.878267852102506 19:0.85 20:1.36531599349 21:0.125 22:0.0417 23:0.0833 30:0.295635 #T0869:chuo-u-server_TS3
0.31971 1:0.33698 2:0.204913 3:0.669003077865459 4:0.127 5:0.575591034071367 6:0.201748 7:0.57767147094214 8:0.172387 9:0.238765 10:0.261907 11:0.201305 12:0.2238 13:0.855322069809095 14:0.711181391552744 15:0.691666666666667 16:0.641666666666667 17:0.723466759438357 18:0.849912485490914 19:0.8375 20:1.32698711657 21:0.25 22:0 23:0.1667 30:0.287929 #T0869:chuo-u-server_TS4
0.23798 1:0.28668 2:0.220166 3:0.664062564988713 4:0.139 5:0.569873768343365 6:0.206132 7:0.543791302611367 8:0.237845 9:0.165043 10:0.22521 11:0.216394 12:0.2343 13:0.836234327901795 14:0.723015711079372 15:0.708333333333333 16:0.6 17:0.739397672419144 18:0.858174490687049 19:0.854166666666667 20:1.34259509417 21:0.375 22:0.2917 23:0.0417 30:0.297175 #T0869:chuo-u-server_TS5
0.23798 1:0.28668 2:0.220166 3:0.664062564988713 4:0.139 5:0.569873768343365 6:0.206132 7:0.543791302611367 8:0.237845 9:0.165043 10:0.22521 11:0.216394 12:0.2343 13:0.836234327901795 14:0.723015711079372 15:0.708333333333333 16:0.6 17:0.739397672419144 18:0.858174490687049 19:0.854166666666667 20:1.34259509417 21:0.375 22:0.2917 23:0.0417 30:0.297175 #T0869:chuo-u2_TS1
0.22356 1:0.27893 2:0.235017 3:0.655797399695238 4:0.147 5:0.63131808935225 6:0.206348 7:0.587019756784434 8:0.257393 9:0.221111 10:0.270378 11:0.251885 12:0.2596 13:0.8252884321349 14:0.763925729442971 15:0.725 16:0.558333333333333 17:0.772056277828804 18:0.878267852102506 19:0.85 20:1.36531599349 21:0.125 22:0.0417 23:0.0833 30:0.295635 #T0869:chuo-u2_TS2
0.22356 1:0.27893 2:0.235017 3:0.655797399695238 4:0.146 5:0.63131808935225 6:0.206348 7:0.587019756784434 8:0.257393 9:0.221111 10:0.270378 11:0.251885 12:0.2596 13:0.8252884321349 14:0.763925729442971 15:0.725 16:0.558333333333333 17:0.772056277828804 18:0.878267852102506 19:0.85 20:1.36531599349 21:0.125 22:0.0417 23:0.0833 30:0.295303 #T0869:chuo-u2_TS3
0.31971 1:0.33698 2:0.204913 3:0.669003077865459 4:0.127 5:0.575591034071367 6:0.201748 7:0.57767147094214 8:0.172387 9:0.238765 10:0.261907 11:0.201305 12:0.2238 13:0.855322069809095 14:0.711181391552744 15:0.691666666666667 16:0.641666666666667 17:0.723466759438357 18:0.849912485490914 19:0.8375 20:1.32698711657 21:0.25 22:0 23:0.1667 30:0.287929 #T0869:chuo-u2_TS4
0.23798 1:0.28668 2:0.220166 3:0.664062564988713 4:0.139 5:0.569873768343365 6:0.206132 7:0.543791302611367 8:0.237845 9:0.165043 10:0.22521 11:0.216394 12:0.2343 13:0.836234327901795 14:0.723015711079372 15:0.708333333333333 16:0.6 17:0.739397672419144 18:0.858174490687049 19:0.854166666666667 20:1.34259509417 21:0.375 22:0.2917 23:0.0417 30:0.297175 #T0869:chuo-u2_TS5
0.25721 1:0.29489 2:0.214426 3:0.662295165028794 4:0.127 5:0.682264926841502 6:0.250664 7:0.681689878136201 8:0.184163 9:0.106119 10:0.154407 11:0.135354 12:0.2326 13:0.903663120877201 14:0.755254029789839 15:0.683333333333333 16:0.5 17:0.7648356554339 18:0.873018552668107 19:0.816666666666667 20:1.32615608807 21:0.0417 22:0.0417 23:0.0417 30:0.264524 #T0869:myprotein-me_TS1
0.29087 1:0.38530 2:0.245071 3:0.692297490443114 4:0.152 5:0.728203777335913 6:0.322794 7:0.748047437532002 8:0.413606 9:0.307309 10:0.321526 11:0.340495 12:0.2616 13:0.899486697828841 14:0.766476229340951 15:0.633333333333333 16:0.625 17:0.769991575312507 18:0.871200039730773 19:0.791666666666667 20:1.3866247638 21:0.0833 22:0.0417 23:0.3333 30:0.323490 #T0869:myprotein-me_TS2
0.28846 1:0.44284 2:0.243283 3:0.69365105173007 4:0.155 5:0.712629118372026 6:0.305153 7:0.72533917172299 8:0.393664 9:0.328386 10:0.345787 11:0.347091 12:0.2610 13:0.910580795946005 14:0.769026729238931 15:0.733333333333333 16:0.691666666666667 17:0.772672488191596 18:0.870038776843666 19:0.854166666666667 20:1.3753784898 21:0.1667 22:0.125 23:0.25 30:0.328025 #T0869:myprotein-me_TS3
0.21875 1:0.30322 2:0.213289 3:0.656885296575402 4:0.123 5:0.666434714531384 6:0.240245 7:0.656171182475679 8:0.243859 9:0.160838 10:0.222737 11:0.172271 12:0.2271 13:0.876160936612642 14:0.760304019587839 15:0.725 16:0.525 17:0.770169960560541 18:0.874154593093998 19:0.845833333333333 20:1.29642720739 21:0.1667 22:0.0833 23:0.2083 30:0.279059 #T0869:myprotein-me_TS4
0.22596 1:0.30203 2:0.195328 3:0.677676873281935 4:0.115 5:0.666791605402694 6:0.233541 7:0.656670776945725 8:0.27465 9:0.205495 10:0.256255 11:0.240866 12:0.2086 13:0.882889672797169 14:0.76652723933891 15:0.675 16:0.55 17:0.772656785973479 18:0.874236711802597 19:0.833333333333333 20:1.25625414465 21:0.0833 22:0 23:0.1667 30:0.258276 #T0869:myprotein-me_TS5
0.22837 1:0.27614 2:0.201606 3:0.675380857491804 4:0.126 5:0.579006066638005 6:0.173085 7:0.582538844982079 8:0.117907 9:0.102292 10:0.176867 11:0.137934 12:0.1982 13:0.860802608011882 14:0.677922872883085 15:0.675 16:0.6 17:0.686972800542414 18:0.85271132618979 19:0.8125 20:1.28872653973 21:0.2917 22:0.0417 23:0 30:0.262594 #T0869:slbio_TS1
0.23317 1:0.26104 2:0.199372 3:0.676582983260798 4:0.122 5:0.557761810654915 6:0.141653 7:0.560382301971326 8:0.109401 9:0.106335 10:0.145535 11:0.121377 12:0.1841 13:0.850439364815866 14:0.668945113242196 15:0.675 16:0.525 17:0.682586182300697 18:0.81782210044001 19:0.8125 20:1.30884040405 21:0.2917 22:0.0417 23:0 30:0.259445 #T0869:slbio_TS2
0.23077 1:0.28084 2:0.198792 3:0.67456270867285 4:0.127 5:0.546380669102895 6:0.15476 7:0.543018628200205 8:0.0807108 9:0.0989602 10:0.161593 11:0.098356 12:0.1779 13:0.847905727141671 14:0.666445623342175 15:0.65 16:0.558333333333333 17:0.678655455074538 18:0.821127404050398 19:0.795833333333333 20:1.32033312454 21:0.3333 22:0 23:0 30:0.261742 #T0869:slbio_TS3
0.23317 1:0.26336 2:0.198283 3:0.675496277446506 4:0.124 5:0.548159866437375 6:0.161411 7:0.540179008960574 8:0.155812 9:0.0542496 10:0.114102 11:0.124109 12:0.1851 13:0.842103774409157 14:0.666139563354417 15:0.641666666666667 16:0.566666666666667 17:0.678187381672685 18:0.835263010591569 19:0.791666666666667 20:1.27334441533 21:0.3333 22:0.125 23:0 30:0.260857 #T0869:slbio_TS4
0.27885 1:0.26394 2:0.20776 3:0.666926265460224 4:0.126 5:0.578623100566065 6:0.144387 7:0.551879132744496 8:0.0976409 9:0.124636 10:0.174133 11:0.137844 12:0.2045 13:0.844994430125377 14:0.691491532340339 15:0.641666666666667 16:0.591666666666667 17:0.703428185592853 18:0.85045225842864 19:0.795833333333333 20:1.29664038082 21:0.2083 22:0 23:0 30:0.261948 #T0869:slbio_TS5
0.19231 1:0.25608 2:0.16959 3:0.674201702278906 4:0.099 5:0.441056907351677 6:0.0726433 7:0.42080365015361 8:-0.0590243 9:0.0236686 10:0.0840589 11:-0.0226079 12:0.1402 13:0.821007928880346 14:0.640736584370537 15:0.758333333333333 16:0.475 17:0.650287075042664 18:0.83922756836908 19:0.879166666666667 20:1.21754853989 21:0.125 22:0 23:0 30:0.221585 #T0869:tsspred2_TS1
0.20913 1:0.38211 2:0.173016 3:0.689035198832377 4:0.115 5:0.401410550695042 6:0.0655135 7:0.408281661290323 8:0.0154112 9:-0.00297836 10:0.055646 11:0.0346012 12:0.1045 13:0.840591389629112 14:0.603958375841665 15:0.775 16:0.475 17:0.619056836227428 18:0.695000566538516 19:0.8875 20:1.24987787323 21:0.125 22:0 23:0 30:0.242051 #T0869:tsspred2_TS2
0.17788 1:0.27843 2:0.159451 3:0.6738561986471 4:0.095 5:0.436637461486099 6:0.080487 7:0.423735775345622 8:-0.0414737 9:0.0183087 10:0.114436 11:-0.0111491 12:0.1162 13:0.830412826001485 14:0.632421954703122 15:0.741666666666667 16:0.45 17:0.644085747984709 18:0.789099414926346 19:0.870833333333333 20:1.21122330854 21:0.1667 22:0 23:0 30:0.215379 #T0869:tsspred2_TS3
0.20192 1:0.26986 2:0.162992 3:0.674557131459642 4:0.098 5:0.452658082580969 6:0.0954241 7:0.43856000531234 8:-0.135613 9:-0.0453755 10:0.0238487 11:-0.0990356 12:0.1203 13:0.828133545935084 14:0.638033054478678 15:0.691666666666667 16:0.45 17:0.647066458899529 18:0.807688801181476 19:0.845833333333333 20:1.22650771794 21:0.125 22:0 23:0 30:0.212941 #T0869:tsspred2_TS4
0.21394 1:0.29589 2:0.173553 3:0.682940911789284 4:0.112 5:0.44134643260963 6:0.068492 7:0.447564769137225 8:-0.059243 9:-0.101591 10:-0.0830965 11:-0.0989997 12:0.1200 13:0.835878074352366 14:0.621556825137727 15:0.675 16:0.416666666666667 17:0.63089162414268 18:0.746733197196929 19:0.833333333333333 20:1.2542637683 21:0.125 22:0 23:0 30:0.229611 #T0869:tsspred2_TS5
