0.125 1:0.15810 2:0.108527 3:0.506366841058481 4:0.056 5:0.535118532298218 6:0.112704 7:0.433394504266493 8:-0.0592066 9:0.0327011 10:-0.0890978 11:0.0158424 12:0.0896 13:0.717599429462619 14:0.73377812257564 15:0.413612565445026 16:0.554973821989529 17:0.742737207720722 18:0.894429444860337 19:0.698952879581152 20:1.26488463732 21:0.0263 22:0 23:0 30:0.139452 #T0890:ACOMPMOD_TS1
0.18218 1:0.20840 2:0.165868 3:0.563802965481885 4:0.102 5:0.766822053612025 6:0.17614 7:0.767896396683315 8:0.219229 9:0.221313 10:0.139926 11:0.145131 12:0.1341 13:0.863497589690451 14:0.7722265321955 15:0.633507853403141 16:0.56020942408377 17:0.775429126720977 18:0.885417967989949 19:0.806282722513089 20:1.39738405337 21:0.0789 22:0.0263 23:0 30:0.193455 #T0890:YASARA_TS4
0.2008 1:0.29466 2:0.207478 3:0.579401902337959 4:0.126 5:0.758511546505922 6:0.270026 7:0.671717387828633 8:0.284243 9:0.267404 10:0.254872 11:0.262567 12:0.2167 13:0.796028285310867 14:0.802296353762607 15:0.759162303664921 16:0.596858638743455 17:0.804767444338533 18:0.905570207553668 19:0.879581151832461 20:1.48108047795 21:0.1842 22:0.3947 23:0.2105 30:0.280029 #T0890:ZHOU-SPARKS-X_TS1
0.18351 1:0.31689 2:0.188525 3:0.550194195817252 4:0.115 5:0.751242841788478 6:0.225944 7:0.659040634102991 8:0.386598 9:0.360378 10:0.346143 11:0.345674 12:0.1819 13:0.795789315268872 14:0.795314197051978 15:0.858638743455497 16:0.62303664921466 17:0.796933015753333 18:0.909630451779534 19:0.921465968586387 20:1.40797419633 21:0.0789 22:0.1579 23:0.2368 30:0.254908 #T0890:ZHOU-SPARKS-X_TS2
0.42952 1:0.31649 2:0.180934 3:0.63079170929403 4:0.119 5:0.731386615743721 6:0.261227 7:0.702465978760023 8:0.379981 9:0.329941 10:0.365865 11:0.354402 12:0.1590 13:0.848529227100142 14:0.759193173002327 15:0.769633507853403 16:0.628272251308901 17:0.769534537119349 18:0.902835734152582 19:0.87696335078534 20:1.4787636608 21:0.3158 22:0.1316 23:0.0789 30:0.251928 #T0890:ZHOU-SPARKS-X_TS3
0.20612 1:0.28872 2:0.207244 3:0.586200427004632 4:0.114 5:0.780255300428122 6:0.271717 7:0.683633333695241 8:0.327064 9:0.320886 10:0.341983 11:0.297892 12:0.2183 13:0.810673132501364 14:0.795624515128006 15:0.769633507853403 16:0.602094240837696 17:0.796548403969539 18:0.904076448811462 19:0.87696335078534 20:1.46539908698 21:0.1316 22:0.3684 23:0.1579 30:0.269715 #T0890:ZHOU-SPARKS-X_TS4
0.20479 1:0.30390 2:0.19362 3:0.553632373313062 4:0.111 5:0.77745440490607 6:0.26747 7:0.707819358015458 8:0.371838 9:0.419778 10:0.394661 11:0.351625 12:0.1958 13:0.841419940243111 14:0.803103180760279 15:0.759162303664921 16:0.586387434554974 17:0.803109582218322 18:0.90138536910376 19:0.863874345549738 20:1.40546792196 21:0.2368 22:0.1842 23:0.1842 30:0.260413 #T0890:ZHOU-SPARKS-X_TS5
0.27926 1:0.54162 2:0.221756 3:0.655143261363479 4:0.138 5:0.8291744647576 6:0.348879 7:0.809721822206674 8:0.605341 9:0.52299 10:0.558237 11:0.518749 12:0.2373 13:0.836928971355227 14:0.806454615981381 15:0.842931937172775 16:0.701570680628272 17:0.811206793483126 18:0.907048071772391 19:0.916230366492147 20:1.54721797296 21:0.5263 22:0.4211 23:0.2105 30:0.333669 #T0890:Zhang-Server_TS1
0.26197 1:0.52025 2:0.235003 3:0.655620132342684 4:0.150 5:0.877297061130044 6:0.402081 7:0.876665687745796 8:0.593151 9:0.532102 10:0.530783 11:0.548028 12:0.2519 13:0.871947907789963 14:0.807944142746315 15:0.753926701570681 16:0.701570680628272 17:0.812081623790559 18:0.909796764531825 19:0.863874345549738 20:1.56418033423 21:0.6579 22:0.3684 23:0.1579 30:0.342110 #T0890:Zhang-Server_TS2
0.26995 1:0.49960 2:0.229818 3:0.680239146034687 4:0.149 5:0.853940704150216 6:0.357032 7:0.846766418196733 8:0.603515 9:0.52902 10:0.43479 11:0.511169 12:0.2486 13:0.844654519102746 14:0.802606671838635 15:0.769633507853403 16:0.670157068062827 17:0.807026781019248 18:0.908225914980389 19:0.87434554973822 20:1.50138049739 21:0.6579 22:0.3947 23:0.2105 30:0.338260 #T0890:Zhang-Server_TS3
0.21809 1:0.33811 2:0.207684 3:0.592028453301759 4:0.132 5:0.866249895220431 6:0.321053 7:0.868215670535061 8:0.461419 9:0.36897 10:0.407626 11:0.391757 12:0.2305 13:0.866830421375214 14:0.811202482544608 15:0.727748691099476 16:0.638743455497382 17:0.814567624313569 18:0.91143476111379 19:0.850785340314136 20:1.53974625449 21:0.3158 22:0.2105 23:0.2895 30:0.296841 #T0890:Zhang-Server_TS4
0.26862 1:0.56005 2:0.226191 3:0.652490162933665 4:0.144 5:0.866496272705991 6:0.361108 7:0.855967111733057 8:0.567892 9:0.477175 10:0.410372 11:0.463358 12:0.2423 13:0.854107974582713 14:0.803599689681924 15:0.795811518324607 16:0.691099476439791 17:0.81082540913136 18:0.907397583054583 19:0.892670157068063 20:1.59112703827 21:0.5263 22:0.3684 23:0.2368 30:0.337943 #T0890:Zhang-Server_TS5
0.17686 1:0.33563 2:0.200308 3:0.583367128481293 4:0.119 5:0.643113541414378 6:0.203084 7:0.59270175489179 8:0.380356 9:0.395493 10:0.384914 11:0.32805 12:0.1999 13:0.769594824520454 14:0.74910783553142 15:0.769633507853403 16:0.675392670157068 17:0.757695874928241 18:0.89209398791815 19:0.882198952879581 20:1.4596558701 21:0.1053 22:0.2105 23:0.2105 30:0.277245 #T0890:chuo-u-server_TS1
0.16489 1:0.31671 2:0.151132 3:0.596423852229331 4:0.096 5:0.646659697478538 6:0.185309 7:0.629327187934792 8:0.3463 9:0.398302 10:0.351728 11:0.331355 12:0.1303 13:0.798734791181593 14:0.740605120248254 15:0.785340314136126 16:0.670157068062827 17:0.74979153241948 18:0.894671109679616 19:0.887434554973822 20:1.46684219757 21:0.1316 22:0.1579 23:0.0526 30:0.217584 #T0890:chuo-u-server_TS2
0.16622 1:0.31565 2:0.163899 3:0.608431606327257 4:0.101 5:0.657818173864307 6:0.188274 7:0.625574552480678 8:0.304953 9:0.377144 10:0.329094 11:0.314416 12:0.1335 13:0.767569282620178 14:0.74755624515128 15:0.753926701570681 16:0.680628272251309 17:0.757375687851615 18:0.885665253380553 19:0.87696335078534 20:1.46742227591 21:0.2105 22:0.2105 23:0 30:0.222000 #T0890:chuo-u-server_TS3
0.17686 1:0.33563 2:0.200308 3:0.583367128481293 4:0.119 5:0.643113541414378 6:0.203084 7:0.59270175489179 8:0.380356 9:0.395493 10:0.384914 11:0.32805 12:0.1999 13:0.769594824520454 14:0.74910783553142 15:0.769633507853403 16:0.675392670157068 17:0.757695874928241 18:0.89209398791815 19:0.882198952879581 20:1.4596558701 21:0.1053 22:0.2105 23:0.2105 30:0.277245 #T0890:chuo-u-server_TS4
0.17154 1:0.25689 2:0.17517 3:0.544608084483078 4:0.100 5:0.628458842787879 6:0.149501 7:0.571689101181429 8:0.251907 9:0.265876 10:0.251047 11:0.234359 12:0.1736 13:0.745142044828211 14:0.758169123351435 15:0.753926701570681 16:0.633507853403141 17:0.765644575262793 18:0.898945568850517 19:0.871727748691099 20:1.44848257677 21:0.3158 22:0.1579 23:0.0263 30:0.236218 #T0890:chuo-u-server_TS5
0.17686 1:0.33563 2:0.200308 3:0.583367128481293 4:0.119 5:0.643113541414378 6:0.203084 7:0.59270175489179 8:0.380356 9:0.395493 10:0.384914 11:0.32805 12:0.1999 13:0.769594824520454 14:0.74910783553142 15:0.769633507853403 16:0.675392670157068 17:0.757695874928241 18:0.89209398791815 19:0.882198952879581 20:1.4596558701 21:0.1053 22:0.2105 23:0.2105 30:0.277245 #T0890:chuo-u2_TS1
0.16489 1:0.31671 2:0.151132 3:0.596423852229331 4:0.096 5:0.646659697478538 6:0.185309 7:0.629327187934792 8:0.3463 9:0.398302 10:0.351728 11:0.331355 12:0.1303 13:0.798734791181593 14:0.740605120248254 15:0.785340314136126 16:0.670157068062827 17:0.74979153241948 18:0.894671109679616 19:0.887434554973822 20:1.46684219757 21:0.1316 22:0.1579 23:0.0526 30:0.217584 #T0890:chuo-u2_TS2
0.16622 1:0.31565 2:0.163899 3:0.608431606327257 4:0.101 5:0.657818173864307 6:0.188274 7:0.625574552480678 8:0.304953 9:0.377144 10:0.329094 11:0.314416 12:0.1335 13:0.767569282620178 14:0.74755624515128 15:0.753926701570681 16:0.680628272251309 17:0.757375687851615 18:0.885665253380553 19:0.87696335078534 20:1.46742227591 21:0.2105 22:0.2105 23:0 30:0.222000 #T0890:chuo-u2_TS3
0.17686 1:0.33563 2:0.200308 3:0.583367128481293 4:0.119 5:0.643113541414378 6:0.203084 7:0.59270175489179 8:0.380356 9:0.395493 10:0.384914 11:0.32805 12:0.1999 13:0.769594824520454 14:0.74910783553142 15:0.769633507853403 16:0.675392670157068 17:0.757695874928241 18:0.89209398791815 19:0.882198952879581 20:1.4596558701 21:0.1053 22:0.2105 23:0.2105 30:0.277245 #T0890:chuo-u2_TS4
0.17154 1:0.25689 2:0.17517 3:0.544608084483078 4:0.100 5:0.628458842787879 6:0.149501 7:0.571689101181429 8:0.251907 9:0.265876 10:0.251047 11:0.234359 12:0.1736 13:0.745142044828211 14:0.758169123351435 15:0.753926701570681 16:0.633507853403141 17:0.765644575262793 18:0.898945568850517 19:0.871727748691099 20:1.44848257677 21:0.3158 22:0.1579 23:0.0263 30:0.236218 #T0890:chuo-u2_TS5
0.2008 1:0.32053 2:0.195992 3:0.622092110266708 4:0.128 5:0.862704522403245 6:0.34585 7:0.852782195856556 8:0.458635 9:0.434722 10:0.390098 11:0.362964 12:0.1993 13:0.909797963434612 14:0.812940263770365 15:0.670157068062827 16:0.575916230366492 17:0.813723477847911 18:0.908471383643113 19:0.819371727748691 20:1.39054109044 21:0.1579 22:0.1579 23:0.1842 30:0.260853 #T0890:myprotein-me_TS1
0.17287 1:0.29006 2:0.167629 3:0.587953898443146 4:0.100 5:0.820330942273323 6:0.316768 7:0.804495597670921 8:0.313275 9:0.220419 10:0.206823 11:0.149538 12:0.1594 13:0.877944972666543 14:0.794941815360745 15:0.62303664921466 16:0.612565445026178 17:0.794290092321235 18:0.904480836886105 19:0.795811518324607 20:1.38056474988 21:0.0789 22:0.0263 23:0.0263 30:0.201521 #T0890:myprotein-me_TS2
0.19814 1:0.34134 2:0.174397 3:0.590016402054244 4:0.106 5:0.811502549328555 6:0.262011 7:0.795174032499337 8:0.376889 9:0.322575 10:0.331992 11:0.230253 12:0.1604 13:0.894357603858029 14:0.790069821567106 15:0.722513089005236 16:0.612565445026178 17:0.792879516043004 18:0.903125321627092 19:0.850785340314136 20:1.3460552104 21:0.2105 22:0.1316 23:0.1053 30:0.229247 #T0890:myprotein-me_TS3
0.23005 1:0.31072 2:0.19857 3:0.577563000672179 4:0.117 5:0.790677934998402 6:0.280638 7:0.774918809483598 8:0.299382 9:0.274165 10:0.223616 11:0.18992 12:0.2033 13:0.887183326351791 14:0.787587276958883 15:0.649214659685864 16:0.581151832460733 17:0.79107138726952 18:0.897626804353434 19:0.806282722513089 20:1.36698121548 21:0.1316 22:0.1842 23:0.0526 30:0.246175 #T0890:myprotein-me_TS4
0.15824 1:0.30091 2:0.144415 3:0.587772599568564 4:0.094 5:0.758033416646784 6:0.212368 7:0.747373041313806 8:0.315579 9:0.249395 10:0.172478 11:0.146281 12:0.1097 13:0.90882550010688 14:0.767385570209465 15:0.654450261780105 16:0.591623036649215 17:0.769215235650072 18:0.833527520968243 19:0.819371727748691 20:1.35127244876 21:0.0263 22:0 23:0 30:0.181054 #T0890:myprotein-me_TS5
0.18351 1:0.25519 2:0.156386 3:0.615967321518812 4:0.107 5:0.468587133609144 6:0.156281 7:0.46619072626889 8:0.159262 9:0.125151 10:0.106827 11:0.152827 12:0.0976 13:0.752498545378906 14:0.612909231962762 15:0.554973821989529 16:0.633507853403141 17:0.623899863308184 18:0.785266409032842 19:0.777486910994764 20:1.35604251832 21:0.0263 22:0.1842 23:0.2632 30:0.233404 #T0890:slbio_TS1
0.19548 1:0.26068 2:0.158267 3:0.592580682348531 4:0.109 5:0.46628334540568 6:0.146438 7:0.472011059505714 8:0.166386 9:0.113963 10:0.0996708 11:0.150333 12:0.0939 13:0.750647366297076 14:0.606175329712956 15:0.56020942408377 16:0.607329842931937 17:0.618932847999162 18:0.712584237817615 19:0.780104712041885 20:1.37497293965 21:0.0263 22:0.1842 23:0.2632 30:0.237670 #T0890:slbio_TS2
0.17154 1:0.23935 2:0.151174 3:0.585770895176012 4:0.101 5:0.470457548878375 6:0.166518 7:0.45633729457701 8:0.0660416 9:0.14878 10:0.119364 11:0.10678 12:0.0870 13:0.749325985619621 14:0.621536074476338 15:0.528795811518325 16:0.617801047120419 17:0.634368842075828 18:0.799661124597633 19:0.764397905759162 20:1.33023376238 21:0.0789 22:0.2105 23:0.2895 30:0.225569 #T0890:slbio_TS3
0.1875 1:0.24341 2:0.152975 3:0.609004895344309 4:0.103 5:0.435589933395758 6:0.158354 7:0.44104609344464 8:0.0933338 9:0.107976 10:0.106497 11:0.0995971 12:0.0844 13:0.744156640884486 14:0.585570209464701 15:0.565445026178011 16:0.62303664921466 17:0.599616615673155 18:0.779673903574351 19:0.782722513089005 20:1.37448415019 21:0.0526 22:0.1842 23:0.2632 30:0.229064 #T0890:slbio_TS4
0.13963 1:0.21824 2:0.126838 3:0.575021062259407 4:0.078 5:0.437142195846632 6:0.122302 7:0.415148074729976 8:0.126631 9:0.10816 10:0.116015 11:0.14554 12:0.0706 13:0.733569012305088 14:0.61567106283941 15:0.528795811518325 16:0.570680628272251 17:0.627710887341228 18:0.793270681789509 19:0.764397905759162 20:1.32009124266 21:0.1053 22:0.1842 23:0.0789 30:0.186734 #T0890:slbio_TS5
0.33378 1:0.27334 2:0.161973 3:0.599704079948042 4:0.102 5:0.581082376616712 6:0.190493 7:0.530003946445662 8:0.261993 9:0.238352 10:0.271903 11:0.21514 12:0.1267 13:0.763333866934042 14:0.703087664856478 15:0.696335078534031 16:0.675392670157068 17:0.717517873118369 18:0.87024101226576 19:0.835078534031414 20:1.35866063281 21:0.2105 22:0.1316 23:0.0526 30:0.218585 #T0890:tsspred2_TS1
0.15293 1:0.27686 2:0.117591 3:0.597572719390638 4:0.069 5:0.499246089099774 6:0.10252 7:0.483020350487772 8:0.0892592 9:0.147342 10:0.124664 11:0.0732986 12:0.0841 13:0.783840238030649 14:0.675531419705198 15:0.670157068062827 16:0.554973821989529 17:0.688091697055177 18:0.834534982173289 19:0.829842931937173 20:1.4026864693 21:0.1316 22:0 23:0 30:0.175709 #T0890:tsspred2_TS2
0.33245 1:0.29487 2:0.162825 3:0.595016496824111 4:0.104 5:0.580924067067928 6:0.169065 7:0.540312237033641 8:0.267364 9:0.245519 10:0.25896 11:0.196 12:0.1244 13:0.785862808382068 14:0.702715283165244 15:0.68586387434555 16:0.654450261780105 17:0.7195667605753 18:0.860422184904162 19:0.829842931937173 20:1.40645269105 21:0.2368 22:0.0789 23:0.0526 30:0.224652 #T0890:tsspred2_TS3
0.33112 1:0.27504 2:0.161787 3:0.601527415548832 4:0.103 5:0.576109606519518 6:0.182038 7:0.523466473045898 8:0.217169 9:0.216648 10:0.246064 11:0.172537 12:0.1258 13:0.763143591950745 14:0.707276958882855 15:0.691099476439791 16:0.675392670157068 17:0.721390840608839 18:0.871341879878004 19:0.832460732984293 20:1.35864913987 21:0.2105 22:0.1316 23:0.0526 30:0.218148 #T0890:tsspred2_TS4
0.14894 1:0.21217 2:0.137928 3:0.571407720749922 4:0.080 5:0.551165263130647 6:0.123698 7:0.504000410484072 8:0.169668 9:0.253735 10:0.194913 11:0.204858 12:0.1065 13:0.77107733983112 14:0.713824670287044 15:0.696335078534031 16:0.513089005235602 17:0.723355830324717 18:0.881664866895368 19:0.845549738219895 20:1.3622951993 21:0.3684 22:0 23:0 30:0.192877 #T0890:tsspred2_TS5
