0.1565 1:0.21221 2:0.148612 3:0.620898228262258 4:0.086 5:0.572747458129276 6:0.134104 7:0.496804512901 8:-0.00292851 9:0.00147465 10:-0.02349 11:-0.0130046 12:0.1146 13:0.797086560350047 14:0.731416907637353 15:0.442028985507246 16:0.521739130434783 17:0.734348976991075 18:0.860467371256515 19:0.721014492753623 20:1.17262490802 21:0.0357 22:0 23:0.0357 30:0.181022 #T0870:ACOMPMOD_TS1
0.21341 1:0.56812 2:0.228873 3:0.743230884713753 4:0.139 5:0.865526692088178 6:0.364714 7:0.911690413410806 8:0.539576 9:0.533268 10:0.462541 11:0.448535 12:0.2772 13:0.940132554700175 14:0.763310086749447 15:0.847826086956522 16:0.688405797101449 17:0.76663533292297 18:0.868646685440862 19:0.923913043478261 20:1.46877631764 21:0.2143 22:0.3571 23:0.0714 30:0.325907 #T0870:Zhang-Server_TS1
0.37195 1:0.55514 2:0.289377 3:0.740848359403816 4:0.183 5:0.93795120493601 6:0.478981 7:0.9622681069258 8:0.58957 9:0.504254 10:0.525123 11:0.509574 12:0.3288 13:0.923606044815008 14:0.79817996257867 15:0.804347826086957 16:0.717391304347826 17:0.799554653090972 18:0.887916678122736 19:0.902173913043478 20:1.44125337041 21:0.3214 22:0.5 23:0.3214 30:0.381376 #T0870:Zhang-Server_TS2
0.23171 1:0.35787 2:0.216913 3:0.663405129437947 4:0.132 5:0.805657649756377 6:0.256262 7:0.798439034873884 8:0.418286 9:0.347947 10:0.41542 11:0.335276 12:0.2420 13:0.89553084117276 14:0.785295118217384 15:0.840579710144927 16:0.572463768115942 17:0.787777168746096 18:0.87642855521422 19:0.920289855072464 20:1.36989961368 21:0.1429 22:0.2857 23:0.0357 30:0.280875 #T0870:Zhang-Server_TS3
0.23374 1:0.41927 2:0.226162 3:0.691199085956367 4:0.138 5:0.828726603175197 6:0.315456 7:0.812812074344932 8:0.359959 9:0.291254 10:0.313734 11:0.321774 12:0.2728 13:0.881406687440532 14:0.792949481204286 15:0.905797101449275 16:0.623188405797101 17:0.796959754124099 18:0.882517701285362 19:0.952898550724638 20:1.4457536697 21:0.3214 22:0.3571 23:0.0357 30:0.305749 #T0870:Zhang-Server_TS4
0.26016 1:0.49081 2:0.257253 3:0.722254048399083 4:0.155 5:0.875508813662816 6:0.427081 7:0.870837744495648 8:0.583642 9:0.541824 10:0.527282 11:0.56722 12:0.2966 13:0.892620249666134 14:0.794565402279299 15:0.833333333333333 16:0.644927536231884 17:0.794159221280856 18:0.887311117943614 19:0.916666666666667 20:1.41122917691 21:0.2857 22:0.6071 23:0.1429 30:0.346404 #T0870:Zhang-Server_TS5
0.33537 1:0.44109 2:0.275859 3:0.64802748544054 4:0.176 5:0.760172734120902 6:0.250607 7:0.719042323070416 8:0.337485 9:0.361604 10:0.375109 11:0.305752 12:0.3048 13:0.853527267280318 14:0.790780745024664 15:0.746376811594203 16:0.608695652173913 17:0.793483885117097 18:0.885547413733907 19:0.873188405797101 20:1.35399008263 21:0.25 22:0.4643 23:0.0357 30:0.340295 #T0870:chuo-u-server_TS1
0.33537 1:0.44109 2:0.275859 3:0.64802748544054 4:0.176 5:0.760172734120902 6:0.250607 7:0.719042323070416 8:0.337485 9:0.361604 10:0.375109 11:0.305752 12:0.3048 13:0.853527267280318 14:0.790780745024664 15:0.746376811594203 16:0.608695652173913 17:0.793483885117097 18:0.885547413733907 19:0.873188405797101 20:1.35399008263 21:0.25 22:0.4643 23:0.0357 30:0.340295 #T0870:chuo-u-server_TS2
0.29472 1:0.40541 2:0.241058 3:0.680303282317482 4:0.142 5:0.746048593529976 6:0.242946 7:0.735064435428215 8:0.354721 9:0.357222 10:0.354945 11:0.309151 12:0.2643 13:0.855751983679084 14:0.766712025854737 15:0.797101449275362 16:0.659420289855073 17:0.772887965930878 18:0.87414091465626 19:0.898550724637681 20:1.4077282654 21:0.0714 22:0.1786 23:0.25 30:0.315688 #T0870:chuo-u-server_TS3
0.21545 1:0.42721 2:0.234644 3:0.670984608985883 4:0.142 5:0.770320695384251 6:0.311002 7:0.757090410294085 8:0.385013 9:0.298017 10:0.310827 11:0.30819 12:0.2670 13:0.860680115529132 14:0.777002891648239 15:0.77536231884058 16:0.594202898550725 17:0.783769940502281 18:0.881701236308237 19:0.88768115942029 20:1.37778318027 21:0.1786 22:0.1786 23:0.0714 30:0.301608 #T0870:chuo-u-server_TS4
0.17073 1:0.38734 2:0.20606 3:0.633519302383538 4:0.128 5:0.608386250109038 6:0.137927 7:0.589377883245397 8:0.221951 9:0.222325 10:0.226289 11:0.193335 12:0.2015 13:0.840418318413985 14:0.715597890797755 15:0.804347826086957 16:0.652173913043478 17:0.723032018824838 18:0.850515714658733 19:0.902173913043478 20:1.30253161934 21:0.1429 22:0.1786 23:0 30:0.269254 #T0870:chuo-u-server_TS5
0.33537 1:0.44109 2:0.275859 3:0.64802748544054 4:0.176 5:0.760172734120902 6:0.250607 7:0.719042323070416 8:0.337485 9:0.361604 10:0.375109 11:0.305752 12:0.3048 13:0.853527267280318 14:0.790780745024664 15:0.746376811594203 16:0.608695652173913 17:0.793483885117097 18:0.885547413733907 19:0.873188405797101 20:1.35399008263 21:0.25 22:0.4643 23:0.0357 30:0.340295 #T0870:chuo-u2_TS1
0.33537 1:0.44109 2:0.275859 3:0.64802748544054 4:0.176 5:0.760172734120902 6:0.250607 7:0.719042323070416 8:0.337485 9:0.361604 10:0.375109 11:0.305752 12:0.3048 13:0.853527267280318 14:0.790780745024664 15:0.746376811594203 16:0.608695652173913 17:0.793483885117097 18:0.885547413733907 19:0.873188405797101 20:1.35399008263 21:0.25 22:0.4643 23:0.0357 30:0.340295 #T0870:chuo-u2_TS2
0.29472 1:0.40541 2:0.241058 3:0.680303282317482 4:0.142 5:0.746048593529976 6:0.242946 7:0.735064435428215 8:0.354721 9:0.357222 10:0.354945 11:0.309151 12:0.2643 13:0.855751983679084 14:0.766712025854737 15:0.797101449275362 16:0.659420289855073 17:0.772887965930878 18:0.87414091465626 19:0.898550724637681 20:1.4077282654 21:0.0714 22:0.1786 23:0.25 30:0.315688 #T0870:chuo-u2_TS3
0.21545 1:0.42721 2:0.234644 3:0.670984608985883 4:0.142 5:0.770320695384251 6:0.311002 7:0.757090410294085 8:0.385013 9:0.298017 10:0.310827 11:0.30819 12:0.2670 13:0.860680115529132 14:0.777002891648239 15:0.77536231884058 16:0.594202898550725 17:0.783769940502281 18:0.881701236308237 19:0.88768115942029 20:1.37778318027 21:0.1786 22:0.1786 23:0.0714 30:0.301608 #T0870:chuo-u2_TS4
0.17073 1:0.38734 2:0.20606 3:0.633519302383538 4:0.128 5:0.608386250109038 6:0.137927 7:0.589377883245397 8:0.221951 9:0.222325 10:0.226289 11:0.193335 12:0.2015 13:0.840418318413985 14:0.715597890797755 15:0.804347826086957 16:0.652173913043478 17:0.723032018824838 18:0.850515714658733 19:0.902173913043478 20:1.30253161934 21:0.1429 22:0.1786 23:0 30:0.269254 #T0870:chuo-u2_TS5
0.30691 1:0.31450 2:0.259923 3:0.664336406085598 4:0.157 5:0.862351882219896 6:0.300878 7:0.848691653197979 8:0.217276 9:0.178684 10:0.155153 11:0.10526 12:0.2909 13:0.941665805191216 14:0.80081646538527 15:0.72463768115942 16:0.557971014492754 17:0.80249802158926 18:0.884337021675007 19:0.86231884057971 20:1.30531203967 21:0.1786 22:0.1429 23:0 30:0.293051 #T0870:myprotein-me_TS1
0.18089 1:0.45842 2:0.184913 3:0.642043081788191 4:0.127 5:0.694577928364923 6:0.147779 7:0.686475347458759 8:0.266349 9:0.23495 10:0.198459 11:0.0857502 12:0.1469 13:0.935618880447601 14:0.718999829903045 15:0.739130434782609 16:0.572463768115942 17:0.722825483944336 18:0.746513944793271 19:0.869565217391304 20:1.29842290868 21:0 22:0 23:0 30:0.242077 #T0870:myprotein-me_TS2
0.21138 1:0.30920 2:0.196065 3:0.654472586285558 4:0.120 5:0.744563263860331 6:0.2177 7:0.728483579442997 8:0.200346 9:0.152787 10:0.119232 11:0.0767704 12:0.1978 13:0.929305074125567 14:0.746853206327607 15:0.717391304347826 16:0.536231884057971 17:0.751330470401537 18:0.866729080915737 19:0.858695652173913 20:1.34113785745 21:0.0714 22:0 23:0 30:0.240992 #T0870:myprotein-me_TS3
0.14837 1:0.54557 2:0.177716 3:0.668432472551407 4:0.129 5:0.618752520779593 6:0.0944418 7:0.616477498052049 8:0.180812 9:0.0615319 10:0.0125231 11:-0.0710488 12:0.1234 13:0.921414662241847 14:0.669203946249362 15:0.760869565217391 16:0.507246376811594 17:0.67571646170236 18:0.668428015860971 19:0.880434782608696 20:1.34105947051 21:0 22:0 23:0 30:0.250233 #T0870:myprotein-me_TS4
0.30488 1:0.42164 2:0.260844 3:0.70634951292823 4:0.158 5:0.85968704045011 6:0.339965 7:0.860793840802333 8:0.319671 9:0.291231 10:0.269232 11:0.189325 12:0.2903 13:0.936756660963348 14:0.797159380847083 15:0.746376811594203 16:0.594202898550725 17:0.794984583465967 18:0.881290118763489 19:0.873188405797101 20:1.34070355061 21:0.1071 22:0.2143 23:0 30:0.304582 #T0870:myprotein-me_TS5
0.18902 1:0.33362 2:0.208853 3:0.660593513298018 4:0.136 5:0.656155790465687 6:0.255669 7:0.660198883156348 8:0.155878 9:0.0875498 10:0.154441 11:0.0874779 12:0.1712 13:0.874891506836599 14:0.693570335091002 15:0.58695652173913 16:0.543478260869565 17:0.699457811046855 18:0.824923739308456 19:0.771739130434783 20:1.34652762631 21:0.0714 22:0.1786 23:0 30:0.255333 #T0870:slbio_TS1
0.20732 1:0.31400 2:0.215368 3:0.665680993821805 4:0.137 5:0.670315399360724 6:0.241273 7:0.650334990983771 8:0.148506 9:0.056244 10:0.105566 11:0.0815513 12:0.2090 13:0.859952995086425 14:0.710877700289165 15:0.615942028985507 16:0.579710144927536 17:0.717870226219524 18:0.860228056265222 19:0.786231884057971 20:1.33726159073 21:0.1429 22:0.1429 23:0.0357 30:0.267714 #T0870:slbio_TS2
0.19919 1:0.34394 2:0.20369 3:0.673916940616604 4:0.132 5:0.627321660093212 6:0.24624 7:0.622343525623901 8:0.161534 9:0.0608688 10:0.15744 11:0.108467 12:0.1476 13:0.860042553371041 14:0.682811702670522 15:0.601449275362319 16:0.579710144927536 17:0.690389342258857 18:0.794238356947498 19:0.778985507246377 20:1.34651722868 21:0.0714 22:0.1786 23:0 30:0.249848 #T0870:slbio_TS3
0.19512 1:0.32274 2:0.208201 3:0.674075675627022 4:0.131 5:0.661697133381933 6:0.263869 7:0.656408640608651 8:0.211757 9:0.11418 10:0.166104 11:0.149019 12:0.1776 13:0.862868544472176 14:0.706837897601633 15:0.579710144927536 16:0.543478260869565 17:0.71218880509786 18:0.846200050350483 19:0.768115942028985 20:1.35957039984 21:0.1071 22:0.1429 23:0 30:0.255313 #T0870:slbio_TS4
0.20528 1:0.33066 2:0.209212 3:0.65336572602656 4:0.139 5:0.648328837183945 6:0.237737 7:0.647154135276832 8:0.203249 9:0.10868 10:0.149903 11:0.110508 12:0.1713 13:0.87097404392048 14:0.691018880762034 15:0.601449275362319 16:0.565217391304348 17:0.694647869388462 18:0.828633740316132 19:0.778985507246377 20:1.37031579012 21:0.1071 22:0.1786 23:0 30:0.260117 #T0870:slbio_TS5
0.24187 1:0.30767 2:0.184573 3:0.656071427566861 4:0.114 5:0.598454457923661 6:0.14971 7:0.564475691689486 8:0.182049 9:0.181346 10:0.23226 11:0.165066 12:0.1629 13:0.840078018029802 14:0.696589556046947 15:0.681159420289855 16:0.630434782608696 17:0.702001850980489 18:0.860237090387706 19:0.840579710144927 20:1.25132052991 21:0.0714 22:0.2143 23:0.0357 30:0.239671 #T0870:tsspred2_TS1
0.14431 1:0.21489 2:0.134212 3:0.621393841531642 4:0.065 5:0.433191484728401 6:0.0720915 7:0.369781655145929 8:-0.0525522 9:0.0272728 10:-0.029256 11:0.0247158 12:0.0940 13:0.790683301230187 14:0.694888586494302 15:0.398550724637681 16:0.449275362318841 17:0.703334072156722 18:0.821886436767723 19:0.692028985507246 20:1.132591225 21:0 22:0.0357 23:0 30:0.170740 #T0870:tsspred2_TS2
0.18293 1:0.21873 2:0.156276 3:0.605924256866063 4:0.093 5:0.503227515203061 6:0.08623 7:0.449474038101917 8:-0.039712 9:-0.0149495 10:-0.044341 11:-0.0172008 12:0.1120 13:0.798750298000181 14:0.708666439870726 15:0.434782608695652 16:0.521739130434783 17:0.713171959606607 18:0.829263303190294 19:0.717391304347826 20:1.19959568638 21:0.0714 22:0.0714 23:0 30:0.194490 #T0870:tsspred2_TS3
0.25203 1:0.31429 2:0.192859 3:0.630185585885954 4:0.118 5:0.615478437013222 6:0.149098 7:0.554314769640909 8:0.142172 9:0.163246 10:0.253447 11:0.107763 12:0.1830 13:0.829941792389339 14:0.721593808470828 15:0.811594202898551 16:0.601449275362319 17:0.725773608331101 18:0.857007612515961 19:0.905797101449275 20:1.24477610943 21:0.1071 22:0.1786 23:0.0357 30:0.246400 #T0870:tsspred2_TS4
0.15041 1:0.31821 2:0.157689 3:0.677898160942861 4:0.105 5:0.471425217266689 6:0.076366 7:0.451030387697856 8:-0.0560883 9:0.11113 10:0.0707167 11:-0.0321634 12:0.0994 13:0.817788870299772 14:0.645730566422861 15:0.710144927536232 16:0.492753623188406 17:0.654858682448584 18:0.77814780013259 19:0.855072463768116 20:1.22661079945 21:0 22:0 23:0 30:0.206261 #T0870:tsspred2_TS5
