0.06541 1:0.13173 2:0.0568927 3:0.45273520091102 4:0.027 5:0.677845746107879 6:0.152965 7:0.501581947605317 8:0.0466602 9:0.0274881 10:-0.0420852 11:-0.00881997 12:0.0619 13:0.583419661348027 14:0.801755643765191 15:0.527932960893855 16:0.525139664804469 17:0.804844335201521 18:0.94124983461938 19:0.752793296089385 20:1.34571360226 21:0.0278 22:0 23:0 30:0.074034 #T0878:ACOMPMOD_TS1
0.07485 1:0.17876 2:0.0702891 3:0.513637331906155 4:0.040 5:0.792720386558073 6:0.262445 7:0.716994435119155 8:0.179007 9:0.0666535 10:0.143046 11:0.135668 12:0.0675 13:0.8220817582627 14:0.810726213999685 15:0.547486033519553 16:0.536312849162011 17:0.821998590643027 18:0.941428176769347 19:0.754189944134078 20:1.42566235968 21:0.1806 22:0.1944 23:0.0833 30:0.117328 #T0878:myprotein-me_TS1
0.09084 1:0.24318 2:0.072373 3:0.550280071843293 4:0.041 5:0.700322518193652 6:0.24634 7:0.613445280059041 8:0.250983 9:0.246296 10:0.309099 11:0.266759 12:0.0730 13:0.75263882333849 14:0.779722664241873 15:0.608938547486033 16:0.61731843575419 17:0.793668447191065 18:0.939938334393977 19:0.772346368715084 20:1.44407423366 21:0.3194 22:0.3611 23:0.1667 30:0.152336 #T0878:myprotein-me_TS2
0.06904 1:0.21954 2:0.0695474 3:0.478639480007648 4:0.038 5:0.667373664970194 6:0.220954 7:0.593741477100121 8:0.231217 9:0.165301 10:0.29582 11:0.202187 12:0.0658 13:0.755643157357187 14:0.765086470701383 15:0.592178770949721 16:0.592178770949721 17:0.776752060597456 18:0.928193380832808 19:0.776536312849162 20:1.43067744402 21:0.2639 22:0.2917 23:0.125 30:0.137930 #T0878:myprotein-me_TS3
0.11192 1:0.27179 2:0.0694365 3:0.492475504906182 4:0.037 5:0.753776192530875 6:0.243137 7:0.684609457474105 8:0.279552 9:0.210092 10:0.26899 11:0.215808 12:0.0662 13:0.823030299420989 14:0.793991641456975 15:0.564245810055866 16:0.645251396648045 17:0.805884655470326 18:0.938347205936577 19:0.75 20:1.40625156592 21:0.1944 22:0.3056 23:0.3333 30:0.154898 #T0878:myprotein-me_TS4
0.07703 1:0.21905 2:0.0716416 3:0.520557220426595 4:0.040 5:0.709354586950047 6:0.218983 7:0.635971819504158 8:0.214086 9:0.175475 10:0.256519 11:0.204388 12:0.0644 13:0.801109708291212 14:0.773742284085544 15:0.645251396648045 16:0.603351955307263 17:0.783266036138859 18:0.922514392233506 19:0.817039106145251 20:1.39320988531 21:0.125 22:0.0972 23:0 30:0.112811 #T0878:myprotein-me_TS5
0.04797 1:0.14508 2:0.0512299 3:0.550715320355355 4:0.028 5:0.342100245752413 6:0.0739127 7:0.318103047138481 8:-0.0783752 9:-0.0425461 10:-0.013914 11:-0.0584446 12:0.0353 13:0.591199381237317 14:0.525976183398325 15:0.525139664804469 16:0.452513966480447 17:0.548063828351562 18:0.856175982353686 19:0.751396648044693 20:1.31083853128 21:0.1806 22:0.125 23:0.0139 30:0.109295 #T0878:slbio_TS1
0.05305 1:0.15277 2:0.0509584 3:0.573969563644606 4:0.028 5:0.348790086621 6:0.0820217 7:0.325459488625149 8:-0.068522 9:-0.0214811 10:0.0139557 11:-0.0364427 12:0.0359 13:0.602991976631138 14:0.529281130326823 15:0.544692737430168 16:0.46927374301676 17:0.550542921658774 18:0.855690825326887 19:0.761173184357542 20:1.30575435666 21:0.1806 22:0.0972 23:0.0139 30:0.109434 #T0878:slbio_TS2
0.05814 1:0.14852 2:0.0525956 3:0.545730172869725 4:0.029 5:0.350816930376555 6:0.0783877 7:0.333587976726823 8:-0.100448 9:-0.0391376 10:-0.0171313 11:-0.0596214 12:0.0358 13:0.596322262801435 14:0.521447182051865 15:0.541899441340782 16:0.444134078212291 17:0.543190735205693 18:0.843999535284131 19:0.766759776536313 20:1.32639458322 21:0.1389 22:0.0972 23:0.0139 30:0.108814 #T0878:slbio_TS3
0.05087 1:0.14364 2:0.0534248 3:0.543662145505692 4:0.028 5:0.366676885835131 6:0.0672585 7:0.338960813595757 8:-0.149448 9:-0.0556595 10:-0.0120683 11:-0.0905952 12:0.0432 13:0.607023462659101 14:0.548900973997587 15:0.511173184357542 16:0.460893854748603 17:0.569188331028313 18:0.875238247021505 19:0.743016759776536 20:1.27410730454 21:0.1389 22:0.0833 23:0.0139 30:0.106522 #T0878:slbio_TS4
0.04797 1:0.14352 2:0.0493547 3:0.555177043983807 4:0.025 5:0.343023412949077 6:0.0739744 7:0.321302022822645 8:-0.111479 9:-0.0668132 10:-0.0399211 11:-0.0762943 12:0.0333 13:0.595520000357322 14:0.520660289926032 15:0.508379888268156 16:0.455307262569832 17:0.543847262737334 18:0.836146468145566 19:0.740223463687151 20:1.27691894321 21:0.0278 22:0.0278 23:0.0139 30:0.096610 #T0878:slbio_TS5
0.06977 1:0.16433 2:0.0623577 3:0.559907472169763 4:0.037 5:0.419052953964655 6:0.0803903 7:0.370676237245664 8:-0.0354094 9:-0.0302406 10:0.022114 11:-0.0472428 12:0.0455 13:0.618371340984988 14:0.618742021788169 15:0.645251396648045 16:0.502793296089385 17:0.634257709129665 18:0.875064342388031 19:0.818435754189944 20:1.31231829954 21:0.3611 22:0.2083 23:0.0278 30:0.126417 #T0878:tsspred2_TS1
0.06395 1:0.16810 2:0.058073 3:0.543225617854194 4:0.034 5:0.412643881660798 6:0.0735613 7:0.381542337701345 8:-0.0273171 9:-0.0486552 10:0.00544572 11:-0.0627701 12:0.0367 13:0.657110708792951 14:0.607463234651232 15:0.620111731843575 16:0.466480446927374 17:0.6227424279282 18:0.814487566340263 19:0.803072625698324 20:1.32487067188 21:0.1111 22:0 23:0 30:0.106610 #T0878:tsspred2_TS2
0.06904 1:0.16962 2:0.0600613 3:0.561785504689581 4:0.036 5:0.425754981025762 6:0.0731752 7:0.389663011053043 8:-0.0330714 9:-0.0177175 10:0.0473253 11:-0.0393099 12:0.0391 13:0.651404871192845 14:0.618864427229965 15:0.653631284916201 16:0.488826815642458 17:0.633566813377712 18:0.83963403597969 19:0.822625698324022 20:1.33171925414 21:0.2222 22:0.0556 23:0 30:0.114000 #T0878:tsspred2_TS3
0.06831 1:0.15112 2:0.0618022 3:0.535445550701079 4:0.036 5:0.425178361130192 6:0.0732857 7:0.3761357067554 8:0.00343654 9:0.0755696 10:0.0628283 11:0.0658573 12:0.0400 13:0.626564437820752 14:0.614178047458338 15:0.681564245810056 16:0.486033519553073 17:0.63013850586264 18:0.884960329671186 19:0.840782122905028 20:1.34529186926 21:0.3472 22:0.2083 23:0.0139 30:0.123961 #T0878:tsspred2_TS4
0.06686 1:0.18078 2:0.0559781 3:0.554922751063946 4:0.033 5:0.387483644819072 6:0.0725596 7:0.36986710724369 8:-0.00835776 9:-0.00795247 10:0.0205567 11:-0.0190636 12:0.0336 13:0.648132843405101 14:0.578243307045307 15:0.659217877094972 16:0.463687150837989 17:0.59792110844591 18:0.776060138117108 19:0.829608938547486 20:1.34504690262 21:0.1111 22:0 23:0 30:0.109932 #T0878:tsspred2_TS5
