0.20253 1:0.25291 2:0.176178 3:0.623468213956386 4:0.075 5:0.499534889186239 6:0.1219 7:0.452575088368802 8:-0.0350449 9:-0.0282115 10:-0.0160602 11:-0.0435077 12:0.2130 13:0.855719108349139 14:0.732716747621265 15:0.382022471910112 16:0.539325842696629 17:0.738872220070075 18:0.841208803513268 19:0.679775280898876 20:1.1659700092 21:0.2222 22:0 23:0 30:0.230773 #T0882:ACOMPMOD_TS1
0.5981 1:0.62085 2:0.444646 3:0.672845815234791 4:0.294 5:0.614974002869371 6:0.200985 7:0.638552019020004 8:0.301354 9:0.329336 10:0.351607 11:0.283623 12:0.4635 13:0.903676216635482 14:0.735511344733515 15:0.786516853932584 16:0.696629213483146 17:0.741859758988694 18:0.830721546301541 19:0.893258426966292 20:1.34149927865 21:0.6111 22:0.7222 23:0.1111 30:0.484150 #T0882:ZHOU-SPARKS-X_TS2
0.62975 1:0.44124 2:0.43548 3:0.651026483503555 4:0.343 5:0.615134419507859 6:0.277074 7:0.604669485320768 8:0.268641 9:0.289508 10:0.289177 11:0.275742 12:0.4584 13:0.887662294620628 14:0.749417792268281 15:0.662921348314607 16:0.662921348314607 17:0.756591170787879 18:0.845089568543157 19:0.831460674157303 20:1.34876252817 21:0.1667 22:0 23:0 30:0.450492 #T0882:ZHOU-SPARKS-X_TS3
0.37342 1:0.45199 2:0.302799 3:0.694729159257615 4:0.184 5:0.579135814196141 6:0.184454 7:0.598984584994563 8:0.292005 9:0.392099 10:0.347068 11:0.304547 12:0.3441 13:0.880689193227844 14:0.715882626921285 15:0.730337078651685 16:0.651685393258427 17:0.71730309532069 18:0.835317155246649 19:0.865168539325843 20:1.31648071791 21:0.5 22:0.7778 23:0.2222 30:0.401273 #T0882:ZHOU-SPARKS-X_TS4
0.36392 1:0.31275 2:0.290156 3:0.617882479914418 4:0.181 5:0.474983919589979 6:0.146584 7:0.398790199520185 8:0.190321 9:0.221376 10:0.2011 11:0.195171 12:0.3032 13:0.836683439291201 14:0.739836316454854 15:0.617977528089888 16:0.573033707865168 17:0.743703500220638 18:0.820479321922818 19:0.803370786516854 20:1.22422191389 21:0.0556 22:0 23:0.1667 30:0.342865 #T0882:ZHOU-SPARKS-X_TS5
0.80063 1:0.75388 2:0.641381 3:0.700670144258737 4:0.534 5:0.685866489464481 6:0.353038 7:0.744777272476225 8:0.643931 9:0.724737 10:0.622885 11:0.656412 12:0.6387 13:0.907767930757396 14:0.747222037394371 15:0.831460674157303 16:0.752808988764045 17:0.753653299245704 18:0.838421450726673 19:0.915730337078652 20:1.47639726945 21:0.6111 22:0.8889 23:0.1667 30:0.643729 #T0882:Zhang-Server_TS1
0.78797 1:0.78188 2:0.586742 3:0.727068694412933 4:0.476 5:0.687402082226323 6:0.40859 7:0.753977748925594 8:0.612211 9:0.68873 10:0.633827 11:0.668969 12:0.5910 13:0.919467214306231 14:0.751347395036263 15:0.831460674157303 16:0.741573033707865 17:0.757889411849321 18:0.843240890827953 19:0.915730337078652 20:1.46112603763 21:0.7778 22:0.8889 23:0.2222 30:0.618378 #T0882:Zhang-Server_TS2
0.71203 1:0.64161 2:0.498147 3:0.700201749944171 4:0.358 5:0.628062024066005 6:0.309277 7:0.677664452009873 8:0.48425 9:0.491213 10:0.489073 11:0.494229 12:0.5136 13:0.897995657801247 14:0.723734114046177 15:0.741573033707865 16:0.786516853932584 17:0.730954734568835 18:0.829957531286042 19:0.870786516853933 20:1.43641521762 21:0.6667 22:0.9444 23:0.1667 30:0.543798 #T0882:Zhang-Server_TS3
0.43987 1:0.49641 2:0.375094 3:0.677455591952132 4:0.214 5:0.556185291477871 6:0.181082 7:0.564088180327586 8:0.314657 9:0.395821 10:0.407388 11:0.319622 12:0.3939 13:0.879441072734736 14:0.723268347860802 15:0.719101123595506 16:0.707865168539326 17:0.726706319292583 18:0.834430929520028 19:0.859550561797753 20:1.3690431959 21:0.3889 22:0.1667 23:0.1111 30:0.424779 #T0882:Zhang-Server_TS4
0.6962 1:0.55911 2:0.522508 3:0.69861093519024 4:0.381 5:0.644665172307187 6:0.364482 7:0.688265242755312 8:0.595415 9:0.638856 10:0.526428 11:0.576985 12:0.5235 13:0.909366892536977 14:0.732450595515337 15:0.662921348314607 16:0.786516853932584 17:0.738158397728876 18:0.839396876611318 19:0.831460674157303 20:1.39171876651 21:0.6111 22:0.5 23:0.1667 30:0.540739 #T0882:Zhang-Server_TS5
0.74684 1:0.68194 2:0.619455 3:0.701924213704019 4:0.502 5:0.630635425188635 6:0.317159 7:0.686059933119315 8:0.494508 9:0.650796 10:0.619301 11:0.584644 12:0.6138 13:0.9071936999743 14:0.717945305742232 15:0.853932584269663 16:0.719101123595506 17:0.726647718694361 18:0.831373109438055 19:0.926966292134832 20:1.43661938456 21:0.4444 22:0.4444 23:0.1111 30:0.612921 #T0882:chuo-u-server_TS1
0.74684 1:0.68194 2:0.619455 3:0.701924213704019 4:0.502 5:0.630635425188635 6:0.317159 7:0.686059933119315 8:0.494508 9:0.650796 10:0.619301 11:0.584644 12:0.6138 13:0.9071936999743 14:0.717945305742232 15:0.853932584269663 16:0.719101123595506 17:0.726647718694361 18:0.831373109438055 19:0.926966292134832 20:1.43661938456 21:0.4444 22:0.4444 23:0.1111 30:0.612921 #T0882:chuo-u-server_TS2
0.51582 1:0.57442 2:0.419004 3:0.687318748899129 4:0.283 5:0.621645588124475 6:0.255849 7:0.629127960786344 8:0.364026 9:0.422449 10:0.392601 11:0.355309 12:0.4229 13:0.882336298293007 14:0.759398496240602 15:0.797752808988764 16:0.651685393258427 17:0.765893366927445 18:0.840027745855224 19:0.898876404494382 20:1.41048754475 21:0.5 22:0.4444 23:0.1111 30:0.465986 #T0882:chuo-u-server_TS3
0.30063 1:0.52110 2:0.278924 3:0.643913410047724 4:0.194 5:0.483932784352749 6:0.109846 7:0.492445617632337 8:0.135179 9:0.340412 10:0.283205 11:0.149711 12:0.2965 13:0.883569533905548 14:0.697983897797591 15:0.842696629213483 16:0.629213483146067 17:0.704112753387647 18:0.77366859216949 19:0.921348314606742 20:1.38669898221 21:0.3889 22:0.4444 23:0 30:0.379481 #T0882:chuo-u-server_TS4
0.51582 1:0.57442 2:0.419004 3:0.687318748899129 4:0.283 5:0.621645588124475 6:0.255849 7:0.629127960786344 8:0.364026 9:0.422449 10:0.392601 11:0.355309 12:0.4229 13:0.882336298293007 14:0.759398496240602 15:0.797752808988764 16:0.651685393258427 17:0.765893366927445 18:0.840027745855224 19:0.898876404494382 20:1.41048754475 21:0.5 22:0.4444 23:0.1111 30:0.465986 #T0882:chuo-u-server_TS5
0.74684 1:0.68194 2:0.619455 3:0.701924213704019 4:0.502 5:0.630635425188635 6:0.317159 7:0.686059933119315 8:0.494508 9:0.650796 10:0.619301 11:0.584644 12:0.6138 13:0.9071936999743 14:0.717945305742232 15:0.853932584269663 16:0.719101123595506 17:0.726647718694361 18:0.831373109438055 19:0.926966292134832 20:1.43661938456 21:0.4444 22:0.4444 23:0.1111 30:0.612921 #T0882:chuo-u2_TS1
0.74684 1:0.68194 2:0.619455 3:0.701924213704019 4:0.502 5:0.630635425188635 6:0.317159 7:0.686059933119315 8:0.494508 9:0.650796 10:0.619301 11:0.584644 12:0.6138 13:0.9071936999743 14:0.717945305742232 15:0.853932584269663 16:0.719101123595506 17:0.726647718694361 18:0.831373109438055 19:0.926966292134832 20:1.43661938456 21:0.4444 22:0.4444 23:0.1111 30:0.612921 #T0882:chuo-u2_TS2
0.51582 1:0.57442 2:0.419004 3:0.687318748899129 4:0.283 5:0.621645588124475 6:0.255849 7:0.629127960786344 8:0.364026 9:0.422449 10:0.392601 11:0.355309 12:0.4229 13:0.882336298293007 14:0.759398496240602 15:0.797752808988764 16:0.651685393258427 17:0.765893366927445 18:0.840027745855224 19:0.898876404494382 20:1.41048754475 21:0.5 22:0.4444 23:0.1111 30:0.465986 #T0882:chuo-u2_TS3
0.30063 1:0.52110 2:0.278924 3:0.643913410047724 4:0.194 5:0.483932784352749 6:0.109846 7:0.492445617632337 8:0.135179 9:0.340412 10:0.283205 11:0.149711 12:0.2965 13:0.883569533905548 14:0.697983897797591 15:0.842696629213483 16:0.629213483146067 17:0.704112753387647 18:0.77366859216949 19:0.921348314606742 20:1.38669898221 21:0.3889 22:0.4444 23:0 30:0.379481 #T0882:chuo-u2_TS4
0.51582 1:0.57442 2:0.419004 3:0.687318748899129 4:0.283 5:0.621645588124475 6:0.255849 7:0.629127960786344 8:0.364026 9:0.422449 10:0.392601 11:0.355309 12:0.4229 13:0.882336298293007 14:0.759398496240602 15:0.797752808988764 16:0.651685393258427 17:0.765893366927445 18:0.840027745855224 19:0.898876404494382 20:1.41048754475 21:0.5 22:0.4444 23:0.1111 30:0.465986 #T0882:chuo-u2_TS5
0.40506 1:0.58844 2:0.325644 3:0.66850160898481 4:0.196 5:0.607952556928517 6:0.21319 7:0.630354205025976 8:0.312736 9:0.446153 10:0.344565 11:0.28483 12:0.3597 13:0.910846310119509 14:0.716481469159625 15:0.887640449438202 16:0.640449438202247 17:0.724506363057573 18:0.82076388318184 19:0.943820224719101 20:1.3941473734 21:0.3333 22:0.4444 23:0.2778 30:0.420274 #T0882:myprotein-me_TS1
0.26899 1:0.39075 2:0.24541 3:0.642159975691438 4:0.156 5:0.658228630672322 6:0.196731 7:0.681950976285404 8:0.15524 9:0.0734465 10:0.155564 11:0.032465 12:0.2847 13:0.924359688487359 14:0.753476611883692 15:0.528089887640449 16:0.629213483146067 17:0.75897793940325 18:0.840909525978642 19:0.674157303370786 20:1.2502844883 21:0.1667 22:0.0556 23:0.1111 30:0.309870 #T0882:myprotein-me_TS2
0.75316 1:0.71610 2:0.594335 3:0.68200638070994 4:0.479 5:0.6540239238409 6:0.352501 7:0.698564455289184 8:0.526577 9:0.592879 10:0.562535 11:0.47611 12:0.5897 13:0.924182349089987 14:0.721405283119303 15:0.831460674157303 16:0.741573033707865 17:0.727908700869459 18:0.827932705833426 19:0.915730337078652 20:1.42529121948 21:0.3889 22:0.5 23:0.1111 30:0.592541 #T0882:myprotein-me_TS3
0.73418 1:0.72040 2:0.591993 3:0.677442254459982 4:0.477 5:0.651906539026346 6:0.354221 7:0.696075644384611 8:0.529968 9:0.618063 10:0.578794 11:0.483347 12:0.5896 13:0.920446825508499 14:0.719076452192428 15:0.831460674157303 16:0.752808988764045 17:0.725679288393811 18:0.827786518901844 19:0.915730337078652 20:1.42520803335 21:0.3889 22:0.5 23:0.1111 30:0.592220 #T0882:myprotein-me_TS4
0.80696 1:0.78677 2:0.602601 3:0.704642338991492 4:0.483 5:0.681196193832301 6:0.364213 7:0.72760488134072 8:0.569656 9:0.621639 10:0.547258 11:0.513711 12:0.6044 13:0.937205224127926 14:0.743895136070264 15:0.876404494382023 16:0.730337078651685 17:0.7515441176876 18:0.834799036330352 19:0.938202247191011 20:1.43914108492 21:0.5 22:0.9444 23:0.1667 30:0.614018 #T0882:myprotein-me_TS5
0.61709 1:0.59760 2:0.522886 3:0.675678857735367 4:0.441 5:0.614083632411335 6:0.253082 7:0.634907923419458 8:0.387924 9:0.471234 10:0.519467 11:0.420754 12:0.5228 13:0.905383093799168 14:0.722935657728392 15:0.775280898876405 16:0.707865168539326 17:0.729041092547281 18:0.825030298686465 19:0.887640449438202 20:1.33102451351 21:0.1667 22:0 23:0.0556 30:0.523701 #T0882:slbio_TS1
0.62025 1:0.59356 2:0.52321 3:0.658883138926521 4:0.439 5:0.620906699933338 6:0.233316 7:0.648126760990007 8:0.419359 9:0.513878 10:0.536795 11:0.456971 12:0.5221 13:0.912454923813832 14:0.719342604298357 15:0.764044943820225 16:0.730337078651685 17:0.727124136768271 18:0.820914830381206 19:0.882022471910112 20:1.32968479843 21:0.1667 22:0 23:0.0556 30:0.524871 #T0882:slbio_TS2
0.56646 1:0.51521 2:0.469303 3:0.672342701251586 4:0.371 5:0.515083571787415 6:0.21019 7:0.516421028495487 8:0.289923 9:0.359676 10:0.360518 11:0.316755 12:0.4684 13:0.869586932935473 14:0.656530707299221 15:0.752808988764045 16:0.730337078651685 17:0.666784311553884 18:0.764039510025229 19:0.876404494382023 20:1.3309355054 21:0.2778 22:0 23:0 30:0.491258 #T0882:slbio_TS3
0.60759 1:0.59746 2:0.519465 3:0.673087817365913 4:0.435 5:0.612428505076951 6:0.218598 7:0.63064786145774 8:0.407861 9:0.49743 10:0.539533 11:0.442926 12:0.5167 13:0.904278123993381 14:0.724865260496374 15:0.775280898876405 16:0.707865168539326 17:0.732448292393215 18:0.820744693183662 19:0.887640449438202 20:1.30282665159 21:0.1111 22:0 23:0.0556 30:0.518603 #T0882:slbio_TS4
0.62975 1:0.58880 2:0.513921 3:0.664386345437978 4:0.431 5:0.612884309273769 6:0.226134 7:0.636903219679318 8:0.413805 9:0.478567 10:0.487256 11:0.439315 12:0.5115 13:0.912000818668431 14:0.724466032337481 15:0.741573033707865 16:0.719101123595506 17:0.732653060326576 18:0.817571939771497 19:0.870786516853933 20:1.3170965889 21:0.1667 22:0 23:0.0556 30:0.517135 #T0882:slbio_TS5
0.71203 1:0.58456 2:0.583713 3:0.676137836221541 4:0.488 5:0.631676358507154 6:0.291979 7:0.608487145446073 8:0.444496 9:0.513287 10:0.496211 11:0.470074 12:0.5824 13:0.887819516171609 14:0.754141992148513 15:0.752808988764045 16:0.775280898876405 17:0.760390145874443 18:0.846361727626085 19:0.876404494382023 20:1.3870229603 21:0.5 22:0.8889 23:0.2222 30:0.579975 #T0882:tsspred2_TS1
0.25633 1:0.36657 2:0.226428 3:0.659443294420009 4:0.151 5:0.325624542108263 6:0.0585619 7:0.336879888934914 8:-0.0235233 9:0.0735403 10:0.0225816 11:-0.0129194 12:0.2339 13:0.844705110747 14:0.588794996340409 15:0.471910112359551 16:0.539325842696629 17:0.601456507231362 18:0.670936827005969 19:0.735955056179775 20:1.16404792759 21:0 22:0 23:0 30:0.302225 #T0882:tsspred2_TS2
0.73101 1:0.66808 2:0.609371 3:0.694824084615121 4:0.492 5:0.628189298936304 6:0.341362 7:0.649607810887313 8:0.587522 9:0.65178 10:0.638747 11:0.631983 12:0.6021 13:0.909717268670931 14:0.721604897198749 15:0.764044943820225 16:0.797752808988764 17:0.731510120318301 18:0.829290783033038 19:0.882022471910112 20:1.39940947307 21:0.5556 22:0.6667 23:0.2222 30:0.611922 #T0882:tsspred2_TS3
0.71835 1:0.67726 2:0.594821 3:0.699775352908988 4:0.496 5:0.649724398832929 6:0.363351 7:0.673631132052676 8:0.584838 9:0.636926 10:0.608901 11:0.627147 12:0.5974 13:0.90907756767097 14:0.735844034865926 15:0.764044943820225 16:0.797752808988764 17:0.742836376219427 18:0.842423527900273 19:0.882022471910112 20:1.39813712544 21:0.4444 22:0.8333 23:0.2222 30:0.604239 #T0882:tsspred2_TS4
0.29114 1:0.43611 2:0.242137 3:0.668396750024235 4:0.174 5:0.374636644526457 6:0.0853133 7:0.391927218194998 8:-0.0767773 9:0.0525518 10:0.014206 11:-0.0753197 12:0.2439 13:0.87073225472217 14:0.611417925344334 15:0.550561797752809 16:0.550561797752809 17:0.622631968733768 18:0.68155262352235 19:0.775280898876405 20:1.23513355237 21:0.2222 22:0 23:0 30:0.327202 #T0882:tsspred2_TS5
